date,GPP.daily,GPP.daily.sd,GPP.daily.grad,ER.daily,ER.daily.sd,ER.daily.grad,K600.daily,K600.daily.sd,K600.daily.grad,minimum,iterations,code,code.str,warnings,errors
2016-10-01,0.36082645765674765,0.02475466445271501,-1.3066880910628232e-5,-8.810433099127918,0.4245532253989485,-1.8928858480649055e-5,13.752881911168116,0.6601165547839583,-1.1866418733433182e-5,-259.8646657310144,19,1,"relative gradient is close to zero, current iterate is probably solution",,
2016-10-02,0.4549074095689737,0.014211070063451564,-2.817985311764912e-4,-5.654009318719303,0.16372313345449646,-1.1058966720156595e-4,8.86473096038521,0.2630215469750714,-5.462381125198585e-5,-226.283782624563,30,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-03,0.40393472950136006,0.008660888331684043,0.015137321724978376,-3.154179269118777,0.07709106163650069,0.0076589541464500074,4.7969508449739395,0.13035773001694365,0.0037926066625004716,-206.9121020354488,26,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-04,0.44478011300896325,0.010039411715525776,-0.006655624922302643,-3.584069168480498,0.104394477615525,-0.009112005756151112,5.152743916936521,0.16605874108821253,-0.005792354798472838,-197.5841652910789,23,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-05,0.24440066073416097,0.010647282278911253,-6.546111741556609e-4,-2.782470609998405,0.1712155423903851,-3.860372856934188e-4,3.992762281307788,0.26822347566475696,-2.4360312522730943e-4,-165.62448086820925,26,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-06,0.4721784529282898,0.011507000798434098,0.014006040949254825,-1.6061157101659973,0.07145738744814759,0.011065495186812758,2.014138737240889,0.1302938586312787,0.004817715421268072,-147.91737086770402,34,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-07,0.08294833521540342,0.021391043600150927,-1.1866063687193663e-5,-4.740455142966704,0.9317794473619516,-8.012079888430883e-6,6.926757341555198,1.3749702570412843,-5.297806637827303e-6,-129.57076728119495,29,1,"relative gradient is close to zero, current iterate is probably solution",,
2016-10-08,0.06536401895612337,0.02760458033123099,-2.0629542518690848e-6,0.013708085797281297,0.07026499192114526,-1.7719514744385364e-6,0.5952025509163652,0.064337839146181,-1.46968659464619e-6,-150.61764934208662,37,1,"relative gradient is close to zero, current iterate is probably solution",,
2016-10-09,-0.21029386291622773,0.008454010348959195,-0.011574232985367404,-0.8488309597058585,0.08145486077983928,-0.01200455875505212,1.872616968382886,0.1206058216222728,-0.008556506628565323,-250.89115075629368,24,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-10,-0.05233000606496401,0.022703241945906217,3.6138978032340636e-4,-9.224827883545952,0.7342376113981001,7.010296627640849e-4,16.14841590710806,1.2416661974786118,3.8757099762853675e-4,-232.48054300786194,20,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-11,0.13174213132914883,0.021047435038809504,-0.0013354771688511833,-7.179274137425966,0.404281101752278,-0.00185025898247204,13.518529671840065,0.7419029050530425,-0.0010022721905426498,-218.70182683947334,25,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-12,0.18769739694128815,0.010255422306360253,-0.010478837921823459,-6.026592373505085,0.16024412266345422,-0.005172298159550333,11.672428069351174,0.3102291966002351,-0.002450057444441029,-270.94769618197137,28,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-13,0.22565210782371492,0.012047012735976973,-0.0014148362481591892,-5.307480252111746,0.17332506771121473,-0.0014659804037364655,10.299995517719127,0.34089815822658415,-7.311612105303799e-4,-237.05696480199018,21,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-14,0.18344967810540502,0.007835878184237166,-1.2505552149377753e-6,-4.287395653985163,0.11975235921316463,-1.1254996934439978e-6,8.266101440942515,0.23158653082205477,-5.400124791776757e-7,-259.6799260595921,22,1,"relative gradient is close to zero, current iterate is probably solution",,
2016-10-15,0.22182794984530038,0.008231258221637587,-2.740172533322036e-6,-4.697375085612678,0.11195538061679496,-5.421412652140129e-6,9.10105826157032,0.21848133763786692,-2.719616531976496e-6,-256.86795179542895,28,1,"relative gradient is close to zero, current iterate is probably solution",,
2016-10-16,0.2532140676066395,0.005288835521846556,-4.950706511408494e-4,-3.8149822476188007,0.05953401483904799,-2.8028352971887194e-4,7.2690252458230304,0.11957029283863535,-1.377031821903073e-4,-275.161773386892,19,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-17,0.3450291132812847,0.018745056883909917,2.20943263684603e-5,-4.6982378575539325,0.2095453909050259,1.0692247087717979e-5,8.581736562583814,0.4012403812404808,5.115907697472717e-6,-175.9145834417306,19,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-18,0.4115105323817366,0.010883692565102802,-6.369340965761687e-4,-4.83725854799849,0.11712318755750185,-0.002261630669408985,7.9580426104296365,0.2058245834072181,-0.0013338853221966918,-221.61701744505604,21,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-19,0.36105418867253575,0.007698941708548257,-0.015483801156790362,-3.7876672178519963,0.08630751112130583,-0.009140475071944812,5.73067588303147,0.14503147171810427,-0.005554121500495052,-226.75913872848187,30,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-20,0.4470000696541266,0.011104300508787239,0.002746945284570754,-4.049090546326244,0.11929162699483906,0.002459685319422531,5.649057760654005,0.1867909127044254,0.0014409633593004388,-195.89151823240306,27,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-21,0.22091999702813997,0.015768377397428087,1.4812862048074734e-6,-3.1002544646579553,0.27702210461265897,1.070844746209331e-6,4.109156892598442,0.3829209598627031,7.056542017380701e-7,-157.4962192664474,30,1,"relative gradient is close to zero, current iterate is probably solution",,
2016-10-22,0.19055179638700245,0.004770642296616457,0.03178815749294014,-3.155785132450718,0.0971819621315708,0.04904096556401778,4.3292282303953655,0.13039542171426113,0.035069289637590345,-254.5626490682871,31,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-23,0.32539485921328415,0.008842505777245324,-0.005052760201351697,-3.2895342555481966,0.08611391014905649,-1.1992003123850725e-4,4.605754522971183,0.13384830739236567,-0.0011996024937843675,-192.9923706617948,26,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-24,0.4207995258210402,0.01298778113912747,-2.487768213654815e-5,-3.561446394841118,0.13176379843696112,1.4007142112859571e-5,4.889080641268675,0.20814366384722813,1.9761358771575016e-5,-158.84424795793853,31,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-25,0.3208581207107072,0.007778325952257275,1.6459543061841925e-4,-3.1276292990095205,0.09318994455499928,7.963245707287563e-5,4.4177903763584485,0.14309854940154165,5.3259583410181174e-5,-203.75699474249083,28,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-26,0.32502153479318097,0.009159921529909076,0.15984877421715268,-3.1571027306920905,0.09542121357068808,0.1570922989913014,4.5754350219617415,0.15514127380032547,0.09531578939458989,-188.48651980849365,18,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-27,0.5081085198277935,0.01831526503211035,-1.0501463698631131e-4,-3.6701578377041364,0.14853689971751824,-9.95738744791196e-5,5.262946899174223,0.2589800567556606,-5.7254652574556476e-5,-127.25569929913496,24,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-28,0.29407243549661755,0.007975994393578155,0.06471818551290191,-2.4933217456258907,0.1256597883343932,0.04205413152646994,3.108414989069538,0.1845359856890235,0.02702582253277794,-197.3078850630061,28,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2016-10-29,0.3964342195122939,0.014280700585266287,9.502088005319812e-5,-3.9445032646779956,0.18472613243949088,5.940705705143041e-5,4.844659224860721,0.26056339294579384,3.957154603995147e-5,-150.09202799139823,22,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-30,0.4963676729640163,0.018359058075926485,-2.0715837933948913e-5,-4.820416782850154,0.243521250505397,-1.232945123774697e-5,5.6930750594152535,0.3250594143275664,-8.804533990769406e-6,-137.6399671011155,26,2,"successive iterates within tolerance, current iterate is probably solution",,
2016-10-31,0.3132103455881131,0.006850939782507952,-1.6451551232421463e-6,-2.5230063292774454,0.10868756944017449,-5.509264155989508e-7,2.8130310622670773,0.13830120902252022,-5.194351615500632e-7,-209.68804492129343,26,1,"relative gradient is close to zero, current iterate is probably solution",,
