date,GPP.daily,GPP.daily.sd,GPP.daily.grad,ER.daily,ER.daily.sd,ER.daily.grad,K600.daily,K600.daily.sd,K600.daily.grad,minimum,iterations,code,code.str,warnings,errors
2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in depth; NAs in discharge
2019-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in depth; NAs in discharge
2019-10-03,0.012927964854023071,0.01919702853768022,-0.009840198931243539,-53.265380522630245,NA,-0.04655265355205599,23.504435691287895,NA,-0.10744438821582027,-185.09056643680432,34,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,NaNs produced; last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2019-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in temp.water
2019-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in temp.water
2019-10-06,-0.22313563936303166,0.03467385790807175,-2.3357527800804665e-4,0.7921030588545871,NA,-1.7757488457448273e-4,-0.3137111703918224,NA,-3.5126523911799235e-4,15.126691080530279,37,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,NaNs produced; last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2019-10-07,0.08447290322541916,NA,1.6769587052323215e-4,-3.95936489956065,NA,7.64546186360348e-5,1.773637042499203,NA,1.4076956844633046e-4,-58.03904742427796,25,2,"successive iterates within tolerance, current iterate is probably solution",NaNs produced,
2019-10-08,-0.7395652341152815,NA,-3.840661122467278e-5,-50.9595460290053,NA,-9.404178233612712e-6,27.624136251258804,NA,-1.8042819615891776e-5,-65.95564232248229,20,2,"successive iterates within tolerance, current iterate is probably solution",NaNs produced,
2019-10-09,-0.12494240679034477,0.034851384813772424,-1.1131096044891811e-5,2.6495454021062974,NA,-1.0666312277862735e-5,-1.2464907985520333,NA,-1.854019160418828e-5,19.515360021487496,37,2,"successive iterates within tolerance, current iterate is probably solution",NA/Inf replaced by maximum positive value; NaNs produced,
2019-10-10,-0.3205267428696578,0.018751403684851092,-3.557953931476729e-5,-1.694098899314928,NA,-5.352909226985499e-5,1.411911206214215,NA,-8.211173962990863e-5,20.11943892390966,34,2,"successive iterates within tolerance, current iterate is probably solution",NaNs produced,
