date,GPP.daily,GPP.daily.sd,GPP.daily.grad,ER.daily,ER.daily.sd,ER.daily.grad,K600.daily,K600.daily.sd,K600.daily.grad,minimum,iterations,code,code.str,warnings,errors
2018-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.sat
2018-11-21,0.19978445826110694,0.003389750236830094,-7.27865057115195e-5,-1.3230452551805705,0.0135801793431393,-2.791773567878406e-5,10.460118460897693,0.08895174014107624,-2.1188062907303517e-6,-344.77445148521605,32,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-11-22,0.2145302192755806,0.004564330274762325,-1.778563074594784e-5,-1.3770446401121992,0.018291537802881282,3.998422926088093e-6,10.33608681410752,0.11872430152208326,1.7973775475479775e-6,-311.4808857616255,29,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-11-23,0.2574438194225016,0.005625542818716367,0.1138269283273984,-1.4476579938227994,0.02168550858448315,0.22415041485146486,10.30287934839312,0.15215814205410289,0.02316785685375592,-278.2799484060345,22,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-11-24,0.0740722674576974,0.007098074749068449,-1.0473161893287386e-4,-2.388352104325714,0.11133789821599259,-2.8099691462557506e-5,17.29697812468066,0.8535466004814302,-3.274490037776742e-6,-301.42751428148983,20,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2018-11-25,0.19747153587293753,0.010021081004364664,-1.502787227991574e-5,-1.9899949143641682,0.05327556861578407,-4.158039246249242e-5,15.275769409979894,0.41804403880582675,-5.020704894678242e-6,-302.5082483182627,26,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-11-26,0.213627307185278,0.014084113698470896,-4.700711286886867e-4,-1.71866002959446,0.060804435544122556,-2.3467504206564605e-4,12.8147783940043,0.41878453631377033,-2.2991043250135417e-5,-268.3332253348699,25,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2018-11-27,0.31174457447795545,0.013689350056160673,-2.566495638234298e-4,-1.558530846833369,0.0549975205383953,-1.0955139373436386e-4,11.181616277748308,0.33587924388972,-8.904482471741546e-6,-227.12285104331883,20,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-11-28,0.3343633977313433,0.0051430433453932755,-4.444544288162428e-5,-1.5923523574239304,0.022545870339645536,7.365682108684262e-5,10.235105211330888,0.12335957084792114,1.4462572098580503e-5,-300.9271909687563,28,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-11-29,0.2649236991578999,0.003211397425912727,6.228894733339978e-5,-1.544762925397853,0.011355964725413654,4.880223514192035e-5,9.406831219869627,0.07622525359562227,7.305288818315596e-6,-318.23971599049077,25,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-11-30,0.4390142246223719,0.006202231657457821,4.620122950882428e-5,-1.6970973893549908,0.015902749094546705,-5.013433224121395e-5,10.123513094061375,0.12357757201928353,-5.842593010427159e-6,-273.29783749550376,33,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-01,0.6507081036412437,0.013471698092102797,5.694538174338955e-4,-2.070026296333442,0.03770167010952592,-1.423870799044379e-4,12.535865745498583,0.2764727990238205,-6.78967810913211e-5,-237.70355661221515,21,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-02,0.4324428535969713,0.011843605689402502,-2.6443736089731803e-6,-1.725041060902714,0.03796130426623548,-3.4006575333478365e-6,10.014381172862372,0.2619433624509328,-3.8146760130248734e-7,-231.25220139354812,26,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-03,0.813566679138558,0.01825665362738526,-7.721483896716555e-5,-1.6830952905888517,0.03866155948540598,-2.634050133565322e-5,9.733861431023938,0.22205351966518683,-9.776314868759064e-6,-194.43107488742007,25,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-04,0.7277096108198281,0.0067562606372191455,4.41957581642782e-6,-1.4789020664239296,0.016042789341262943,9.947598300641394e-7,8.8464656330049,0.096629565867625,-2.8421709430403986e-7,-265.1740592601003,27,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-05,0.7562074556229137,0.011117148535467684,9.134026868196081e-6,-1.3762194183903094,0.02556391399517267,4.405364961712618e-6,8.628379500140507,0.15262965841871484,3.439026841078882e-7,-224.70961573263136,24,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-06,0.7835046013512934,0.009975829645381696,1.0640963665764492e-5,-1.4809833255415281,0.020425984575567796,-7.086356390573195e-6,8.63112981025516,0.13012985678326902,-3.356035449542102e-7,-205.74199798469311,23,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-07,0.8706116259433478,0.009592949553304248,4.5406167714645524e-4,-1.4195497292329218,0.01721699461961217,4.198341230221555e-4,7.959269028873892,0.10876204383066418,1.930970938701647e-5,-207.8600660729694,22,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-08,0.9438550653113148,0.011882381738911067,0.0014146829485639485,-1.572680208821476,0.021490473870242086,4.4337922133763603e-4,8.36189686634356,0.14569350769480083,-6.57139764825842e-5,-192.5871079964427,23,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-09,0.625064769513735,0.030600522333289623,-1.370370483755322e-7,-3.115856652562871,0.16035682367667323,2.7942803626501673e-7,11.06251412616948,0.6389431147918794,6.200099679029472e-8,-111.83212424022696,22,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-10,0.0960959600905995,0.03418886069433041,-1.2256862191861718e-6,-3.320263124356289,0.3423271141142039,-6.224354365258473e-7,14.012120977149388,1.670210102772221,-8.316300498310633e-8,-163.53452316754453,24,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-11,0.38430546288211076,0.009413832010626198,1.0744862777301013e-5,-3.3258298366608945,0.05382892693812299,2.6282464204996335e-5,17.72526872187325,0.2801850400414838,4.925772358597614e-6,-319.4419780932,21,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-12,0.6623116772515044,0.008875349091576772,1.1372947028576153e-4,-3.464405680424466,0.036557179129401964,-1.270557845600705e-4,19.104165482818164,0.20057138723348822,-2.517287094684788e-5,-324.41199092183774,20,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-13,0.7144898710849986,0.009321523888236968,3.4759750633384074e-5,-2.964855756428447,0.03349052520057153,1.789430825738235e-5,17.10705681554685,0.19622778033618307,1.1530134351792552e-6,-305.1851686312742,21,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-14,1.1964279668801294,0.13000631695068976,0.0025051676288967407,-10.386361902247137,1.0147477769231998,0.002903431219592986,56.57152849469994,5.49040556208304,4.896490629097801e-4,-246.55542897017605,21,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-15,-0.14193801866370506,0.00578395559130841,-76.79899838127106,0.13258595996612046,0.006734834629145806,-56.81333970568398,-2.9816798269341556,NA,-9.48855984327678,-288.09107907124707,75,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,NaNs produced; last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2018-12-16,0.24994452047705698,0.01363255894914859,9.804455913808842e-5,-2.352781973020423,0.06610861175873586,2.880440774788437e-5,17.68530771443124,0.48290219202386075,1.8943780321073563e-6,-312.61557931811495,17,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-17,0.5248034910501201,0.009428516103899935,1.755040557327446e-6,-2.602273653540184,0.035814924535122486,-9.015366231324144e-6,18.351544615704423,0.2332016699111739,9.013647207843043e-7,-326.2565012080741,29,1,"relative gradient is close to zero, current iterate is probably solution",,
2018-12-18,0.6508988339564782,0.010104291973485969,-4.8696222165744936e-4,-2.55104237725437,0.036080867256256755,-8.552557062557745e-4,17.018154444863427,0.21905653210021347,-1.3655323355305068e-4,-303.32985445799596,22,2,"successive iterates within tolerance, current iterate is probably solution",,
2018-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2018-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2019-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2019-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2019-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2019-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2019-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2019-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2019-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge
2019-01-08,1.5127731227623613,0.015822880452370645,7.567280135845061e-7,-2.0184020339709616,0.021259616821829922,3.4958702599396903e-7,14.177786138441995,0.14870890777609785,1.5636385779304232e-7,-251.20946480271053,21,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-09,1.341387396529793,0.008508800900033676,1.677094019214563e-4,-1.7698772865651677,0.013895853477402827,-9.316067917097819e-5,12.382395836472819,0.08376050469545616,-2.5978567603678178e-5,-291.7542110664309,20,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-10,1.2427935016143166,0.011904551561887779,-7.069900220812992e-7,-1.8244532071387882,0.022171218562611606,-1.932676241267471e-7,11.656860504988156,0.12524056807494696,4.778863953956907e-7,-236.28035765516253,18,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-11,1.0393159335600897,0.010531257802097238,0.0018941550550266564,-1.930200060794811,0.02102922521501269,1.0098047198425765e-4,11.27785202332466,0.11906520508541996,-1.742295321313965e-5,-233.79751222522827,23,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-12,0.9891601449369175,0.011619139241377273,3.446132268436483e-7,-2.134059581969339,0.025354951691985216,-8.526512829121196e-8,12.161754335983778,0.1687877904896235,7.945713208287456e-8,-234.81667392586766,17,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-13,-0.11376737529465812,0.012099659536064499,-1.7626806680937062e-5,-1.9347130356641207,0.17428675967918414,-1.09389617364286e-5,10.951868266099817,0.9980709218129429,-2.225234852726458e-6,-250.50424423507764,28,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-14,0.5540361683020764,0.010551649058426945,8.107386051392488e-4,-2.516704948615869,0.038322328215794316,0.0010114365238678138,15.817187632362689,0.24511261137502274,1.0951167842466282e-4,-306.9214661175018,24,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2019-01-15,1.084989633260213,0.00935782976208263,0.00462952215229961,-2.745312586916319,0.022581248308243717,0.0014548594720054085,17.502046418308403,0.13734042247450773,-1.8887619481143918e-4,-327.8794859712928,23,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-16,1.0357549519948013,0.006328867558058462,0.02907690983988684,-2.5055643034594746,0.014494157699622206,0.004296235601941586,14.71361859411723,0.08281979155349138,-4.788386336864074e-4,-328.77029714291245,23,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-17,1.3763090581846904,0.01340870793953731,-1.413269501426838e-5,-2.597050236169187,0.024284728166579596,-5.269384928396899e-6,15.59335751368747,0.1513724437140701,1.2084372038425588e-6,-254.09561184924254,20,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-18,1.4503519061872372,0.016693988802951365,0.0012708072283373882,-2.0619271877798195,0.02440990969701616,0.0011170801883508819,12.757855414960519,0.1513632173981977,-1.667806057985764e-6,-226.07916957055485,22,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-19,1.2088235056833307,0.01641935153374311,-2.8193163359446744e-5,-2.1875996134520794,0.028729891534296302,7.941025614854873e-6,14.103313918952532,0.22122479625656702,4.9002728677513575e-6,-226.61006825715944,25,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-20,1.0801115943642545,0.04874857214065102,-3.2258640203508523e-6,-2.625710467724268,0.12673498818252688,-4.820321919396516e-6,17.958848936294327,0.6775616254184874,-7.121708796065448e-7,-221.72850246342225,18,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-21,1.4055768097831394,0.025739265428488495,-3.483648924884616e-6,-3.3750563045334667,0.07119634440855113,-1.0294343155692323e-6,17.334159987385792,0.3238334666639501,-4.3800411177790226e-7,-205.25714454016457,20,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-22,1.0918209323612649,0.00663044495701875,6.416243536477844e-5,-2.662886061780669,0.015627706392952388,-2.2388320530808394e-5,12.744084704495146,0.07759868032951023,-2.823752998331282e-6,-292.70052328057307,24,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-23,1.5076329072762868,0.018510537221951243,2.597602133391772e-4,-2.456312429446459,0.02647048971201391,-3.3800802157202243e-4,12.302750012914203,0.16613078748001853,-3.54545101030699e-5,-187.94558153542113,16,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-24,2.2186750585529955,0.7736931956304761,-1.0150777995931993e-5,-20.2788380892568,6.245569882681712,-5.8036237342401556e-6,130.71016454015472,40.307200215811854,-6.985347659661634e-7,-161.46081884228823,29,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-25,1.240355738389815,0.02903890378346639,3.7874727354392197e-4,-2.8803119947636833,0.07084935856715442,2.454858076816888e-4,17.795982664460507,0.37974013950147717,1.6055414702130154e-5,-221.5215798828347,17,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-26,1.53365883206191,0.01621279112652963,1.9838601872379493e-5,-2.9505254497167255,0.031902720700381686,2.548014776948546e-5,16.627464995454144,0.1644365532041021,6.289454217931741e-7,-258.95812845126824,24,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-27,1.7338036964943744,0.012533368665081288,-2.366640217132951e-6,-2.8788395665782565,0.020725545836898965,-5.892661647521885e-5,15.130056815632376,0.11237209387172031,-6.121896755564127e-6,-265.61131892703344,23,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-28,2.0508758972335572,0.022534598327930533,7.63513696711015e-5,-2.6366953611925785,0.03164094519586368,2.9342572815949074e-5,14.77773311246285,0.167585869524186,-1.2147432586330845e-5,-211.98179129695745,22,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-29,2.8091389030845613,0.05975361439922164,-6.620012982239125e-5,-3.8536616013646117,0.08667033869863879,-3.504014500776972e-5,21.47920991708512,0.4507726645664983,3.816409836766197e-6,-174.9019099571318,14,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-01-30,2.0567035159396867,0.026769189820853526,1.8170354110225143e-6,-2.540931079097461,0.03976040929959913,6.660343387920869e-7,13.799413646955351,0.18718070163355946,-8.54644163141542e-8,-178.60970489165095,23,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-01-31,1.7315763029706452,0.02230910853266722,4.906812733906913e-6,-2.368204785105174,0.035182592909264634,1.165373930689383e-5,11.599044717113882,0.16601756185957234,1.0371090550081945e-5,-163.59428290795805,18,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-02-01,1.8110146104306348,0.02839020585062884,5.685407700184437e-5,-2.2884799097251416,0.038892306621722,3.122408998024182e-5,10.926752028933352,0.18410790818471268,-6.502780825250057e-8,-135.92233452526472,18,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-02,2.076295033172552,0.021416720517953042,1.163385832114726e-5,-2.291623789971966,0.02787383585358357,1.8700347936828604e-5,11.60821503212737,0.12940508232097017,-4.5152416026940106e-7,-175.50467192621727,21,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-03,2.476255057147277,0.05014031048434076,-7.894662701346526e-5,-2.3273158760417747,0.060649007667449246,1.8903278942161692e-5,12.288954828118307,0.28104940980549076,1.0057145232182141e-5,-100.96620469262452,18,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-04,2.3698418058372974,0.02352430615225443,-7.115730227269518e-5,-2.1923580542207257,0.028574730152016472,1.0324185950594248e-4,11.414688714415757,0.12169154942308057,4.7398196679151605e-5,-168.64810315219603,17,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-05,2.7609518089281635,0.0499747920154888,-9.958167623835824e-6,-2.133340220017882,0.05621048251964599,1.0520082582843307e-6,11.262935015357082,0.22407164019278555,2.275907442578946e-6,-101.163577825638,22,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-02-06,3.484428572797736,0.03704941257759251,-1.5952856813328237e-4,-2.7894160013146294,0.04034223357720401,-2.2997009807568226e-4,12.739425598807705,0.15052205094585047,2.016941394490419e-5,-149.063870135128,19,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-07,4.102355866867618,0.06958874934186259,5.200657682280502e-6,-3.118789068009405,0.07182606552395523,-1.056434939528116e-7,12.857942336540798,0.24069228523290906,-1.5802600993840646e-6,-101.6837004681265,16,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-02-08,3.748443621251393,0.06733816065639257,7.17024661867071e-6,-2.790726509731723,0.07030887145931822,9.403528622442528e-6,11.15907611458535,0.22709458463366744,-5.539508494333278e-7,-96.12018931462471,24,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-02-09,3.084169572419526,0.052007110747089226,-9.983125437429398e-9,-2.282988894379985,0.06072537712869943,-8.739675649849224e-10,10.756925537124923,0.21521267379234446,2.3581436516493165e-9,-93.67181801643953,20,1,"relative gradient is close to zero, current iterate is probably solution",,
2019-02-10,2.4967298475905118,0.04291474867391812,-6.665334950639583e-6,-2.215192430445594,0.05412160312530017,-1.2070323407442619e-5,11.223951450445204,0.23585536806976096,4.930076263880701e-7,-101.01767938416945,21,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-11,2.166367066045272,0.019491475981335153,0.0010028777808201985,-2.6208428833080464,0.027069664859121614,5.760256271969406e-4,12.465243300471595,0.1379387903759675,-2.200273908757337e-5,-198.10796389612256,17,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-12,2.277508955097819,0.021299931999448126,3.2636648938932895e-4,-2.6603863312794713,0.028179362396894527,6.910170213814121e-5,13.245785676049872,0.14394872434833697,-8.74250993752845e-5,-201.9307427063362,19,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-13,2.660546919199639,0.026560657158365798,2.589075620562651e-4,-3.0580679989205475,0.03454930497076578,8.665494988235871e-5,15.412754256727165,0.1564146722530039,-1.925729215154143e-5,-215.84974163257118,17,2,"successive iterates within tolerance, current iterate is probably solution",,
2019-02-14,2.208641129848719,0.030775074481745913,5.080110554445123e-5,-2.470820612818665,0.03983747097989871,2.9561206815742453e-5,10.918960137625898,0.1701559658790721,-6.941531355635618e-6,-141.88742856361546,23,2,"successive iterates within tolerance, current iterate is probably solution",,
