,source,Site,date,GPP_mean,GPP_se_mean,GPP_sd,GPP_2.5pct,GPP_25pct,GPP_50pct,GPP_75pct,GPP_97.5pct,GPP_n_eff,GPP_Rhat,ER_mean,ER_se_mean,ER_sd,ER_2.5pct,ER_25pct,ER_50pct,ER_75pct,ER_97.5pct,ER_n_eff,ER_Rhat,DO_R2_mean,DO_R2_se_mean,DO_R2_sd,DO_R2_2.5pct,DO_R2_25pct,DO_R2_50pct,DO_R2_75pct,DO_R2_97.5pct,DO_R2_n_eff,DO_R2_Rhat,GPP_daily_mean,GPP_daily_se_mean,GPP_daily_sd,GPP_daily_2.5pct,GPP_daily_25pct,GPP_daily_50pct,GPP_daily_75pct,GPP_daily_97.5pct,GPP_daily_n_eff,GPP_daily_Rhat,ER_daily_mean,ER_daily_se_mean,ER_daily_sd,ER_daily_2.5pct,ER_daily_25pct,ER_daily_50pct,ER_daily_75pct,ER_daily_97.5pct,ER_daily_n_eff,ER_daily_Rhat,K600_daily_mean,K600_daily_se_mean,K600_daily_sd,K600_daily_2.5pct,K600_daily_25pct,K600_daily_50pct,K600_daily_75pct,K600_daily_97.5pct,K600_daily_n_eff,K600_daily_Rhat,K600_daily_predlog_mean,K600_daily_predlog_se_mean,K600_daily_predlog_sd,K600_daily_predlog_2.5pct,K600_daily_predlog_25pct,K600_daily_predlog_50pct,K600_daily_predlog_75pct,K600_daily_predlog_97.5pct,K600_daily_predlog_n_eff,K600_daily_predlog_Rhat,valid_day,warnings,errors
325,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/6/2022,-0.226531562,0.002905173,0.206986982,-0.617567592,-0.370723882,-0.228364986,-0.082133655,0.178154526,5076.237906,0.998835881,-2.561545963,0.014771506,0.828893061,-4.252641053,-3.10610788,-2.541016854,-1.989462194,-0.973431581,3148.817455,1.000429363,0.854761355,0.000975737,0.023736886,0.805447611,0.839658772,0.856375703,0.871851571,0.895500404,591.8098127,1.013269743,-0.226531562,0.002905173,0.206986982,-0.617567592,-0.370723882,-0.228364986,-0.082133655,0.178154526,5076.237906,0.998835881,-2.561545963,0.014771506,0.828893061,-4.252641053,-3.10610788,-2.541016854,-1.989462194,-0.973431581,3148.817455,1.000429363,19.15205145,0.100367051,5.228036536,8.838334137,15.57658167,19.0445453,22.67323775,29.97132655,2713.281764,1.00164919,2.538941169,0.001233475,0.056017744,2.429044825,2.501182395,2.538531998,2.576898206,2.649127157,2062.483946,0.999145823,TRUE,NA,NA
326,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/7/2022,-0.000719662,0.003252378,0.202236571,-0.395839494,-0.136916665,-0.001889406,0.131779454,0.380412482,3866.492969,0.99833594,-2.206241377,0.01348323,0.712963458,-3.595956706,-2.709873032,-2.195783257,-1.704619621,-0.803872731,2796.061004,0.999276953,0.97327424,0.000125234,0.003862013,0.965103857,0.97075024,0.973483361,0.975971327,0.980214321,950.9995707,1.004452607,-0.000719662,0.003252378,0.202236571,-0.395839494,-0.136916665,-0.001889406,0.131779454,0.380412482,3866.492969,0.99833594,-2.206241377,0.01348323,0.712963458,-3.595956706,-2.709873032,-2.195783257,-1.704619621,-0.803872731,2796.061004,0.999276953,23.36880467,0.103032606,5.330223199,13.40717432,19.63564312,23.32773564,26.94870137,34.03259513,2676.340836,0.999510584,2.700342136,0.001329805,0.052215297,2.602056228,2.664932803,2.700465283,2.736394948,2.802661535,1541.769444,0.999347493,TRUE,NA,NA
327,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/8/2022,-0.315421229,0.003193258,0.19724082,-0.71013827,-0.447329282,-0.317135656,-0.177674002,0.07400067,3815.27223,0.998675761,-1.718117167,0.010242152,0.550952926,-2.770325031,-2.078120083,-1.710777852,-1.357894628,-0.627352287,2893.653815,0.999332505,0.974090132,0.000133056,0.003846339,0.966098216,0.97158504,0.974355969,0.976875886,0.980913613,835.6557739,1.001437882,-0.315421229,0.003193258,0.19724082,-0.71013827,-0.447329282,-0.317135656,-0.177674002,0.07400067,3815.27223,0.998675761,-1.718117167,0.010242152,0.550952926,-2.770325031,-2.078120083,-1.710777852,-1.357894628,-0.627352287,2893.653815,0.999332505,22.68837003,0.098438882,5.301885761,12.53180087,19.10617511,22.61619012,26.08344718,33.17122356,2900.864112,0.999641787,2.718928561,0.001274457,0.053908208,2.615470027,2.684764522,2.718977144,2.752957057,2.823492501,1789.203535,1.000250118,TRUE,NA,NA
328,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/9/2022,-0.359689216,0.003484347,0.202524083,-0.77441336,-0.496237599,-0.361283831,-0.216391522,0.031727956,3378.395023,0.999816193,-0.484780951,0.011137658,0.50347083,-1.543934482,-0.798025752,-0.457578343,-0.138413937,0.429008305,2043.435344,0.998455051,0.99087712,4.16E-05,0.001350998,0.988164393,0.989975771,0.990906983,0.991852413,0.993302671,1053.127965,1.00259461,-0.359689216,0.003484347,0.202524083,-0.77441336,-0.496237599,-0.361283831,-0.216391522,0.031727956,3378.395023,0.999816193,-0.484780951,0.011137658,0.50347083,-1.543934482,-0.798025752,-0.457578343,-0.138413937,0.429008305,2043.435344,0.998455051,2.670662556,0.049952966,2.009098234,0.090407774,1.082432893,2.281162138,3.937288275,7.488491259,1617.632203,0.998607515,2.463510863,0.000978295,0.06142033,2.341787199,2.422258918,2.464960762,2.502964045,2.580472531,3941.706098,0.998726135,TRUE,NA,NA
329,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/10/2022,0.046120312,0.003221804,0.195165397,-0.339326475,-0.085848031,0.044158234,0.175523814,0.42825648,3669.504035,0.99869257,-3.763167324,0.020050852,1.077718566,-5.866866697,-4.469399938,-3.735361797,-3.055521394,-1.655539782,2888.983439,0.999370239,0.903768925,0.000586468,0.016368749,0.868716671,0.893657815,0.905027167,0.915206432,0.932515016,779.0081469,1.000599035,0.046120312,0.003221804,0.195165397,-0.339326475,-0.085848031,0.044158234,0.175523814,0.42825648,3669.504035,0.99869257,-3.763167324,0.020050852,1.077718566,-5.866866697,-4.469399938,-3.735361797,-3.055521394,-1.655539782,2888.983439,0.999370239,19.22287796,0.090259794,4.912424229,9.863590442,15.95572304,19.02674809,22.53799061,29.00802399,2962.122781,0.999214419,2.480468448,0.001047504,0.062632261,2.356606758,2.438968527,2.478349605,2.521856886,2.60187054,3575.075298,1.000138457,TRUE,NA,NA
330,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/11/2022,-0.115714966,0.002420809,0.196698167,-0.495433505,-0.246591005,-0.117717007,0.01712978,0.265637472,6602.059991,0.99831356,-1.609514089,0.014096827,0.713137456,-2.978228546,-2.094296938,-1.617155204,-1.09581476,-0.221428883,2559.197234,0.999882778,0.96825674,0.000167246,0.004843513,0.958110425,0.965150409,0.968523523,0.971537816,0.977101907,838.7057755,1.002214313,-0.115714966,0.002420809,0.196698167,-0.495433505,-0.246591005,-0.117717007,0.01712978,0.265637472,6602.059991,0.99831356,-1.609514089,0.014096827,0.713137456,-2.978228546,-2.094296938,-1.617155204,-1.09581476,-0.221428883,2559.197234,0.999882778,12.64086233,0.086304383,4.144896816,4.272825644,9.777442692,12.5645843,15.56802298,20.59033358,2306.543974,1.00037533,2.468317275,0.000956933,0.051722806,2.364747653,2.434767946,2.469181364,2.503812353,2.566593683,2921.466883,1.000611768,TRUE,NA,NA
331,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/12/2022,-0.542965322,0.00305573,0.198206946,-0.933540121,-0.68120859,-0.543650036,-0.411703929,-0.170894579,4207.340435,0.998745223,-1.50921868,0.010502754,0.593101164,-2.696900564,-1.889360528,-1.504947044,-1.121634982,-0.350259277,3188.975667,1.00049083,0.978849843,0.00011215,0.003156822,0.972308755,0.976787152,0.978979266,0.981171489,0.984323087,792.3185986,1.001431869,-0.542965322,0.00305573,0.198206946,-0.933540121,-0.68120859,-0.543650036,-0.411703929,-0.170894579,4207.340435,0.998745223,-1.50921868,0.010502754,0.593101164,-2.696900564,-1.889360528,-1.504947044,-1.121634982,-0.350259277,3188.975667,1.00049083,18.17737678,0.087142345,4.720834154,8.818501235,15.00344487,18.19288067,21.23698946,27.7409779,2934.803314,1.000117373,2.663952603,0.001399173,0.061765883,2.547131584,2.621623381,2.663208213,2.70467894,2.786336871,1948.742972,0.998765917,TRUE,NA,NA
332,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/13/2022,-0.199605048,0.002794534,0.191514243,-0.575470612,-0.329509889,-0.200523917,-0.069906455,0.176748108,4696.596229,0.999437511,-2.348074104,0.011246817,0.617110989,-3.548959027,-2.750498132,-2.360485711,-1.932000386,-1.158175263,3010.698946,0.998599562,0.975388467,0.000142177,0.003766134,0.967276497,0.972965702,0.975591168,0.9780266,0.981862366,701.6675548,1.002683367,-0.199605048,0.002794534,0.191514243,-0.575470612,-0.329509889,-0.200523917,-0.069906455,0.176748108,4696.596229,0.999437511,-2.348074104,0.011246817,0.617110989,-3.548959027,-2.750498132,-2.360485711,-1.932000386,-1.158175263,3010.698946,0.998599562,23.4059625,0.096183936,5.111750793,13.36259808,20.0230324,23.38218473,26.75169431,33.78310407,2824.452361,0.998633178,2.727258359,0.001425606,0.058060556,2.615196035,2.686627581,2.726433713,2.765770912,2.842889923,1658.68367,0.999512637,TRUE,NA,NA
333,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/14/2022,-0.138732959,0.003026709,0.197016523,-0.537736545,-0.271261218,-0.143635482,-0.004177081,0.245449988,4237.053902,0.998587669,-1.531489349,0.012018912,0.594389352,-2.652730144,-1.923583391,-1.527414861,-1.149097561,-0.319281551,2445.74813,0.998647046,0.968010973,0.000161404,0.004709521,0.95815857,0.9650338,0.968199983,0.97125375,0.976758805,851.3864773,1.000572437,-0.138732959,0.003026709,0.197016523,-0.537736545,-0.271261218,-0.143635482,-0.004177081,0.245449988,4237.053902,0.998587669,-1.531489349,0.012018912,0.594389352,-2.652730144,-1.923583391,-1.527414861,-1.149097561,-0.319281551,2445.74813,0.998647046,19.79038361,0.098070802,5.233792275,8.741700852,16.31050268,19.8558185,23.32146296,29.43234293,2848.088709,0.999254559,2.72889739,0.001488933,0.062892701,2.607363549,2.684353963,2.727274443,2.77115457,2.850830713,1784.2274,0.999440601,TRUE,NA,NA
334,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/15/2022,-0.071833847,0.00278918,0.206791059,-0.470660683,-0.210853419,-0.07377349,0.066443473,0.337004236,5496.807051,0.998232663,-1.640936253,0.010331904,0.549275809,-2.730495262,-2.001327003,-1.633831502,-1.256630104,-0.611296144,2826.312534,0.998581928,0.946140679,0.000330586,0.008248618,0.928090078,0.940908038,0.946557247,0.951755298,0.960958258,622.577315,1.001746092,-0.071833847,0.00278918,0.206791059,-0.470660683,-0.210853419,-0.07377349,0.066443473,0.337004236,5496.807051,0.998232663,-1.640936253,0.010331904,0.549275809,-2.730495262,-2.001327003,-1.633831502,-1.256630104,-0.611296144,2826.312534,0.998581928,22.4560784,0.104174944,5.229509339,12.53304839,18.80458532,22.38730386,25.92235819,32.68157569,2519.969775,0.999960613,2.725106851,0.001364938,0.053968227,2.621862541,2.688075761,2.725300923,2.76031229,2.833947315,1563.329253,0.99965576,TRUE,NA,NA
335,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/16/2022,0.102362881,0.00396119,0.212582767,-0.308188474,-0.037870636,0.098490587,0.240396388,0.530655496,2880.081494,0.999671835,-3.353168295,0.013140458,0.648240775,-4.629027823,-3.802178964,-3.360685781,-2.906723995,-2.08496225,2433.613765,1.000001418,0.95145029,0.000205122,0.006782445,0.937493323,0.947225031,0.951617457,0.956126404,0.963902557,1093.322473,1.001420745,0.102362881,0.00396119,0.212582767,-0.308188474,-0.037870636,0.098490587,0.240396388,0.530655496,2880.081494,0.999671835,-3.353168295,0.013140458,0.648240775,-4.629027823,-3.802178964,-3.360685781,-2.906723995,-2.08496225,2433.613765,1.000001418,18.25060434,0.0665007,2.816154167,12.88779436,16.3164421,18.20131135,20.13361767,23.79167662,1793.330854,0.998986495,2.476096962,0.001010335,0.059803532,2.358378402,2.436939797,2.476157339,2.517293794,2.587385519,3503.665881,0.999060276,TRUE,NA,NA
336,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/17/2022,0.085381455,0.003835045,0.213842261,-0.31259576,-0.061724833,0.081851412,0.233567111,0.506137325,3109.181612,1.00038309,-3.059380606,0.017258168,0.883815766,-4.777145952,-3.670902202,-3.067744542,-2.440445271,-1.356225116,2622.612433,1.000146039,0.81907311,0.00124391,0.034993342,0.742260466,0.798179599,0.82139412,0.843483555,0.879828568,791.3943213,1.004388083,0.085381455,0.003835045,0.213842261,-0.31259576,-0.061724833,0.081851412,0.233567111,0.506137325,3109.181612,1.00038309,-3.059380606,0.017258168,0.883815766,-4.777145952,-3.670902202,-3.067744542,-2.440445271,-1.356225116,2622.612433,1.000146039,19.20013674,0.098535896,4.944764921,9.525044845,15.65917499,19.21566402,22.56032394,29.24033766,2518.270366,0.999991816,2.475547752,0.001004715,0.057943906,2.355940261,2.4396006,2.475778184,2.514350497,2.584622642,3326.05471,0.998267804,TRUE,NA,NA
337,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/18/2022,0.13116067,0.003428397,0.205151142,-0.260180557,-0.005325312,0.134695602,0.272809609,0.533708922,3580.681753,0.999597037,-2.049688078,0.012949326,0.684599593,-3.450866111,-2.507495842,-2.038562875,-1.578225692,-0.765112382,2794.981749,0.999246376,-0.367552673,0.008142347,0.222208228,-0.84603827,-0.510234686,-0.348985014,-0.210350881,0.023994852,744.7680531,1.003986862,0.13116067,0.003428397,0.205151142,-0.260180557,-0.005325312,0.134695602,0.272809609,0.533708922,3580.681753,0.999597037,-2.049688078,0.012949326,0.684599593,-3.450866111,-2.507495842,-2.038562875,-1.578225692,-0.765112382,2794.981749,0.999246376,16.2627926,0.088330656,4.476127567,7.851486128,13.19761901,16.0047723,19.35903212,25.47596433,2567.922983,0.99919377,2.473990586,0.001073296,0.061840616,2.355456965,2.431518451,2.475086967,2.513779365,2.59275635,3319.776412,0.999125199,TRUE,NA,NA
338,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/19/2022,-0.035006742,0.003109327,0.197442843,-0.42699316,-0.161197933,-0.03835092,0.098145142,0.343508496,4032.273489,0.998893872,-1.391122853,0.010289902,0.571769424,-2.488280163,-1.779238891,-1.399822244,-1.00076333,-0.270211252,3087.5884,1.000385186,0.934779853,0.000393948,0.010553465,0.912232426,0.928478984,0.935538631,0.942203432,0.953099064,717.6484475,1.002635859,-0.035006742,0.003109327,0.197442843,-0.42699316,-0.161197933,-0.03835092,0.098145142,0.343508496,4032.273489,0.998893872,-1.391122853,0.010289902,0.571769424,-2.488280163,-1.779238891,-1.399822244,-1.00076333,-0.270211252,3087.5884,1.000385186,12.75034115,0.092749773,4.359269208,4.319458006,9.775432249,12.75553538,15.85132087,21.14879637,2209.030265,1.003738206,2.437820837,0.000835824,0.055139917,2.330894164,2.399669527,2.43632964,2.475764452,2.545228117,4352.136988,0.999400373,TRUE,NA,NA
339,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/20/2022,0.390144867,0.004610826,0.230910124,-0.056135316,0.229201501,0.384702116,0.547429329,0.844897048,2508.005975,1.000630841,-3.221712493,0.017958362,0.926605808,-5.024783679,-3.823936759,-3.232409391,-2.600367031,-1.385914061,2662.297446,1.000992906,0.506856631,0.003216885,0.08660289,0.322622302,0.453251827,0.513817057,0.568765579,0.653908963,724.7591079,1.008189556,0.390144867,0.004610826,0.230910124,-0.056135316,0.229201501,0.384702116,0.547429329,0.844897048,2508.005975,1.000630841,-3.221712493,0.017958362,0.926605808,-5.024783679,-3.823936759,-3.232409391,-2.600367031,-1.385914061,2662.297446,1.000992906,17.6403645,0.095269079,4.749770411,8.495184172,14.50173795,17.57378577,20.80389443,26.99249528,2485.657581,1.000205031,2.4827596,0.001051592,0.058489843,2.368900131,2.444091299,2.481705822,2.52079082,2.59548894,3093.617362,0.999322018,TRUE,NA,NA
340,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/21/2022,0.184497737,0.003215438,0.203462324,-0.223762453,0.04800815,0.187326005,0.324964025,0.57934988,4003.942462,0.999776973,-2.119279059,0.012909864,0.732253243,-3.520182237,-2.616232498,-2.103723873,-1.627998518,-0.705470872,3217.208867,0.999443635,0.951848852,0.000295419,0.008148395,0.934255213,0.946809053,0.952553898,0.957760314,0.966028338,760.7939216,1.000612124,0.184497737,0.003215438,0.203462324,-0.223762453,0.04800815,0.187326005,0.324964025,0.57934988,4003.942462,0.999776973,-2.119279059,0.012909864,0.732253243,-3.520182237,-2.616232498,-2.103723873,-1.627998518,-0.705470872,3217.208867,0.999443635,16.91602172,0.082424477,4.541135571,8.010189669,13.86364354,16.88595096,20.00007708,25.77468548,3035.40421,1.000199385,2.468391321,0.000959848,0.055668563,2.359208614,2.430555397,2.469141834,2.506189829,2.574210463,3363.68319,0.999018989,TRUE,NA,NA
341,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/22/2022,0.112344361,0.003610911,0.210070368,-0.295803624,-0.02841132,0.110374179,0.25559647,0.529618876,3384.512002,0.998528989,-2.387374798,0.015451223,0.757130032,-3.844953043,-2.919048523,-2.368782282,-1.866427589,-0.936605072,2401.127534,0.998590638,0.645710716,0.002164587,0.059175048,0.514622188,0.609133692,0.650599609,0.687355039,0.748243751,747.3552308,1.001605716,0.112344361,0.003610911,0.210070368,-0.295803624,-0.02841132,0.110374179,0.25559647,0.529618876,3384.512002,0.998528989,-2.387374798,0.015451223,0.757130032,-3.844953043,-2.919048523,-2.368782282,-1.866427589,-0.936605072,2401.127534,0.998590638,17.81789205,0.097074388,4.788596303,8.281517283,14.51921418,17.66927817,21.07701815,27.06436785,2433.364293,0.999347805,2.459648404,0.001030771,0.056988554,2.347960927,2.420247779,2.458220135,2.500128966,2.569081917,3056.686511,0.99866563,TRUE,NA,NA
342,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/23/2022,-0.037737951,0.003229963,0.200375253,-0.433193627,-0.179799953,-0.035526383,0.101144651,0.341548508,3848.51304,0.999496139,-1.790411365,0.016379345,0.693597938,-3.119666086,-2.269621321,-1.798902511,-1.335078006,-0.375774242,1793.174387,1.001075242,0.941067152,0.000340468,0.009313116,0.920668265,0.935133777,0.941715715,0.947594564,0.957030269,748.235402,1.000249773,-0.037737951,0.003229963,0.200375253,-0.433193627,-0.179799953,-0.035526383,0.101144651,0.341548508,3848.51304,0.999496139,-1.790411365,0.016379345,0.693597938,-3.119666086,-2.269621321,-1.798902511,-1.335078006,-0.375774242,1793.174387,1.001075242,14.18593467,0.116691676,4.672788077,4.484841756,11.16780833,14.29575098,17.43998255,22.97845258,1603.512741,1.002296903,2.438006288,0.000835158,0.054979904,2.330969017,2.400150643,2.436672077,2.47599561,2.545862741,4333.822507,0.99938387,TRUE,NA,NA
343,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/24/2022,-0.127368164,0.002906228,0.20265665,-0.523294339,-0.260764166,-0.128685784,0.011169604,0.263469043,4862.53158,0.998250589,-1.203574567,0.011330708,0.556272799,-2.267070136,-1.589563435,-1.199770585,-0.814835201,-0.117734286,2410.247045,0.999567414,0.857988212,0.00079839,0.022460488,0.810210166,0.843399133,0.859145803,0.874336145,0.896245279,791.4218823,1.005573342,-0.127368164,0.002906228,0.20265665,-0.523294339,-0.260764166,-0.128685784,0.011169604,0.263469043,4862.53158,0.998250589,-1.203574567,0.011330708,0.556272799,-2.267070136,-1.589563435,-1.199770585,-0.814835201,-0.117734286,2410.247045,0.999567414,12.18164549,0.091064004,4.421080055,3.744994056,9.153182741,12.12652821,15.29592557,20.51523327,2357.020037,0.999751088,2.437865324,0.000945393,0.053264316,2.334284089,2.401986014,2.438227976,2.473697454,2.539278483,3174.302708,0.999480293,TRUE,NA,NA
344,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/25/2022,-0.136006299,0.002800056,0.195198597,-0.514674246,-0.266860588,-0.135948261,-0.006842826,0.255312464,4859.817791,0.998431597,-1.209143268,0.009618786,0.517988912,-2.20870878,-1.564498181,-1.209483923,-0.843004947,-0.220062042,2900.015797,0.998989457,0.854541549,0.000853883,0.022638288,0.807472454,0.840376079,0.855861513,0.870136643,0.895134444,702.8941206,1.006709802,-0.136006299,0.002800056,0.195198597,-0.514674246,-0.266860588,-0.135948261,-0.006842826,0.255312464,4859.817791,0.998431597,-1.209143268,0.009618786,0.517988912,-2.20870878,-1.564498181,-1.209483923,-0.843004947,-0.220062042,2900.015797,0.998989457,13.65785999,0.079984825,4.396418797,5.436147132,10.50084531,13.56173641,16.67189702,22.24970029,3021.22393,0.99856812,2.473255191,0.000972861,0.052836699,2.369154444,2.439429587,2.474079843,2.508581752,2.574072392,2949.642946,1.000730112,TRUE,NA,NA
345,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/26/2022,-0.121991353,0.003408406,0.206524849,-0.539452471,-0.258190603,-0.123541047,0.025436196,0.270642103,3671.486319,0.998654872,-1.01831295,0.010656246,0.541638915,-1.998714855,-1.384815114,-1.028621719,-0.664031478,0.08787252,2583.516504,0.999243234,0.971471913,0.000163878,0.004375167,0.962235391,0.968709089,0.971638451,0.974487297,0.979324203,712.7638485,1.003812103,-0.121991353,0.003408406,0.206524849,-0.539452471,-0.258190603,-0.123541047,0.025436196,0.270642103,3671.486319,0.998654872,-1.01831295,0.010656246,0.541638915,-1.998714855,-1.384815114,-1.028621719,-0.664031478,0.08787252,2583.516504,0.999243234,15.93807824,0.092140513,4.584051718,6.980775539,12.99492256,15.97423351,18.968392,25.19838033,2475.128597,0.998535543,2.517292891,0.001030682,0.049278203,2.415095029,2.483841061,2.51744301,2.551976478,2.612608355,2285.916682,0.999988339,TRUE,NA,NA
346,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/27/2022,-0.332825286,0.003044521,0.201534356,-0.719827396,-0.468490222,-0.334763659,-0.200954217,0.074491711,4381.876361,0.998431423,-0.950586337,0.00770889,0.44144519,-1.83013588,-1.240691763,-0.95328867,-0.663267871,-0.069537878,3279.215264,0.998606375,0.956209457,0.000231882,0.006699014,0.941507323,0.952121798,0.956630463,0.960964934,0.968078469,834.6150951,1.002563748,-0.332825286,0.003044521,0.201534356,-0.719827396,-0.468490222,-0.334763659,-0.200954217,0.074491711,4381.876361,0.998431423,-0.950586337,0.00770889,0.44144519,-1.83013588,-1.240691763,-0.95328867,-0.663267871,-0.069537878,3279.215264,0.998606375,17.14350953,0.087086382,4.691972709,7.532048661,14.14086814,17.20852769,20.18661184,26.49803321,2902.755483,0.998899063,2.629062922,0.001263326,0.054355223,2.522759389,2.592896973,2.629377001,2.665055196,2.736035715,1851.192044,0.998872643,TRUE,NA,NA
347,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/28/2022,-0.315851308,0.002906213,0.202105931,-0.708774668,-0.452314143,-0.316641962,-0.181823255,0.094490522,4836.18927,0.998457551,-0.803654487,0.007580617,0.428007644,-1.6002926,-1.099146938,-0.807099483,-0.50867775,0.051181185,3187.8214,0.99944526,0.947423626,0.000269756,0.007650828,0.930614512,0.94257667,0.947941498,0.952932697,0.960779547,804.403019,1.005269658,-0.315851308,0.002906213,0.202105931,-0.708774668,-0.452314143,-0.316641962,-0.181823255,0.094490522,4836.18927,0.998457551,-0.803654487,0.007580617,0.428007644,-1.6002926,-1.099146938,-0.807099483,-0.50867775,0.051181185,3187.8214,0.99944526,20.25602244,0.100111372,5.145029036,9.593134273,16.79864559,20.41250816,23.59590753,30.34977089,2641.24588,1.000077656,2.674422176,0.001338424,0.056541865,2.565286771,2.635725892,2.674762022,2.711193956,2.786289805,1784.650164,0.998915925,TRUE,NA,NA
348,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/29/2022,0.132490013,0.003620637,0.203387137,-0.255462428,-0.005298174,0.131406556,0.265447768,0.530484162,3155.564142,0.999469991,-1.221409973,0.009211703,0.47522633,-2.165185671,-1.546520236,-1.216714415,-0.887103446,-0.290026257,2661.467242,0.999111825,0.935759631,0.00038447,0.009817362,0.914391358,0.929779707,0.936315039,0.942359936,0.953622261,652.0246099,1.001028849,0.132490013,0.003620637,0.203387137,-0.255462428,-0.005298174,0.131406556,0.265447768,0.530484162,3155.564142,0.999469991,-1.221409973,0.009211703,0.47522633,-2.165185671,-1.546520236,-1.216714415,-0.887103446,-0.290026257,2661.467242,0.999111825,21.48559019,0.097408464,5.143865904,11.49121439,17.88278982,21.46279053,25.11099554,31.3532954,2788.59782,0.998993939,2.615566896,0.001230903,0.052255537,2.513048979,2.580472094,2.61657957,2.649426538,2.71924951,1802.257509,0.998936193,TRUE,NA,NA
349,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/30/2022,-0.568364985,0.003462356,0.198300924,-0.969935782,-0.703996767,-0.567020471,-0.435053036,-0.182720783,3280.242921,0.998403873,-0.2784361,0.007339903,0.417091202,-1.155654981,-0.549145017,-0.286603818,-0.005776322,0.557981298,3229.099812,0.998638187,0.983856395,8.14E-05,0.002432491,0.978990474,0.982250776,0.983914766,0.985565108,0.988370126,892.92298,1.004374292,-0.568364985,0.003462356,0.198300924,-0.969935782,-0.703996767,-0.567020471,-0.435053036,-0.182720783,3280.242921,0.998403873,-0.2784361,0.007339903,0.417091202,-1.155654981,-0.549145017,-0.286603818,-0.005776322,0.557981298,3229.099812,0.998638187,19.14175946,0.090773931,4.831519572,10.38208702,15.62800121,19.12470122,22.44272476,28.47704719,2832.991039,0.999568519,2.645725463,0.001326259,0.058507891,2.534296347,2.606791268,2.645647481,2.684353068,2.760335575,1946.131339,0.998793659,TRUE,NA,NA
350,NC_EllerbeClub_2021-10-01_2022-09-30_daily,ECNG,1/31/2022,-0.654540369,0.003416491,0.221218782,-1.088887113,-0.803415773,-0.656138294,-0.50536465,-0.20150511,4192.600056,0.999179369,-0.474771865,0.006199494,0.385816135,-1.248182677,-0.739491396,-0.464757704,-0.207212108,0.268665357,3873.006783,0.999201911,0.991927661,4.65E-05,0.00125335,0.989308506,0.991166993,0.991980279,0.992778842,0.994163206,726.4321682,1.001832771,-0.654540369,0.003416491,0.221218782,-1.088887113,-0.803415773,-0.656138294,-0.50536465,-0.20150511,4192.600056,0.999179369,-0.474771865,0.006199494,0.385816135,-1.248182677,-0.739491396,-0.464757704,-0.207212108,0.268665357,3873.006783,0.999201911,23.28919604,0.099606629,5.438992345,12.4380217,19.6247664,23.27762801,26.83617041,33.81477189,2981.67574,0.998911664,2.700399931,0.001330011,0.0522214,2.602130078,2.66498156,2.700449604,2.736471831,2.802771481,1541.651575,0.999348214,TRUE,NA,NA
