date,solar.time,DO.obs,DO.sat,depth,temp.water,light,discharge,DO.mod
2021-11-28,2021-11-28T05:59:51Z,NA,12.725559283192505,0.4772334680580533,4.85533,0,1.6901177203721836,NA
2021-11-28,2021-11-28T06:14:51Z,NA,12.719186974615,0.4772334680580533,4.87467,0,1.6901177203721836,NA
2021-11-28,2021-11-28T06:29:51Z,NA,12.728922220751624,0.4775546549078453,4.849,0,1.693989827827237,NA
2021-11-28,2021-11-28T06:44:51Z,NA,12.73826696841988,0.4772793543337055,4.823,0,1.6906705250109082,NA
2021-11-28,2021-11-28T06:59:51Z,NA,12.74150656675203,0.4768663485539395,4.81667,18.703202483973033,1.6856995239863497,NA
2021-11-28,2021-11-28T07:14:51Z,NA,12.7559399026999,0.4765909747212983,4.77533,69.77691551477787,1.682390821751596,NA
2021-11-28,2021-11-28T07:29:51Z,NA,12.7557142749561,0.4767745605353998,4.77833,119.54507455936525,1.6845961524398383,NA
2021-11-28,2021-11-28T07:44:51Z,NA,12.773339252208492,0.4764073758654391,4.72667,167.7946668027376,1.6801873736457302,NA
2021-11-28,2021-11-28T07:59:51Z,NA,12.776774236072358,0.47714169306581633,4.714,214.31917918408897,1.68901246455858,NA
2021-11-28,2021-11-28T08:14:51Z,NA,12.786322035375866,0.4772793543337055,4.68833,258.91948216553834,1.6906705250109082,NA
2021-11-28,2021-11-28T08:29:51Z,NA,12.778457360283925,0.47792167682390113,4.71433,301.40468215996725,1.6984221681479772,NA
2021-11-28,2021-11-28T08:44:51Z,NA,12.77936384078955,0.47773817236532823,4.717,341.59293848597144,1.6962050543568057,NA
2021-11-28,2021-11-28T08:59:51Z,NA,12.776239279028475,0.47810516829039695,4.72333,379.3122416749976,1.7006411699492878,NA
2021-11-28,2021-11-28T09:14:51Z,NA,12.77213605804486,0.47893071929549,4.733,414.4011497164437,1.7106500622479612,NA
2021-11-28,2021-11-28T09:29:51Z,NA,12.765280972000278,0.4786555648056279,4.756,446.70947900835614,1.7073095108985044,NA
2021-11-28,2021-11-28T09:44:51Z,NA,12.760288038436492,0.47879314569548015,4.76567,476.09894716429585,1.708979254570577,NA
2021-11-28,2021-11-28T09:59:51Z,NA,12.764159344460971,0.4783803811449206,4.759,502.4437648707314,1.7039732143075126,NA
