date,GPP.daily,GPP.daily.sd,GPP.daily.grad,ER.daily,ER.daily.sd,ER.daily.grad,K600.daily,K600.daily.sd,K600.daily.grad,minimum,iterations,code,code.str,warnings,errors
2022-01-01,1.3878572527138218,0.02264087609667651,2.581774793952716e-4,-2.4633808727691493,0.04747993823084945,2.091681494675866e-4,2.897450274524289,0.10736186508224321,3.9720760014461093e-5,-73.07312168126961,22,2,"successive iterates within tolerance, current iterate is probably solution",,
2022-01-02,-0.12662517908678933,0.03236123621749446,6.120863815795014e-4,2.3514429220042943,0.09274293353785501,0.0011213742823201747,-2.854494762388196,0.13779234074167077,7.285152037184156e-4,-76.7048320959976,39,2,"successive iterates within tolerance, current iterate is probably solution",,
2022-01-03,-2.211118937450878,0.8115739317860742,-3.019806626980423e-8,-50.212388374939515,10.499562480159565,3.8341445305613967e-7,45.91859192791918,9.580166289913855,3.9474087571529603e-7,-17.758550294857415,22,1,"relative gradient is close to zero, current iterate is probably solution",,
2022-01-04,0.14177860454834287,0.07424048463750735,-0.01659380089558125,-1.5777123849497916,0.4906782298872789,-0.01161564839868844,-0.09203520521911378,0.40716615599936856,-0.01251591328177425,-21.998085708814415,25,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2022-01-05,-0.24076052746754267,0.07558485524583004,0.1718221221325143,2.9118584782966628,0.6381340418738607,0.1252975487098239,-2.431159812102311,0.4641756225247035,0.14122912451952616,24.88251208551226,23,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2022-01-06,1.0430637394210938,0.2596387373461131,0.0012467626930856557,-21.745740012345298,5.905588849812763,5.119860458455979e-4,13.665092337945874,3.812674431014354,7.10439400304618e-4,30.751630082540764,21,2,"successive iterates within tolerance, current iterate is probably solution",,
2022-01-07,1.3525273356090217,0.1178321496828648,4.895426286566358e-4,-1.1593225812048582,0.19135105997465354,4.1981706999649726e-05,2.5792138795722366,0.2661018394964884,-2.430624590488149e-5,106.54702305116419,19,2,"successive iterates within tolerance, current iterate is probably solution",,
2022-01-08,0.25776184667874286,0.008969538773157808,2.0672832334867033e-5,-1.6731206668046172,0.07359621475345603,1.729084999624318e-4,7.1494232386089624,0.3537279855477244,3.4960365269398574e-5,-143.83610663025382,24,2,"successive iterates within tolerance, current iterate is probably solution",,
2022-01-09,0.2951528744763464,0.03472759368845171,3.1574298731129575e-5,-0.8617482640116858,0.1028724730864378,1.5496937066927775e-5,1.7382424541852326,0.41485808180637795,1.3798739928461135e-6,-20.16408534693141,30,2,"successive iterates within tolerance, current iterate is probably solution",,
2022-01-10,0.03633750774110006,0.02129945988870013,-4.8795004481405564e-4,0.2340990695613619,0.06922460788107747,-2.14535283760142e-4,-0.062467944912867925,0.17077564072944118,-1.2013730810167534e-4,-105.49817428194429,26,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
