date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2017-02-10,0.7474584100635158,-0.29107661397620177,3,4,0.33784949355842153,0.6621505064415785
2017-02-11,0.6558622110345075,-0.42180455625512514,3,4,0.45258906809670707,0.5474109319032929
2017-02-12,0.6311159517522004,-0.460265674602679,3,4,0.48634629152220316,0.5136537084777968
2017-02-13,0.5928098993482984,-0.5228815058341951,3,4,0.5413040435499697,0.45869595645003025
2017-02-14,0.5679563854710875,-0.5657106493516441,3,4,0.5788950712932677,0.42110492870673233
2017-02-15,0.600138004384543,-0.5105956429060444,3,4,0.5305207736488494,0.4694792263511506
2017-02-16,0.6030218612527651,-0.5058018287615949,3,4,0.5263132554567848,0.47368674454321524
2017-02-17,0.5617288681766077,-0.5767359864674222,3,4,0.5885719809711271,0.41142801902887294
2017-02-18,0.5419777721284877,-0.6125302892165065,3,4,0.6199885472899153,0.38001145271008474
2017-02-19,0.5285541393511165,-0.637610039275822,3,4,0.6420009786123071,0.3579990213876929
2017-02-20,0.5093155969343773,-0.6746874213029271,3,4,0.6745437002724293,0.32545629972757073
2017-02-21,0.49879127770455944,-0.6955675518877691,3,4,0.6928701365173824,0.3071298634826176
2017-02-22,0.49396912530176157,-0.7052822631365294,3,4,0.7013967132844733,0.2986032867155267
2017-02-23,NA,NA,NA,NA,NA,NA
2017-02-24,NA,NA,NA,NA,NA,NA
2017-02-25,NA,NA,NA,NA,NA,NA
2017-02-26,NA,NA,NA,NA,NA,NA
2017-02-27,NA,NA,NA,NA,NA,NA
2017-02-28,NA,NA,NA,NA,NA,NA
2017-03-01,0.5664673451972886,-0.5683358432517799,3,4,0.581199197143726,0.41880080285627397
2017-03-02,1.2031624854829344,0.18495349477368642,4,5,0.9200391066341107,0.0799608933658893
2017-03-03,0.7591135597725713,-0.2756038951594357,3,4,0.3242691285420551,0.6757308714579449
2017-03-04,0.6421068130203725,-0.4430006137098903,3,4,0.4711927925327561,0.5288072074672439
2017-03-05,0.5884274807264785,-0.5303015871876104,3,4,0.547816629632858,0.45218337036714196
2017-03-06,0.5577424522223083,-0.5838579783073481,3,4,0.5948229346642151,0.4051770653357849
2017-03-07,0.5480057416477117,-0.6014695146296819,3,4,0.6102805342359934,0.3897194657640066
2017-03-08,0.5242008803880367,-0.6458803086054267,3,4,0.649259772468109,0.35074022753189105
2017-03-09,0.49864707753782533,-0.6958566928998042,3,4,0.6931239148307571,0.3068760851692429
2017-03-10,0.4883277657895095,-0.7167684473777047,3,4,0.7114781072843028,0.28852189271569717
2017-03-11,0.47748813036175647,-0.7392159772514526,3,4,0.7311802458038085,0.26881975419619153
2017-03-12,0.4637255670164385,-0.7684623521272701,3,4,0.7568497128782514,0.24315028712174858
2017-03-13,0.5028966659589593,-0.6873705654564202,3,4,0.6856756628705597,0.3143243371294403
2017-03-14,0.8221379037208729,-0.1958471319133258,3,4,0.25426682511801635,0.7457331748819837
2017-03-15,0.6626296955289587,-0.4115389734454223,3,4,0.4435789927949806,0.5564210072050194
2017-03-16,0.5742926062705924,-0.5546162455277014,3,4,0.5691575419454938,0.43084245805450616
2017-03-17,0.5361720703071942,-0.6233001427368519,3,4,0.629441219681312,0.37055878031868805
2017-03-18,0.5781521716283811,-0.5479181722464769,3,4,0.5632786604675447,0.4367213395324553
2017-03-19,0.5936865038521646,-0.5214038702324346,3,4,0.5400071266298909,0.4599928733701091
2017-03-20,0.5582221160686913,-0.5829983383339103,3,4,0.5940684308979285,0.4059315691020715
2017-03-21,0.5487997291667961,-0.6000216960713194,3,4,0.609009787657265,0.390990212342735
2017-03-22,0.5224844034027544,-0.6491601455355711,3,4,0.6521384768013937,0.3478615231986063
