date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2019-10-01,NA,NA,NA,NA,NA,NA
2019-10-02,NA,NA,NA,NA,NA,NA
2019-10-03,0.14565967237634683,-1.9264823894304677,1,2,0.6514449266772864,0.3485550733227136
2019-10-04,NA,NA,NA,NA,NA,NA
2019-10-05,NA,NA,NA,NA,NA,NA
2019-10-06,0.12174519860813524,-2.1058249542805654,1,2,0.8564752644249651,0.14352473557503487
2019-10-07,0.11848595529579345,-2.1329608461416893,1,2,0.8874979113800876,0.1125020886199124
2019-10-08,0.11514004700154748,-2.161606091522402,1,2,0.9202461010816327,0.07975389891836726
2019-10-09,0.11482094343548882,-2.1643813776287035,1,2,0.9234188997320649,0.07658110026793508
2019-10-10,0.11249355397305719,-2.184859356996526,1,2,0.9468300014394818,0.053169998560518184
2019-10-11,0.10954822058568774,-2.211390456014727,1,2,0.97716122926075,0.022838770739250003
2019-10-12,0.10720509300173868,-2.2330115221293916,1,1,1,0
2019-10-13,0.11610052783147125,-2.153298843936591,1,2,0.9107489815344911,0.08925101846550887
2019-10-14,0.1697837411241438,-1.7732297627864257,1,2,0.47624146715383064,0.5237585328461694
2019-10-15,0.2126316446309232,-1.5481939782856222,1,2,0.21897313300193139,0.7810268669980687
2019-10-16,0.2420972125085282,-1.41841592890644,1,2,0.0706065847779269,0.9293934152220731
2019-10-17,0.2524470082017042,-1.376553920800302,1,2,0.02274855582662034,0.9772514441733796
2019-10-18,0.23005354178497128,-1.469443206780975,1,2,0.1289426525469214,0.8710573474530786
2019-10-19,NA,NA,NA,NA,NA,NA
2019-10-20,NA,NA,NA,NA,NA,NA
2019-10-21,NA,NA,NA,NA,NA,NA
2019-10-22,0.5494012096148989,-0.5989263036217147,2,3,0.13373900516410495,0.866260994835895
2019-10-23,0.5441375519837287,-0.6085532111768381,2,3,0.14474480353184005,0.85525519646816
2019-10-24,0.5104323490922874,-0.6724971690769687,2,3,0.21784764610658186,0.7821523538934181
2019-10-25,0.4544037822368824,-0.788769088025148,2,3,0.3507735403717935,0.6492264596282065
2019-10-26,0.42269399000037705,-0.8611067896311785,2,3,0.43347238771220026,0.5665276122877998
2019-10-27,0.4061633598283272,-0.9009998361979551,2,3,0.47907943486359283,0.5209205651364072
2019-10-28,0.42990882463869046,-0.844182128501257,2,3,0.4141235566601114,0.5858764433398886
2019-10-29,0.42126673622205596,-0.8644890682007869,2,3,0.43733912017508864,0.5626608798249113
2019-10-30,0.4652533058532259,-0.7651732779434287,2,3,0.32379803171589416,0.6762019682841058
2019-10-31,0.5409143219455746,-0.6144943824638428,2,3,0.15153694658281927,0.8484630534171808
2019-11-01,0.8746080233957466,-0.13397946625652474,3,4,0.6021964392407313,0.3978035607592687
2019-11-02,0.793754941230016,-0.23098050362293826,3,4,0.7130912258171045,0.2869087741828955
2019-11-03,0.7618980765489128,-0.2719424900516901,3,4,0.7599203202895886,0.24007967971041144
2019-11-04,0.6988784878897066,-0.35827838892739977,3,4,0.8586223686350656,0.14137763136493442
2019-11-05,0.6602026320575408,-0.415208472813129,3,4,0.923706719005827,0.07629328099417299
2019-11-06,0.6316153607345538,-0.45947467654401986,3,4,0.9743133037245085,0.025686696275491472
2019-11-07,0.6205861971226402,-0.4770907683968908,3,4,0.994452601193613,0.005547398806386994
2019-11-08,0.649643459687127,-0.43133159014480293,3,4,0.9421391987399137,0.0578608012600863
2019-11-09,0.6319602887473666,-0.45892872106993027,3,4,0.97368914941211,0.026310850587889956
2019-11-10,0.6319230785531749,-0.4589876033927225,3,4,0.9737564656264152,0.026243534373584843
2019-11-11,0.6533818507367991,-0.4255935568510847,3,4,0.9355792897456278,0.06442071025437224
2019-11-12,NA,NA,NA,NA,NA,NA
2019-11-13,NA,NA,NA,NA,NA,NA
2019-11-14,NA,NA,NA,NA,NA,NA
2019-11-15,NA,NA,NA,NA,NA,NA
2019-11-16,1.0481061495956912,0.04698486855173741,3,4,0.3953120405647424,0.6046879594352577
2019-11-17,0.9186872190631845,-0.08480956378234815,3,4,0.5459837843156317,0.45401621568436834
2019-11-18,0.9730589111974352,-0.027310652691208775,3,4,0.4802491319145475,0.5197508680854526
2019-11-19,1.0550662279948013,0.05360354030826254,3,4,0.38774535662211207,0.6122546433778879
2019-11-20,1.0460584395813546,0.04502923366272918,3,4,0.39754778689824466,0.6024522131017553
2019-11-21,1.0117172366386225,0.011649121386761335,3,4,0.43570903266674127,0.5642909673332588
2019-11-22,0.9890428696884036,-0.011017601798954786,3,4,0.46162237852685534,0.5383776214731446
2019-11-23,1.1116841819194208,0.10587614642490915,3,4,0.32798558851571985,0.6720144114842801
2019-11-24,1.708521281335694,0.5356282486476335,4,5,0.8366788050973598,0.1633211949026402
2019-11-25,1.55100217450131,0.43890128619297414,4,5,0.9472602601912036,0.052739739808796426
2019-11-26,1.5802510724095802,0.4575837410029028,4,5,0.9259018614037374,0.07409813859626257
2019-11-27,1.5775055479653028,0.45584483236226253,4,5,0.9278898391389773,0.07211016086102273
2019-11-28,1.6206405210410917,0.4828214544595882,4,5,0.8970492746331155,0.10295072536688454
2019-11-29,1.5150826679759255,0.41547000379338783,4,5,0.9740476753721113,0.025952324627888657
2019-11-30,1.5666905822544712,0.4489654852002016,4,5,0.9357545358064964,0.06424546419350363
