date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2017-10-01,0.0325960766792551,-3.4235633451139016,1,2,0.7638840183746552,0.23611598162534475
2017-10-02,0.029712922176733405,-3.5161732376720423,1,2,0.8526233207180011,0.14737667928199893
2017-10-03,0.027534224516966892,-3.592325520202811,1,2,0.9255928516932289,0.07440714830677109
2017-10-04,0.02675176563403008,-3.621154802807886,1,2,0.9532172269599148,0.04678277304008516
2017-10-05,0.02599594906887271,-3.649814558142879,1,2,0.9806791602751015,0.01932083972489851
2017-10-06,0.025329394877595897,-3.675789704807964,1,1,1,0
2017-10-07,0.02605517161333047,-3.647539004063089,1,2,0.9784987119892086,0.02150128801079143
2017-10-08,0.027440230379963418,-3.5957450803884354,1,2,0.9288694928469038,0.07113050715309621
2017-10-09,0.029068481021794476,-3.538100818208809,1,2,0.8736344475551111,0.1263655524448889
2017-10-10,0.0323570518590269,-3.4309232954221205,1,2,0.7709363627580915,0.22906363724190848
2017-10-11,0.03790348962614925,-3.2727120965637777,1,2,0.6193375322035733,0.38066246779642665
2017-10-12,0.051124567502949164,-2.9734901242549703,1,2,0.3326214121971317,0.6673785878028683
2017-10-13,0.053396964794891325,-2.9300013736783668,1,2,0.2909502550523506,0.7090497449476494
2017-10-14,0.04662631404446654,-3.065590218155962,1,2,0.4208722226966654,0.5791277773033345
2017-10-15,0.04401910705237274,-3.1231314881333474,1,2,0.4760085803005535,0.5239914196994465
2017-10-16,0.05066338976878057,-2.9825517245117013,1,2,0.34130428680895314,0.6586957131910469
2017-10-17,0.05212389307722812,-2.9541318350171344,1,2,0.3140721942456284,0.6859278057543716
2017-10-18,0.050746055304621666,-2.9809213920689674,1,2,0.3397420934021841,0.6602579065978159
2017-10-19,0.050701426348117175,-2.9818012356817696,1,2,0.3405851643335351,0.6594148356664649
2017-10-20,0.052726630989758855,-2.942634619197992,1,2,0.3030554995654023,0.6969445004345978
2017-10-21,0.05222277310866819,-2.9522366127805,1,2,0.31225618199878413,0.6877438180012159
2017-10-22,0.050628416868294605,-2.9832422621383223,1,2,0.3419659637155505,0.6580340362844495
2017-10-23,0.07435474071350173,-2.598907845990308,2,3,0.9736946374735899,0.026305362526410137
2017-10-24,0.3860000545325273,-0.9519177682413388,3,4,0.39553979430603636,0.6044602056939636
2017-10-25,0.20148082901417227,-1.6020610434904985,2,3,0.018510613893245962,0.9814893861067541
2017-10-26,0.12061966311598016,-2.115112963899856,2,3,0.510119752241589,0.489880247758411
2017-10-27,0.09538707424694645,-2.349812199781442,2,3,0.7350098355507027,0.26499016444929735
2017-10-28,0.08850760726301841,-2.4246667728881914,2,3,0.8067358943033539,0.1932641056966461
2017-10-29,0.09754536480949892,-2.3274377290901316,2,3,0.7135704961388571,0.28642950386114285
2017-10-30,0.08904448220892965,-2.418619234008133,2,3,0.8009411096827613,0.19905889031723867
2017-10-31,0.07848579968492593,-2.5448375662908087,2,3,0.9218842016172816,0.07811579838271843
2017-11-01,0.07197529946229045,-2.6314322818494067,1,2,0.004859728669817646,0.9951402713301823
2017-11-02,0.0724620628760494,-2.6246921247505663,2,3,0.9984012735079121,0.0015987264920879207
2017-11-03,0.07751300860662824,-2.557309503719821,2,3,0.9338348798412693,0.06616512015873066
2017-11-04,0.08440810815155474,-2.4720918138480914,2,3,0.852178826285421,0.14782117371457903
2017-11-05,0.08174984445894663,-2.504091371849439,2,3,0.8828409766658709,0.11715902333412909
2017-11-06,0.08194214653246011,-2.5017418108133156,2,3,0.880589614512224,0.11941038548777605
2017-11-07,0.08578489247945838,-2.45591236631982,2,3,0.8366755917356323,0.16332440826436767
