"","site","Date_UTC","Discharge_Daily_Ave"
"603","ecgs",2022-11-25,11.5249457024979
"604","ecgs",2022-11-26,1.47247463520857
"605","ecgs",2022-11-27,18.5192002197385
"606","ecgs",2022-11-28,4.33388928689752
"607","ecgs",2022-11-29,1.10010845342025
"608","ecgs",2022-11-30,6.03714600435512
"609","ecgs",2022-12-01,2.5754147706196
"610","ecgs",2022-12-02,0.771633342489106
"611","ecgs",2022-12-03,0.862247166194249
"612","ecgs",2022-12-04,1.04347481360453
"613","ecgs",2022-12-05,0.69942545172407
"614","ecgs",2022-12-06,0.614474992000498
"615","ecgs",2022-12-07,3.55800842142224
"616","ecgs",2022-12-08,2.62638504645375
"617","ecgs",2022-12-09,1.09444508943868
"618","ecgs",2022-12-10,0.824019459318639
"619","ecgs",2022-12-11,0.672524472811606
"620","ecgs",2022-12-12,0.62013835598207
"621","ecgs",2022-12-13,0.58049480811107
"622","ecgs",2022-12-14,0.564920557161748
"623","ecgs",2022-12-15,10.7646390879719
"624","ecgs",2022-12-16,8.87024383613622
"625","ecgs",2022-12-17,1.30540539775221
"626","ecgs",2022-12-18,0.763138296516748
"627","ecgs",2022-12-19,0.642791811908356
"628","ecgs",2022-12-20,0.552177988203213
"629","ecgs",2022-12-21,0.460289907602217
"630","ecgs",2022-12-22,7.85508584243954
"631","ecgs",2022-12-23,5.76105701025352
"632","ecgs",2022-12-24,1.35212815060018
"633","ecgs",2022-12-25,0.853752120221891
"634","ecgs",2022-12-26,0.688098723760927
"635","ecgs",2022-12-27,0.688098723760927
"636","ecgs",2022-12-28,0.594653218064998
"637","ecgs",2022-12-29,0.611643310009713
"638","ecgs",2022-12-30,0.571999762138713
"639","ecgs",2022-12-31,0.693762087742498
"640","ecgs",2023-01-01,2.39560296420471
"641","ecgs",2023-01-02,0.695177928737891
"642","ecgs",2023-01-03,0.666861108830034
"643","ecgs",2023-01-04,4.95685932487038
"644","ecgs",2023-01-05,2.93362254245399
"645","ecgs",2023-01-06,0.940118420940852
"646","ecgs",2023-01-07,0.730573953622712
"647","ecgs",2023-01-08,0.637128447926784
"648","ecgs",2023-01-09,0.879237258138963
"649","ecgs",2023-03-06,0.543824526330395
"650","ecgs",2023-03-07,0.764554137512141
"651","ecgs",2023-03-08,0.625801719963641
"652","ecgs",2023-03-09,0.518197804313784
"653","ecgs",2023-03-10,1.06188074654464
"654","ecgs",2023-03-11,1.02223719867364
"655","ecgs",2023-03-12,1.28558362381671
"656","ecgs",2023-03-13,2.62780088744914
"657","ecgs",2023-03-14,1.43849445131914
"658","ecgs",2023-03-15,0.862247166194249
"659","ecgs",2023-03-16,0.588989854083427
"660","ecgs",2023-03-17,0.518197804313784
"661","ecgs",2023-03-18,3.99833497098942
"662","ecgs",2023-03-19,1.24594007594571
"663","ecgs",2023-03-20,0.758890773530569
"664","ecgs",2023-03-21,0.727742271631927
"665","ecgs",2023-03-22,0.707920497696427
"666","ecgs",2023-03-23,0.625801719963641
"667","ecgs",2023-03-24,0.61022746901432
"668","ecgs",2023-03-25,0.594653218064998
"669","ecgs",2023-03-26,0.760306614525963
"670","ecgs",2023-03-27,5.29382948177388
"671","ecgs",2023-03-28,1.32097964870153
"672","ecgs",2023-03-29,3.73357270485095
"673","ecgs",2023-03-30,1.25585096291346
"674","ecgs",2023-03-31,0.826851141309426
"675","ecgs",2022-11-14,0.54085126024007
"676","ecgs",2023-01-10,0.723494748645748
"677","ecgs",2023-01-11,0.573415603134106
"678","ecgs",2023-01-12,0.489880984405928
"679","ecgs",2023-01-13,2.94636511141253
"680","ecgs",2023-01-14,1.12417775034192
"681","ecgs",2023-01-15,0.678187836793177
"682","ecgs",2023-01-16,0.58049480811107
"683","ecgs",2023-01-17,0.569168080147927
"684","ecgs",2023-01-18,0.771633342489106
"685","ecgs",2023-01-19,0.552177988203213
"686","ecgs",2023-01-20,0.598900741051177
"687","ecgs",2023-01-21,0.506871076350641
"688","ecgs",2023-01-22,2.47347421895131
"689","ecgs",2023-01-23,3.70667172593849
"690","ecgs",2023-01-24,1.28133610083053
"691","ecgs",2023-01-25,10.2039660537963
"692","ecgs",2023-01-26,10.426253090073
"693","ecgs",2023-01-27,1.61264289375246
"694","ecgs",2023-01-28,1.05763322355846
"695","ecgs",2023-01-29,0.758890773530569
"696","ecgs",2023-01-30,1.95669225563292
"697","ecgs",2023-01-31,1.06188074654464
"698","ecgs",2023-02-01,1.96943482459146
"699","ecgs",2023-02-02,2.72690975712664
"700","ecgs",2023-02-03,2.29366241253642
"701","ecgs",2023-02-04,1.12276190934653
"702","ecgs",2023-02-05,0.835346187281785
"703","ecgs",2023-02-06,0.758890773530569
"704","ecgs",2023-02-07,0.642791811908356
"705","ecgs",2023-02-08,0.637128447926784
"706","ecgs",2023-02-09,0.576247285124892
"707","ecgs",2023-02-10,0.545098783226248
"708","ecgs",2023-02-11,0.518197804313784
"709","ecgs",2023-02-12,7.89614523130594
"710","ecgs",2023-02-13,4.36645362979156
"711","ecgs",2023-02-14,1.75564283428714
"712","ecgs",2023-02-15,1.05480154156768
"713","ecgs",2023-02-16,0.836762028277176
"714","ecgs",2023-02-17,1.8023655871351
"715","ecgs",2023-02-18,2.07562289924592
"716","ecgs",2023-02-19,0.86224716619425
"717","ecgs",2023-02-20,0.671108631816212
"718","ecgs",2023-02-21,0.635712606931391
"719","ecgs",2023-02-22,0.597484900055784
"720","ecgs",2023-02-23,0.625801719963641
"721","ecgs",2023-02-24,1.19921732309775
"722","ecgs",2023-02-25,0.625801719963641
"723","ecgs",2023-02-26,0.622970037972856
"724","ecgs",2023-02-27,0.56067303417557
"725","ecgs",2023-02-28,0.642791811908356
"726","ecgs",2023-03-01,0.56067303417557
"727","ecgs",2023-03-02,9.29924365774026
"728","ecgs",2023-03-03,2.37436534927381
"729","ecgs",2023-03-04,1.60697952977089
"730","ecgs",2023-03-05,0.860831325198853
"731","ecng",2021-04-01,1.97481502037395
"732","ecng",2021-04-02,0.115249457024978
"733","ecng",2021-04-03,0.0761722455521355
"734","ecng",2021-04-04,0.0628633401954427
"735","ecng",2021-04-05,0.0580494808111069
"736","ecng",2021-04-06,0.0542267101235463
"737","ecng",2021-04-07,0.047147505146582
"738","ecng",2021-04-08,0.040209884269157
"739","ecng",2021-04-09,0.0849504597235714
"740","ecng",2021-04-10,4.70200794569966
"741","ecng",2021-04-11,5.1624394374014
"742","ecng",2021-04-12,0.149371225013946
"743","ecng",2021-04-13,0.0736237317604284
"744","ecng",2021-04-14,0.0496960189382891
"745","ecng",2021-04-15,0.074331652258125
"746","ecng",2021-04-16,0.0563504716166355
"747","ecng",2021-04-17,0.0387940432737642
"748","ecng",2021-04-18,0.0383692909751464
"749","ecng",2021-04-19,0.0327059269935749
"750","ecng",2021-04-20,0.0322811746949571
"751","ecng",2021-04-21,0.0294494927041714
"752","ecng",2021-04-22,0.0322811746949571
"753","ecng",2021-04-23,0.0244940492202963
"754","ecng",2021-04-24,0.148238552217632
"755","ecng",2021-04-25,1.02011343718055
"756","ecng",2021-04-26,0.0504039394359856
"757","ecng",2021-04-27,0.0274673153106214
"758","ecng",2021-04-28,0.0176980124424106
"759","ecng",2021-04-29,0.0188306852387249
"760","ecng",2021-04-30,0.0171316760442536
"761","ecng",2021-05-01,0.0152910827502429
"762","ecng",2021-05-02,0.0137336576553107
"763","ecng",2021-05-03,0.0995336219761176
"764","ecng",2021-05-04,0.383551325651924
"765","ecng",2021-05-05,0.443582983856581
"766","ecng",2021-05-06,0.0311485018986427
"767","ecng",2021-05-07,0.0317148382967999
"768","ecng",2021-05-08,0.033272263391732
"769","ecng",2021-05-09,0.0178395965419499
"770","ecng",2021-05-10,0.0237861287225999
"771","ecng",2021-05-11,0.0191138534378035
"772","ecng",2021-05-12,0.0206712785327357
"773","ecng",2021-05-13,0.0215207831299714
"774","ecng",2021-05-14,0.00991088696775
"775","ecng",2021-05-15,0.00976930286821069
"776","ecng",2021-05-16,0.00962771876867141
"777","ecng",2021-05-17,0.0134504894562321
"778","ecng",2021-05-18,0.0114683120626821
"779","ecng",2021-05-19,0.0101940551668285
"780","ecng",2021-05-20,0.00891979827097497
"781","ecng",2021-05-21,0.00637128447926784
"782","ecng",2021-05-22,0.00523861168295356
"783","ecng",2021-05-23,0.00523861168295356
"784","ecng",2021-05-24,0.00495544348387499
"785","ecng",2021-05-25,0.00495544348387499
"786","ecng",2021-05-26,0.00495544348387499
"787","ecng",2021-05-27,0.00495544348387499
"788","ecng",2021-05-28,0.0295910768037106
"789","ecng",2021-05-29,4.28150317006799
"790","ecng",2021-05-30,1.23886087096875
"791","ecng",2021-05-31,0.0252019697179928
"792","ecng",2021-06-01,0.0138752417548499
"793","ecng",2021-06-02,0.0256267220166106
"794","ecng",2021-06-03,10.5819955995662
"795","ecng",2021-06-04,5.02156325835983
"796","ecng",2021-06-05,0.100241542473814
"797","ecng",2021-06-06,0.0458732482507285
"798","ecng",2021-06-07,0.0327059269935749
"799","ecng",2021-06-08,0.0236445446230606
"800","ecng",2021-06-09,0.0181227647410285
"801","ecng",2021-06-10,0.355092921644528
"802","ecng",2021-06-11,5.05738403554329
"803","ecng",2021-06-12,0.0842425392258748
"804","ecng",2021-06-13,0.0412009729659321
"805","ecng",2021-06-14,0.0257683061161499
"806","ecng",2021-06-15,0.0198217739354999
"807","ecng",2021-06-16,0.0184059329401071
"808","ecng",2021-06-17,0.0138752417548499
"809","ecng",2021-06-18,0.0138752417548499
"810","ecng",2021-06-19,0.0124594007594571
"811","ecng",2021-06-20,2.05863280730121
"812","ecng",2021-06-21,0.122045493802864
"813","ecng",2021-06-22,5.63249864787187
"814","ecng",2021-06-23,0.410310720464849
"815","ecng",2021-06-24,0.0552177988203212
"816","ecng",2021-06-25,0.0373782022783713
"817","ecng",2021-06-26,0.0604564105032748
"818","ecng",2021-06-27,0.0647039334894534
"819","ecng",2021-06-28,0.0257683061161499
"820","ecng",2021-06-29,0.0198217739354999
"821","ecng",2021-06-30,0.0155742509493214
"822","ecng",2021-07-01,0.0138752417548499
"823","ecng",2021-07-02,0.511118599336821
"824","ecng",2021-07-03,0.140451426742971
"825","ecng",2021-07-04,0.0266178107133856
"826","ecng",2021-07-05,0.0167069237456356
"827","ecng",2021-07-06,0.0155742509493214
"828","ecng",2021-07-07,0.0124594007594571
"829","ecng",2021-07-08,6.75922491200547
"830","ecng",2021-07-09,6.31804885784106
"831","ecng",2021-07-10,2.45280294041858
"832","ecng",2021-07-11,0.0874989735152784
"833","ecng",2021-07-12,0.0726326430636536
"834","ecng",2021-07-13,0.0348296884866642
"835","ecng",2021-07-14,0.177263292623185
"836","ecng",2021-07-15,0.113550447830507
"837","ecng",2021-07-16,0.028316819907857
"838","ecng",2021-07-17,0.0198217739354999
"839","ecng",2021-07-18,0.871874884962919
"840","ecng",2021-07-19,5.10169985869907
"841","ecng",2021-07-20,0.281469189884099
"842","ecng",2021-07-21,0.0622970037972855
"843","ecng",2021-07-22,0.0327059269935749
"844","ecng",2021-07-23,0.0236445446230606
"845","ecng",2021-07-24,0.0198217739354999
"846","ecng",2021-07-25,0.0184059329401071
"847","ecng",2021-07-26,0.0167069237456356
"848","ecng",2021-07-27,0.0167069237456356
"849","ecng",2021-07-28,0.0167069237456356
"850","ecng",2021-07-29,0.0167069237456356
"851","ecng",2021-07-30,0.0138752417548499
"852","ecng",2021-07-31,0.0138752417548499
"853","ecng",2021-08-01,0.0138752417548499
"854","ecng",2021-08-02,0.0138752417548499
"855","ecng",2021-08-03,0.0138752417548499
"856","ecng",2021-08-04,0.0113267279631428
"857","ecng",2021-08-05,0.0138752417548499
"858","ecng",2021-08-06,0.0215207831299713
"859","ecng",2021-08-07,5.67327486853915
"860","ecng",2021-08-08,0.0795702639410782
"861","ecng",2021-08-09,0.0103356392663678
"862","ecng",2021-08-10,0.00538019578249285
"863","ecng",2021-08-11,0.00991088696774997
"864","ecng",2021-08-12,0.00410593888663927
"865","ecng",2021-08-13,0.00254851379170714
"866","ecng",2021-08-14,0.00538019578249284
"867","ecng",2021-08-15,0.050120771236907
"868","ecng",2021-08-16,0.764554137512141
"869","ecng",2021-08-17,0.509136421943271
"870","ecng",2021-08-18,0.0348296884866642
"871","ecng",2021-08-19,0.0103356392663678
"872","ecng",2021-08-20,0.00665445267834641
"873","ecng",2021-08-21,0.967868904450556
"874","ecng",2021-08-22,0.210960308313535
"875","ecng",2021-08-23,0.0563504716166358
"876","ecng",2021-08-24,0.00382277068756071
"877","ecng",2021-08-25,0.00339801838894285
"878","ecng",2021-08-26,0.00693762087742497
"879","ecng",2021-08-27,0.00410593888663927
"880","ecng",2021-08-28,0.00212376149308928
"881","ecng",2021-08-29,0.00212376149308928
"882","ecng",2021-08-30,0.00184059329401071
"883","ecng",2021-08-31,0.00141584099539285
"884","ecng",2021-09-01,0.0247772174193749
"885","ecng",2021-09-02,0.129691035177985
"886","ecng",2021-09-03,0.0058049480811107
"887","ecng",2021-09-04,0.002973266090325
"888","ecng",2021-09-05,0.00212376149308928
"889","ecng",2021-09-06,0.00212376149308928
"890","ecng",2021-09-07,0.00212376149308928
"891","ecng",2021-09-08,0.00254851379170714
"892","ecng",2021-09-09,0.787066009338889
"893","ecng",2021-09-10,0.0525277009290749
"894","ecng",2021-09-11,0.00495544348387499
"895","ecng",2021-09-12,0.00212376149308928
"896","ecng",2021-09-13,0.00212376149308928
"897","ecng",2021-09-14,0.00169900919447142
"898","ecng",2021-09-15,0.00651286857880711
"899","ecng",2021-09-16,0.0124594007594571
"900","ecng",2021-09-17,0.00297326609032499
"901","ecng",2021-09-18,0.00297326609032499
"902","ecng",2021-09-19,0.0058049480811107
"903","ecng",2021-09-20,0.00212376149308928
"904","ecng",2021-09-21,0.0104772233659071
"905","ecng",2021-09-22,6.86640407535671
"906","ecng",2021-09-23,4.65401093595585
"907","ecng",2021-09-24,0.0287415722064749
"908","ecng",2021-09-25,0.00736237317604284
"909","ecng",2021-09-26,0.00453069118525713
"910","ecng",2021-09-27,0.00382277068756071
"911","ecng",2021-09-28,0.00948613466913212
"912","ecng",2021-09-29,0.002973266090325
"913","ecng",2021-09-30,0.002973266090325
"914","ecng",2021-10-01,0.00339801838894285
"915","ecng",2021-10-02,0.002973266090325
"916","ecng",2021-10-03,0.00339801838894285
"917","ecng",2021-10-04,2.39404553910977
"918","ecng",2021-10-05,0.377746377570813
"919","ecng",2021-10-06,0.0278920676092392
"920","ecng",2021-10-07,0.0058049480811107
"921","ecng",2021-10-08,0.00382277068756071
"922","ecng",2021-10-09,4.57486542431339
"923","ecng",2021-10-10,0.0760306614525965
"924","ecng",2021-10-11,0.0135920735557714
"925","ecng",2021-10-12,0.00651286857880713
"926","ecng",2021-10-13,0.0058049480811107
"927","ecng",2021-10-14,0.0058049480811107
"928","ecng",2021-10-15,0.00382277068756071
"929","ecng",2021-10-16,0.905005564255111
"930","ecng",2021-10-17,0.130823707974299
"931","ecng",2021-10-18,0.0103356392663678
"932","ecng",2021-10-19,0.00339801838894285
"933","ecng",2021-10-20,0.00339801838894285
"934","ecng",2021-10-21,0.00339801838894285
"935","ecng",2021-10-22,0.00382277068756071
"936","ecng",2021-10-23,0.00339801838894285
"937","ecng",2021-10-24,0.00382277068756071
"938","ecng",2021-10-25,0.0968435240848709
"939","ecng",2021-10-26,10.8354311377415
"940","ecng",2021-10-27,0.0647039334894534
"941","ecng",2021-10-28,0.0252019697179928
"942","ecng",2021-10-29,0.113550447830507
"943","ecng",2021-10-30,0.0336970156903499
"944","ecng",2021-10-31,0.0150079145511643
"945","ecng",2021-11-01,0.0106188074654464
"946","ecng",2021-11-02,0.0104772233659071
"947","ecng",2021-11-03,0.00821187777327855
"948","ecng",2021-11-04,0.00736237317604284
"949","ecng",2021-11-05,0.00807029367373926
"950","ecng",2021-11-06,0.00693762087742498
"951","ecng",2021-11-07,0.00764554137512141
"952","ecng",2021-11-08,0.00665445267834641
"953","ecng",2021-11-09,0.00665445267834641
"954","ecng",2021-11-10,0.00495544348387499
"955","ecng",2021-11-11,0.00651286857880713
"956","ecng",2021-11-12,0.00651286857880713
"957","ecng",2021-11-13,0.00736237317604284
"958","ecng",2021-11-14,0.00934455056959282
"959","ecng",2021-11-15,0.00821187777327855
"960","ecng",2021-11-16,0.00821187777327855
"961","ecng",2021-11-17,0.0113267279631428
"962","ecng",2021-11-18,0.0101940551668285
"963","ecng",2021-11-19,0.0101940551668285
"964","ecng",2021-11-20,0.00934455056959282
"965","ecng",2021-11-21,0.00934455056959282
"966","ecng",2021-11-22,0.533205718864946
"967","ecng",2021-11-23,0.0754643250544391
"968","ecng",2021-11-24,0.0133089053566928
"969","ecng",2021-11-25,0.00778712547466069
"970","ecng",2021-11-26,0.00906138237051428
"971","ecng",2021-11-27,0.010901975664525
"972","ecng",2021-11-28,0.0100524710672892
"973","ecng",2021-11-29,0.00891979827097497
"974","ecng",2021-11-30,0.00821187777327855
"975","ecng",2021-12-01,0.00736237317604284
"976","ecng",2021-12-02,0.0239277128221392
"977","ecng",2021-12-03,0.0117514802617607
"978","ecng",2021-12-04,0.00736237317604284
"979","ecng",2021-12-05,0.00764554137512141
"980","ecng",2021-12-06,0.0067960367778857
"981","ecng",2021-12-07,0.0067960367778857
"982","ecng",2021-12-08,0.0100524710672893
"983","ecng",2021-12-09,0.0162821714470178
"984","ecng",2021-12-10,0.0110435597640642
"985","ecng",2021-12-11,0.00807029367373926
"986","ecng",2021-12-12,0.240976137415864
"987","ecng",2021-12-13,0.0215207831299713
"988","ecng",2021-12-14,0.0101940551668285
"989","ecng",2021-12-15,0.00920296647005354
"990","ecng",2021-12-16,0.00835346187281783
"991","ecng",2021-12-17,0.00750395727558213
"992","ecng",2021-12-18,0.00764554137512141
"993","ecng",2021-12-19,1.80194083483649
"994","ecng",2021-12-20,0.30100779562052
"995","ecng",2021-12-21,0.0344049361880463
"996","ecng",2021-12-22,0.0765969978507536
"997","ecng",2021-12-23,0.0318564223963392
"998","ecng",2021-12-24,0.0213791990304321
"999","ecng",2021-12-25,0.0165653396460963
"1000","ecng",2021-12-26,0.0137336576553106
"1001","ecng",2021-12-27,0.0114683120626821
"1002","ecng",2021-12-28,0.00948613466913211
"1003","ecng",2021-12-29,0.0116098961622214
"1004","ecng",2021-12-30,0.0117514802617607
"1005","ecng",2021-12-31,0.0144415781530072
"1006","ecng",2022-01-01,0.0148663304516249
"1007","ecng",2022-01-02,0.646614582595916
"1008","ecng",2022-01-03,13.0335242830889
"1009","ecng",2022-01-04,0.74034325649092
"1010","ecng",2022-01-05,0.125726680390885
"1011","ecng",2022-01-06,0.0603148264037356
"1012","ecng",2022-01-07,0.040209884269157
"1013","ecng",2022-01-08,0.0302989973014071
"1014","ecng",2022-01-09,0.0254851379170714
"1015","ecng",2022-01-10,4.51596643890505
"1016","ecng",2022-01-11,0.0942950102931639
"1017","ecng",2022-01-12,0.0464395846488855
"1018","ecng",2022-01-13,0.0325643428940356
"1019","ecng",2022-01-14,0.0327059269935749
"1020","ecng",2022-01-15,0.0328475110931142
"1021","ecng",2022-01-16,4.53054960115759
"1022","ecng",2022-01-17,4.60714659900834
"1023","ecng",2022-01-18,0.66317992224201
"1024","ecng",2022-01-19,0.114541536527282
"1025","ecng",2022-01-20,0.452361198028017
"1026","ecng",2022-01-21,0.500499791871374
"1027","ecng",2022-01-22,0.170184087646221
"1028","ecng",2022-01-23,0.142433604136521
"1029","ecng",2022-01-24,0.0923128328996139
"1030","ecng",2022-01-25,0.069517792873789
"1031","ecng",2022-01-26,0.0577663126120284
"1032","ecng",2022-01-27,0.0447405754544141
"1033","ecng",2022-01-28,0.036245529482057
"1034","ecng",2022-01-29,0.0369534499797535
"1035","ecng",2022-01-30,0.0419088934636285
"1036","ecng",2022-01-31,0.0395019637714606
"1037","ecng",2022-02-01,0.0317148382967999
"1038","ecng",2022-02-02,0.0295910768037106
"1039","ecng",2022-02-03,0.0273257312110821
"1040","ecng",2022-02-04,1.13607081470323
"1041","ecng",2022-02-05,0.112842527332811
"1042","ecng",2022-02-06,0.0504039394359855
"1043","ecng",2022-02-07,2.28261885277236
"1044","ecng",2022-02-08,0.509561174241888
"1045","ecng",2022-02-09,0.201757341843482
"1046","ecng",2022-02-10,0.0731989794618106
"1047","ecng",2022-02-11,0.0536603737253891
"1048","ecng",2022-02-12,0.0512534440332213
"1049","ecng",2022-02-13,0.0327059269935749
"1050","ecng",2022-02-14,0.0383692909751463
"1051","ecng",2022-02-15,0.0385108750746856
"1052","ecng",2022-02-16,0.0335554315908106
"1053","ecng",2022-02-17,0.0308653336995642
"1054","ecng",2022-02-18,0.0420504775631678
"1055","ecng",2022-02-19,0.042192061662707
"1056","ecng",2022-02-20,0.0285999881069356
"1057","ecng",2022-02-21,0.0199633580350392
"1058","ecng",2022-02-22,0.0147247463520856
"1059","ecng",2022-02-23,0.769792749195094
"1060","ecng",2022-02-24,1.2394272073669
"1061","ecng",2022-02-25,0.570442337043781
"1062","ecng",2022-02-26,0.0982593650802639
"1063","ecng",2022-02-27,0.283876119576267
"1064","ecng",2022-02-28,0.226251391063778
"1065","ecng",2022-03-01,0.0710752179687212
"1066","ecng",2022-03-02,0.0485633461419749
"1067","ecng",2022-03-03,0.0378029545769892
"1068","ecng",2022-03-04,0.0321395905954178
"1069","ecng",2022-03-05,0.0253435538175321
"1070","ecng",2022-03-06,0.0274673153106213
"1071","ecng",2022-03-07,0.0274673153106213
"1072","ecng",2022-03-08,0.0427583980608642
"1073","ecng",2022-03-09,4.19258835555732
"1074","ecng",2022-03-10,0.315307789673988
"1075","ecng",2022-03-11,0.10109104707105
"1076","ecng",2022-03-12,7.58480179641907
"1077","ecng",2022-03-13,0.465245351086092
"1078","ecng",2022-03-14,0.136062319657253
"1079","ecng",2022-03-15,0.0838177869272569
"1080","ecng",2022-03-16,1.03356392663678
"1081","ecng",2022-03-17,6.73798729707459
"1082","ecng",2022-03-18,0.699708619923149
"1083","ecng",2022-03-19,0.194819720966056
"1084","ecng",2022-03-20,0.121620741504246
"1085","ecng",2022-03-21,0.0838177869272569
"1086","ecng",2022-03-22,0.056067303417557
"1087","ecng",2022-03-23,0.202465262341178
"1088","ecng",2022-03-24,0.204589023834267
"1089","ecng",2022-03-25,0.0972682763834893
"1090","ecng",2022-03-26,0.056067303417557
"1091","ecng",2022-03-27,0.0426168139613249
"1092","ecng",2022-03-28,0.0348296884866642
"1093","ecng",2022-03-29,0.0321395905954178
"1094","ecng",2022-03-30,0.0321395905954178
"1095","ecng",2022-03-31,5.23818693065496
"1096","ecng",2022-04-01,0.928083772480014
"1097","ecng",2022-04-02,0.0853752120221893
"1098","ecng",2022-04-03,0.056067303417557
"1099","ecng",2022-04-04,0.0426168139613249
"1100","ecng",2022-04-05,0.1030732244646
"1101","ecng",2022-04-06,0.468360201275956
"1102","ecng",2022-04-07,0.0649871016885319
"1103","ecng",2022-04-08,0.0426168139613249
"1104","ecng",2022-04-09,0.0369534499797535
"1105","ecng",2022-04-10,0.0321395905954178
"1106","ecng",2022-04-11,0.0295910768037106
"1107","ecng",2022-04-12,0.0274673153106213
"1108","ecng",2022-04-13,0.0274673153106213
"1109","ecng",2022-04-14,0.0253435538175321
"1110","ecng",2022-04-15,0.0215207831299713
"1111","ecng",2022-04-16,0.0215207831299713
"1112","ecng",2022-04-17,0.0198217739354999
"1113","ecng",2022-04-18,5.9281262477099
"1114","ecng",2022-04-19,0.714008613976617
"1115","ecng",2022-04-20,0.0874989735152784
"1116","ecng",2022-04-21,0.0495544348387499
"1117","ecng",2022-04-22,0.0369534499797535
"1118","ecng",2022-04-23,0.0300158291023285
"1119","ecng",2022-04-24,0.0253435538175321
"1120","ecng",2022-04-25,0.0253435538175321
"1121","ecng",2022-04-26,0.0492712666396712
"1122","ecng",2022-04-27,0.0798534321401572
"1123","ecng",2022-04-28,0.0236445446230606
"1124","ecng",2022-04-29,0.0181227647410285
"1125","ecng",2022-04-30,0.0181227647410285
"1126","ecng",2022-05-01,1.10973617218892
"1127","ecng",2022-05-02,1.02988274004876
"1128","ecng",2022-05-03,0.0412009729659321
"1129","ecng",2022-05-04,0.0236445446230606
"1130","ecng",2022-05-05,0.0198217739354999
"1131","ecng",2022-05-06,0.0181227647410285
"1132","ecng",2022-05-07,0.0682435359779355
"1133","ecng",2022-05-08,0.028316819907857
"1134","ecng",2022-05-09,0.0181227647410285
"1135","ecng",2022-05-10,0.0150079145511643
"1136","ecng",2022-05-11,0.0150079145511643
"1137","ecng",2022-05-12,0.0150079145511643
"1138","ecng",2022-05-13,0.0167069237456356
"1139","ecng",2022-05-14,0.338102829699813
"1140","ecng",2022-05-15,0.0798534321401572
"1141","ecng",2022-05-16,0.0219455354285892
"1142","ecng",2022-05-17,0.0167069237456356
"1143","ecng",2022-05-18,0.0138752417548499
"1144","ecng",2022-05-19,0.0135920735557714
"1145","ecng",2022-05-20,0.0155742509493214
"1146","ecng",2022-05-21,0.0184059329401071
"1147","ecng",2022-05-22,0.113550447830507
"1148","ecng",2022-05-23,0.890847154301181
"1149","ecng",2022-05-24,6.25999937702994
"1150","ecng",2022-05-25,0.100241542473814
"1151","ecng",2022-05-26,0.0448821595539535
"1152","ecng",2022-05-27,12.5559611153429
"1153","ecng",2022-05-28,1.55969044052476
"1154","ecng",2022-05-29,0.111426686337418
"1155","ecng",2022-05-30,0.0412009729659321
"1156","ecng",2022-05-31,0.0300158291023285
"1157","ecng",2022-06-01,0.0257683061161499
"1158","ecng",2022-06-02,0.0167069237456356
"1159","ecng",2022-06-03,0.0181227647410285
"1160","ecng",2022-06-04,0.0181227647410285
"1161","ecng",2022-06-05,0.0155742509493214
"1162","ecng",2022-06-06,0.0124594007594571
"1163","ecng",2022-06-07,0.0138752417548499
"1164","ecng",2022-06-08,0.161405873474785
"1165","ecng",2022-06-09,0.499367119075059
"1166","ecng",2022-06-10,0.0252019697179928
"1167","ecng",2022-06-11,0.0138752417548499
"1168","ecng",2022-06-12,0.0124594007594571
"1169","ecng",2022-06-13,0.0138752417548499
"1170","ecng",2022-06-14,0.0124594007594571
"1171","ecng",2022-06-15,0.0113267279631428
"1172","ecng",2022-06-16,0.0319980064958785
"1173","ecng",2022-06-17,0.0682435359779355
"1174","ecng",2022-06-18,0.0155742509493214
"1175","ecng",2022-06-19,0.0144415781530071
"1176","ecng",2022-06-20,0.0124594007594571
"1177","ecng",2022-06-21,0.0138752417548499
"1178","ecng",2022-06-22,0.0118930643613
"1179","ecng",2022-06-23,0.0220871195281285
"1180","ecng",2022-06-24,0.0193970216368821
"1181","ecng",2022-06-25,0.0104772233659071
"1182","ecng",2022-06-26,0.00736237317604284
"1183","ecng",2022-06-27,0.170608839944839
"1184","ecng",2022-06-28,0.178395965419499
"1185","ecng",2022-06-29,0.0155742509493214
"1186","ecng",2022-06-30,0.0101940551668285
"1187","ecng",2022-07-01,0.00821187777327855
"1188","ecng",2022-07-02,0.00736237317604284
"1189","ecng",2022-07-03,0.00736237317604284
"1190","ecng",2022-07-04,0.00538019578249285
"1191","ecng",2022-07-05,0.00495544348387499
"1192","ecng",2022-07-06,0.0084950459723571
"1193","ecng",2022-07-07,0.00665445267834641
"1194","ecng",2022-07-08,0.00651286857880713
"1195","ecng",2022-07-09,6.88381891960004
"1196","ecng",2022-07-10,6.18920732726034
"1197","ecng",2022-07-11,0.413142402455635
"1198","ecng",2022-07-12,0.0576247285124891
"1199","ecng",2022-07-13,0.0448821595539535
"1200","ecng",2022-07-14,0.0555009670193998
"1201","ecng",2022-07-15,0.028316819907857
"1202","ecng",2022-07-16,0.0184059329401071
"1203","ecng",2022-07-17,0.0150079145511643
"1204","ecng",2022-07-18,0.0138752417548499
"1205","ecng",2022-07-19,0.0127425689585357
"1206","ecng",2022-07-20,0.0127425689585357
