date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2021-02-16,NA,NA,NA,NA,NA,NA
2021-02-17,NA,NA,NA,NA,NA,NA
2021-02-18,3.243337760196179,1.1766029724403357,36,36,1,0
2021-02-19,1.4443642921125386,0.3676692885097513,34,35,0.04080571620910325,0.9591942837908968
2021-02-20,0.2787230482867852,-1.2775366486427833,26,27,0.26683540197177313,0.7331645980282269
2021-02-21,0.17929561438532207,-1.7187193583170293,24,25,0.47274895034300557,0.5272510496569944
2021-02-22,0.8100852241889827,-0.2106158218022408,32,33,0.9322312677690612,0.06776873223093882
2021-02-23,0.24684302854052279,-1.399002656359185,26,27,0.8741654405537816,0.12583455944621835
2021-02-24,0.14379045175710586,-1.9393982353635306,23,24,0.5761433355755113,0.42385666442448866
2021-02-25,0.11885100255700883,-2.1298846497297386,22,23,0.5285754074065503,0.4714245925934497
2021-02-26,2.012001494184197,0.6991299948734977,36,36,1,0
2021-02-27,1.0464834757197428,0.04543547273600704,33,34,0.6519747950778231,0.3480252049221769
2021-02-28,0.22477655669357707,-1.492648451571598,25,26,0.3423944166158478,0.6576055833841522
2021-03-01,0.21488631740700992,-1.5376461469418206,25,26,0.5673828934669609,0.4326171065330391
2021-03-02,0.13326308402261192,-2.0154300292173555,23,24,0.9563023048446353,0.0436976951553647
2021-03-03,0.11353274981806442,-2.175663939029132,22,23,0.7574718539035168,0.2425281460964832
2021-03-04,0.09922980609585622,-2.310316845145811,21,22,0.43073638448691126,0.5692636155130888
2021-03-05,0.08722760399116138,-2.4392344386299327,20,21,0.07532435190751983,0.9246756480924802
2021-03-06,0.07634332633907881,-2.572514659925308,20,21,0.7417254583843979,0.25827454161560215
2021-03-07,0.07131414113669378,-2.6406606383143028,19,20,0.08245535032937117,0.9175446496706289
2021-03-08,0.06787187771664491,-2.690133502277512,19,20,0.32981967014541674,0.6701803298545832
2021-03-09,0.06552984073676589,-2.725249656320288,19,20,0.5054004403592978,0.49459955964070224
2021-03-10,0.06263031636495095,-2.7705058311251296,19,20,0.7316813143835048,0.2683186856164952
2021-03-11,0.06335298520634938,-2.759033250888762,19,20,0.6743184132016661,0.3256815867983339
2021-03-12,0.06413169775381546,-2.7468165325429776,19,20,0.6132348214727451,0.3867651785272549
2021-03-13,0.056238384204500294,-2.8781557622534,18,19,0.2699309700248568,0.7300690299751432
2021-03-14,0.05631507559175074,-2.8767930071811363,18,19,0.26311719466353833,0.7368828053364617
2021-03-15,0.059323737706960554,-2.824745754476895,18,19,0.002880931142330571,0.9971190688576694
2021-03-16,0.3109688269568574,-1.168062606692163,27,28,0.7194651922186728,0.2805348077813272
2021-03-17,0.08635450204400244,-2.4492943385858057,20,21,0.12562385168688478,0.8743761483131152
2021-03-18,0.6210498036228539,-0.47634400119381365,30,31,0.2608721647269253,0.7391278352730747
2021-03-19,0.47179066602104314,-0.7512198959663595,29,30,0.6352516385896567,0.3647483614103433
2021-03-20,0.1128277789891084,-2.181892702603135,22,23,0.7886156717735331,0.2113843282264669
2021-03-21,0.07437884695797123,-2.598583692649318,20,21,0.8720706220044472,0.12792937799555282
2021-03-22,0.06432342622194157,-2.7438313871541786,19,20,0.59830909452875,0.40169090547124997
2021-03-23,0.05862466621548533,-2.836599745784391,18,19,0.06215088767981056,0.9378491123201894
2021-03-24,0.07091003651925874,-2.6463432966577796,19,20,0.11086864204675519,0.8891313579532448
2021-03-25,0.0625447759714793,-2.771872563199227,19,20,0.7385149747539914,0.2614850252460086
2021-03-26,0.7255742651077313,-0.32079184786126796,31,32,0.4831113980641964,0.5168886019358037
2021-03-27,2.0854865915138263,0.7350022052473932,36,36,1,0
2021-03-28,0.5409161529523588,-0.6144909974477489,30,31,0.9516071459966041,0.04839285400339588
2021-03-29,0.170903806818879,-1.7666544139835823,24,25,0.7124242286757703,0.28757577132422973
2021-03-30,0.10092586562158723,-2.293369035400179,21,22,0.3459973357587517,0.6540026642412483
2021-03-31,0.8035812046163967,-0.21867703529398233,32,33,0.9725373352277686,0.02746266477223136
2021-04-01,0.18944542452104457,-1.6636542931892526,24,25,0.1974236247041226,0.8025763752958774
2021-04-02,0.08896495887925802,-2.419512707236022,21,22,0.9767156949379654,0.023284305062034605
2021-04-03,0.06578941158592125,-2.721296371746673,19,20,0.4856340174912228,0.5143659825087772
2021-04-04,0.05865711257162975,-2.8360464397669047,18,19,0.05938435759238033,0.9406156424076196
2021-04-05,0.0529318055465099,-2.938750881725216,18,19,0.5729065673839381,0.4270934326160619
2021-04-06,0.050474731485755216,-2.986282434544682,18,19,0.8105643314812683,0.18943566851873173
2021-04-07,0.04300027089757712,-3.146548863364765,17,18,0.611896475581683,0.38810352441831697
2021-04-08,0.046681457485598536,-3.064408249137785,17,18,0.20119340444678208,0.798806595553218
2021-04-09,1.2844303033392137,0.25031527633641415,34,35,0.6275757770757884,0.3724242229242116
2021-04-10,1.3530572962534015,0.3023666958555079,34,35,0.3673186794803198,0.6326813205196802
2021-04-11,0.6372080889827748,-0.4506590064524706,30,31,0.13244719102020955,0.8675528089797905
2021-04-12,0.09947757827004995,-2.307823004230967,21,22,0.4182671799126921,0.581732820087308
2021-04-13,0.05714393250780364,-2.862182062219978,18,19,0.19006246985774602,0.809937530142254
2021-04-14,0.057657174868633546,-2.8532405843539017,18,19,0.14535508052736532,0.8546449194726347
2021-04-15,0.0736915741414576,-2.60786681276145,20,21,0.9184862225651081,0.08151377743489185
2021-04-16,0.04692333032231148,-3.0592402789793423,17,18,0.175353553654569,0.824646446345431
2021-04-17,0.03835749230018472,-3.260805403883128,16,17,0.18317917817349577,0.8168208218265043
2021-04-18,0.03344039450993495,-3.397990693289325,16,17,0.8691056252044819,0.13089437479551813
2021-04-19,0.03217793628904299,-3.436474269709167,15,16,0.061523507303691355,0.9384764926963086
2021-04-20,0.027862570921835188,-3.5804710348508615,15,16,0.7815073330121646,0.21849266698783543
2021-04-21,0.029771006596875142,-3.5142202920680643,15,16,0.45025361909817824,0.5497463809018217
2021-04-22,NA,NA,NA,NA,NA,NA
2021-04-23,NA,NA,NA,NA,NA,NA
2021-04-24,NA,NA,NA,NA,NA,NA
2021-04-25,NA,NA,NA,NA,NA,NA
2021-04-26,NA,NA,NA,NA,NA,NA
2021-04-27,NA,NA,NA,NA,NA,NA
2021-04-28,NA,NA,NA,NA,NA,NA
2021-04-29,NA,NA,NA,NA,NA,NA
2021-04-30,0.015591948961763797,-4.161000590142689,12,13,0.6841551094713022,0.3158448905286978
2021-05-01,0.01438848411567987,-4.241327106531058,11,12,0.08578769141314606,0.914212308586854
2021-05-02,0.012512494796784339,-4.381027550182296,11,12,0.784289909669335,0.21571009033066502
2021-05-03,0.07128464444928977,-2.641074340123943,19,20,0.08452385937757205,0.915476140622428
2021-05-04,0.17947259450974618,-1.7177327595360232,24,25,0.4678159564379754,0.5321840435620246
2021-05-05,0.05296130223391392,-2.9381937786467405,18,19,0.5701210519915597,0.4298789480084403
2021-05-06,0.021001641431660657,-3.863154680900902,13,14,0.19492556326236724,0.8050744367376328
2021-05-07,0.0288802066372738,-3.5445988099528525,15,16,0.6021462085221193,0.3978537914778807
