date_index,time_index,index,K600_daily_sigma_mean,K600_daily_sigma_se_mean,K600_daily_sigma_sd,K600_daily_sigma_2.5pct,K600_daily_sigma_25pct,K600_daily_sigma_50pct,K600_daily_sigma_75pct,K600_daily_sigma_97.5pct,K600_daily_sigma_n_eff,K600_daily_sigma_Rhat
NA,NA,1,2.499622355053459,0.010238146405871855,0.12038677903222426,2.253591498227786,2.424978358593938,2.5022969963955415,2.5744929516404804,2.738128301918149,138.265847058761,1.037128946874339
