date,solar.time,DO.obs,DO.sat,depth,temp.water,light,discharge,DO.mod
2023-01-01,2023-01-01T04:00:32Z,9.43667,10.86914809841316,0.43307870419041594,11.74,0,1.214791574047068,9.43667
2023-01-01,2023-01-01T04:15:32Z,9.42,10.869690427325969,0.4248805439037705,11.74,0,1.1383361602958542,9.427431164927228
2023-01-01,2023-01-01T04:30:32Z,9.41333,10.870232756238776,0.4207940279623807,11.74,0,1.1015242944156398,9.417774648676788
2023-01-01,2023-01-01T04:45:32Z,9.39,10.872439459168929,0.4207940279623807,11.7333,0,1.1015242944156398,9.40817350524433
2023-01-01,2023-01-01T05:00:32Z,9.38333,10.876829841333668,0.41660992416515097,11.72,0,1.0647124285354257,9.398659218671423
2023-01-01,2023-01-01T05:15:32Z,9.36667,10.881222642579932,0.4123224032405825,11.7067,0,1.0279005626552111,9.38900551320395
2023-01-01,2023-01-01T05:30:32Z,9.36333,10.88728587051463,0.40826737550720105,11.6867,0,0.9939203787657832,9.379231669820154
2023-01-01,2023-01-01T05:45:32Z,9.37333,10.89669450524486,0.40826737550720105,11.6533,0,0.9939203787657832,9.369643459382846
2023-01-01,2023-01-01T06:00:32Z,9.38,10.903586177151164,0.40411325537619874,11.6333,0,0.9599401948763544,9.36023540667529
2023-01-01,2023-01-01T06:15:32Z,9.37667,10.908809870955483,0.39985398079056783,11.62,0,0.9259600109869262,9.350696273172435
2023-01-01,2023-01-01T06:30:32Z,9.36667,10.915711371014211,0.3958515839460649,11.6,0,0.8948115090882833,9.34102810075107
2023-01-01,2023-01-01T06:45:32Z,9.35667,10.917615369833364,0.39174957819548367,11.6,0,0.8636630071896405,9.331197496029061
2023-01-01,2023-01-01T07:00:32Z,9.35,10.919791368483825,0.387541753436252,11.6,0,0.8325145052909977,9.321134305095965
2023-01-01,2023-01-01T07:15:32Z,9.34667,10.918641188799032,0.387541753436252,11.6133,0,0.8325145052909977,9.311076231035873
2023-01-01,2023-01-01T07:30:32Z,9.34,10.917466541444872,0.3832212620604729,11.6267,49.00066586942337,0.801366003392355,9.302497197512828
2023-01-01,2023-01-01T07:45:32Z,9.34,10.912995377283506,0.3832212620604729,11.6533,98.00488997477866,0.801366003392355,9.296847146965291
2023-01-01,2023-01-01T08:00:32Z,9.32,10.907104049535931,0.3787805257764715,11.6867,145.50049418898558,0.7702175014937122,9.293991810969654
2023-01-01,2023-01-01T08:15:32Z,9.30667,10.902914831814828,0.3787805257764715,11.7133,191.28422185652215,0.7702175014937122,9.293778868014218
2023-01-01,2023-01-01T08:30:32Z,9.31333,10.895394310988516,0.3746320807279018,11.7533,235.1601422344792,0.7419006815858551,9.296067959020291
2023-01-01,2023-01-01T08:45:32Z,9.3,10.88788567107183,0.3746320807279018,11.7933,276.94048897602534,0.7419006815858551,9.300646799976708
2023-01-01,2023-01-01T09:00:32Z,9.30333,10.881485656822056,0.3703702918336617,11.8267,316.44646367470625,0.713583861677998,9.30736153853432
2023-01-01,2023-01-01T09:15:32Z,9.28667,10.86686872067196,0.3659873733214093,11.8933,353.5090010403233,0.685267041770141,9.315755298251526
2023-01-01,2023-01-01T09:30:32Z,9.28667,10.852266068127228,0.3659873733214093,11.96,387.9694923917668,0.685267041770141,9.325750114086475
2023-01-01,2023-01-01T09:45:32Z,9.28333,10.839353049635909,0.3619320357103521,12.02,419.6804644255952,0.6597819038530697,9.337194819184953
2023-01-01,2023-01-01T10:00:32Z,9.27667,10.830312774056155,0.3577645474851582,12.06,448.50621034616057,0.6342967659359983,9.34978636201116
2023-01-01,2023-01-01T10:15:32Z,9.30333,10.81802084961317,0.3577645474851582,12.1133,474.3233706256788,0.6342967659359983,9.363477028623699
2023-01-01,2023-01-01T10:30:32Z,9.30333,10.810632663821108,0.3577645474851582,12.1467,497.02146088550734,0.6342967659359983,9.378210702929062
2023-01-01,2023-01-01T10:45:32Z,9.31333,10.80002275247896,0.3577645474851582,12.1933,516.5033447462372,0.6342967659359983,9.393766087267572
2023-01-01,2023-01-01T11:00:32Z,9.33333,10.78753067160269,0.3577645474851582,12.24,532.6856495160207,0.6342967659359983,9.40984279133514
2023-01-01,2023-01-01T11:15:32Z,9.35,10.773453469690056,0.3577645474851582,12.2933,545.4991229855626,0.6342967659359983,9.426160818901222
2023-01-01,2023-01-01T11:30:32Z,9.33667,10.764247775838273,0.3577645474851582,12.3267,554.8889297968576,0.6342967659359983,9.442522770315744
2023-01-01,2023-01-01T11:45:32Z,9.39333,10.750220395877315,0.3577645474851582,12.38,560.814886105362,0.6342967659359983,9.458696862639036
2023-01-01,2023-01-01T12:00:32Z,9.41,10.734066044463738,0.3577645474851582,12.44,563.2516315593464,0.6342967659359983,9.474375250725224
2023-01-01,2023-01-01T12:15:32Z,9.45333,10.716332485807996,0.3577645474851582,12.5067,562.1887378236212,0.6342967659359983,9.489292820871107
2023-01-01,2023-01-01T12:30:32Z,9.47667,10.693855841991544,0.3577645474851582,12.5933,557.6307532174432,0.6342967659359983,9.503161573288311
2023-01-01,2023-01-01T12:45:32Z,9.49333,10.676231128603064,0.3619320357103521,12.66,549.5971832497326,0.6597819038530697,9.515885464998876
2023-01-01,2023-01-01T13:00:32Z,9.51333,10.659726391070874,0.3659873733214093,12.72,538.1224071498301,0.685267041770141,9.52744286835648
2023-01-01,2023-01-01T13:15:32Z,9.53667,10.638488913530512,0.3703702918336617,12.8,523.2555307408549,0.713583861677998,9.53761355239438
2023-01-01,2023-01-01T13:30:32Z,9.55667,10.622076357748664,0.3703702918336617,12.86,505.0601763065484,0.713583861677998,9.546116932112357
2023-01-01,2023-01-01T13:45:32Z,9.56,10.60570347968456,0.3703702918336617,12.92,483.6142103140873,0.713583861677998,9.552725784636964
2023-01-01,2023-01-01T14:00:32Z,9.57333,10.58804843751096,0.3703702918336617,12.9867,459.0094101773446,0.713583861677998,9.557268666650968
2023-01-01,2023-01-01T14:15:32Z,9.59,10.568883462911703,0.3703702918336617,13.06,431.3510715379595,0.713583861677998,9.559566758189566
2023-01-01,2023-01-01T14:30:32Z,9.60333,10.551327175382273,0.3703702918336617,13.1267,400.7575576134036,0.713583861677998,9.559487263998303
2023-01-01,2023-01-01T14:45:32Z,9.57333,10.53696201076186,0.3703702918336617,13.18,367.3597926911461,0.713583861677998,9.556965554020797
2023-01-01,2023-01-01T15:00:32Z,9.57,10.527061812092866,0.3703702918336617,13.2267,331.30070183636474,0.713583861677998,9.55198702572664
2023-01-01,2023-01-01T15:15:32Z,9.56667,10.520314672086904,0.3703702918336617,13.26,292.7345992484414,0.713583861677998,9.544547357081207
2023-01-01,2023-01-01T15:30:32Z,9.55,10.518252569529585,0.3746320807279018,13.2733,251.82652786647645,0.7419006815858551,9.534865232782286
2023-01-01,2023-01-01T15:45:32Z,9.55333,10.517734814589131,0.3746320807279018,13.28,208.7515531044959,0.7419006815858551,9.522947089491103
2023-01-01,2023-01-01T16:00:32Z,9.54333,10.518521706805313,0.3746320807279018,13.28,163.6940136199465,0.7419006815858551,9.508556556773659
2023-01-01,2023-01-01T16:15:32Z,9.54333,10.519308599021493,0.3746320807279018,13.28,116.8467324859346,0.7419006815858551,9.491655951101723
2023-01-01,2023-01-01T16:30:32Z,9.53,10.521662921151655,0.3746320807279018,13.2733,68.41019194817035,0.7419006815858551,9.472224506872095
2023-01-01,2023-01-01T16:45:32Z,9.51333,10.527131637981192,0.3703702918336617,13.2533,18.591675552780295,0.713583861677998,9.449992629247609
2023-01-01,2023-01-01T17:00:32Z,9.5,10.534705209968456,0.3703702918336617,13.2333,0,0.713583861677998,9.42604278355902
2023-01-01,2023-01-01T17:15:32Z,9.46667,10.542284966327076,0.3703702918336617,13.2133,0,0.713583861677998,9.402331744846576
2023-01-01,2023-01-01T17:30:32Z,9.44,10.549870914201,0.3703702918336617,13.1933,0,0.713583861677998,9.379450049799635
2023-01-01,2023-01-01T17:45:32Z,9.39,10.555887624162937,0.3703702918336617,13.18,0,0.713583861677998,9.35735622388697
2023-01-01,2023-01-01T18:00:32Z,9.35667,10.561381765679124,0.3659873733214093,13.1667,0,0.685267041770141,9.335680864019997
2023-01-01,2023-01-01T18:15:32Z,9.33,10.565325083172276,0.3659873733214093,13.16,0,0.685267041770141,9.314387165472606
2023-01-01,2023-01-01T18:30:32Z,9.29667,10.567691792406524,0.3659873733214093,13.16,0,0.685267041770141,9.29375045677373
2023-01-01,2023-01-01T18:45:32Z,9.26333,10.571636543552648,0.3659873733214093,13.1533,0,0.685267041770141,9.273752846339013
2023-01-01,2023-01-01T19:00:32Z,9.24,10.57032146933346,0.3659873733214093,13.16,0,0.685267041770141,9.254330555463358
2023-01-01,2023-01-01T19:15:32Z,9.21333,10.570584437026154,0.3659873733214093,13.16,0,0.685267041770141,9.23542152711789
2023-01-01,2023-01-01T19:30:32Z,9.18333,10.566138998088515,0.3619320357103521,13.18,0,0.6597819038530697,9.216671344730937
2023-01-01,2023-01-01T19:45:32Z,9.16333,10.561697080935996,0.3619320357103521,13.2,0,0.6597819038530697,9.19802226109785
2023-01-01,2023-01-01T20:00:32Z,9.15,10.55935848729363,0.3577645474851582,13.2133,0,0.6342967659359983,9.179481440011553
2023-01-01,2023-01-01T20:15:32Z,9.13,10.560146495953624,0.3577645474851582,13.2133,0,0.6342967659359983,9.161106877058003
2023-01-01,2023-01-01T20:30:32Z,9.11667,10.564061775904444,0.3577645474851582,13.2,0,0.6342967659359983,9.143285713653603
2023-01-01,2023-01-01T20:45:32Z,9.09667,10.56797915699958,0.3577645474851582,13.1867,0,0.6342967659359983,9.126038195154749
2023-01-01,2023-01-01T21:00:32Z,9.08,10.573739484070922,0.3577645474851582,13.1667,0,0.6342967659359983,9.109369752709014
2023-01-01,2023-01-01T21:15:32Z,9.05667,10.58422146307286,0.3577645474851582,13.1267,0,0.6342967659359983,9.09333838653175
2023-01-01,2023-01-01T21:30:32Z,9.03667,10.59316061167478,0.3577645474851582,13.0933,0,0.6342967659359983,9.07796154470387
2023-01-01,2023-01-01T21:45:32Z,9.01333,10.602088100765156,0.3577645474851582,13.06,0,0.6342967659359983,9.063203016583993
2023-01-01,2023-01-01T22:00:32Z,9.00667,10.613412203082923,0.3577645474851582,13.0133,0,0.6342967659359983,9.049069535380745
2023-01-01,2023-01-01T22:15:32Z,8.98333,10.623166339372696,0.3577645474851582,12.9733,0,0.6342967659359983,9.035550294402666
2023-01-01,2023-01-01T22:30:32Z,8.98333,10.634505995113594,0.3577645474851582,12.9267,0,0.6342967659359983,9.022627496296591
2023-01-01,2023-01-01T22:45:32Z,8.97,10.64589064362304,0.3577645474851582,12.88,0,0.6342967659359983,9.01030164772893
2023-01-01,2023-01-01T23:00:32Z,8.95,10.65596164183492,0.3529929519585149,12.84,0,0.6059799460281412,8.998165748156893
2023-01-01,2023-01-01T23:15:32Z,8.95,10.667651221684698,0.3529929519585149,12.7933,0,0.6059799460281412,8.986217318081092
2023-01-01,2023-01-01T23:30:32Z,8.94,10.679338770877756,0.34906101528500405,12.7467,0,0.5833264901018556,8.97452605155978
2023-01-01,2023-01-01T23:45:32Z,8.92667,10.691072230277108,0.34906101528500405,12.7,0,0.5833264901018556,8.963084133538265
2023-01-01,2023-01-02T00:00:32Z,8.93667,10.704432772081432,0.34906101528500405,12.64,0,0.5833264901018556,8.952215147618839
2023-01-01,2023-01-02T00:15:32Z,8.92667,10.71300271263924,0.34906101528500405,12.6,0,0.5833264901018556,8.941864447407259
2023-01-01,2023-01-02T00:30:32Z,8.92333,10.724797730801187,0.34906101528500405,12.5467,0,0.5833264901018556,8.932000078851766
2023-01-01,2023-01-02T00:45:32Z,8.92667,10.735020721813893,0.34906101528500405,12.5,0,0.5833264901018556,8.922625518888447
2023-01-01,2023-01-02T01:00:32Z,8.92333,10.74712975729097,0.3529929519585149,12.4467,0,0.6059799460281412,8.914048414117952
2023-01-01,2023-01-02T01:15:32Z,8.91667,10.75603412240469,0.3529929519585149,12.4067,0,0.6059799460281412,8.906233359501229
2023-01-01,2023-01-02T01:30:32Z,8.92,10.76658242191345,0.34906101528500405,12.36,0,0.5833264901018556,8.898506728213723
2023-01-01,2023-01-02T01:45:32Z,8.91667,10.77551781141712,0.34906101528500405,12.32,0,0.5833264901018556,8.890865616521095
2023-01-01,2023-01-02T02:00:32Z,8.92667,10.78580745293794,0.344506527644265,12.28,0,0.5578413521847841,8.883248408418568
2023-01-01,2023-01-02T02:15:32Z,8.90667,10.796113760328389,0.344506527644265,12.24,0,0.5578413521847841,8.875671599921045
