date,GPP_mean,GPP_se_mean,GPP_sd,GPP_2.5pct,GPP_25pct,GPP_50pct,GPP_75pct,GPP_97.5pct,GPP_n_eff,GPP_Rhat,ER_mean,ER_se_mean,ER_sd,ER_2.5pct,ER_25pct,ER_50pct,ER_75pct,ER_97.5pct,ER_n_eff,ER_Rhat,DO_R2_mean,DO_R2_se_mean,DO_R2_sd,DO_R2_2.5pct,DO_R2_25pct,DO_R2_50pct,DO_R2_75pct,DO_R2_97.5pct,DO_R2_n_eff,DO_R2_Rhat,GPP_daily_mean,GPP_daily_se_mean,GPP_daily_sd,GPP_daily_2.5pct,GPP_daily_25pct,GPP_daily_50pct,GPP_daily_75pct,GPP_daily_97.5pct,GPP_daily_n_eff,GPP_daily_Rhat,ER_daily_mean,ER_daily_se_mean,ER_daily_sd,ER_daily_2.5pct,ER_daily_25pct,ER_daily_50pct,ER_daily_75pct,ER_daily_97.5pct,ER_daily_n_eff,ER_daily_Rhat,K600_daily_mean,K600_daily_se_mean,K600_daily_sd,K600_daily_2.5pct,K600_daily_25pct,K600_daily_50pct,K600_daily_75pct,K600_daily_97.5pct,K600_daily_n_eff,K600_daily_Rhat,K600_daily_predlog_mean,K600_daily_predlog_se_mean,K600_daily_predlog_sd,K600_daily_predlog_2.5pct,K600_daily_predlog_25pct,K600_daily_predlog_50pct,K600_daily_predlog_75pct,K600_daily_predlog_97.5pct,K600_daily_predlog_n_eff,K600_daily_predlog_Rhat,valid_day,warnings,errors
2022-12-15,-0.7252685671783433,0.0020904860627122975,0.08641111242786445,-0.8909027943333885,-0.7841318308073247,-0.7258101967912107,-0.6653077090928754,-0.5526375807345161,1708.6166706032636,1.0006371295459553,-3.628455303051376,0.010385754343944804,0.3631357902180805,-4.338814882594939,-3.857807515579357,-3.6326595644371578,-3.397625420595172,-2.898455459587237,1222.5370150453373,1.002474288822594,0.9049379811147478,2.9861818165485485e-4,0.005556091691343192,0.894054611949077,0.901211798627244,0.9050576510797017,0.9087585755773513,0.915283480073652,346.18346073797943,1.0116013536158341,-0.7252685671779575,0.002090486062711184,0.08641111242781847,-0.8909027943329143,-0.7841318308069074,-0.7258101967908246,-0.6653077090925213,-0.552637580734222,1708.6166706032652,1.0006371295459553,-3.628455303051376,0.010385754343944809,0.36313579021808057,-4.338814882594939,-3.8578075155793585,-3.6326595644371595,-3.397625420595167,-2.898455459587235,1222.5370150453364,1.002474288822594,7.442949762550489,0.020434772894444862,0.694393500781967,6.032412445736526,7.000698471032728,7.430494853221495,7.8955006504135,8.831294821053561,1154.7066417469227,1.0031170730207413,2.191640628920587,0.0017269741912705157,0.06226990926207734,2.061870770316823,2.1523098455248815,2.1912335441414856,2.2333775743338675,2.3094110543252553,1300.123987411733,1.0013629867404592,TRUE,,
2022-12-16,0.032999054862421766,0.0011430033416875846,0.06658783459128517,-0.09752544338614544,-0.012541731051321428,0.034801502771194454,0.07680174817133287,0.1641429485959427,3393.866725328396,0.9987790122143456,-2.2522061271573692,0.00464392549365973,0.23582747007593663,-2.7163562133083814,-2.4064948126742207,-2.2553620175494435,-2.0889621166794705,-1.7990323481191655,2578.8037744194376,1.0007059872536963,0.9391459495815034,3.223001699198463e-4,0.00861983976774291,0.9210282513134762,0.9335458411540355,0.9395910647906471,0.9452400231386396,0.9548699055087821,715.2820339889709,1.0060500439959479,0.03299905486240421,0.001143003341686978,0.06658783459124974,-0.09752544338609356,-0.012541731051314757,0.034801502771175934,0.07680174817129201,0.16414294859585532,3393.866725328386,0.9987790122143456,-2.2522061271573692,0.004643925493659729,0.23582747007593666,-2.7163562133083867,-2.406494812674218,-2.2553620175494413,-2.0889621166794745,-1.7990323481191637,2578.8037744194403,1.0007059872536963,8.111340854508448,0.014460163049657136,0.7235231941042374,6.634555492095265,7.62466924378657,8.134309183589222,8.59033233848827,9.521517465993481,2503.5630654161364,1.0001867773458912,2.12462590600593,0.0010235248501322574,0.04289229038123308,2.035567966999747,2.097222293158283,2.1251753032579996,2.153299445060208,2.2067915130766655,1756.1503407781083,1.0002445749794262,TRUE,,
2022-12-17,0.07276496861890262,0.0014446136093035078,0.0722185338170175,-0.06484869095131762,0.02529242058927958,0.07037700384036696,0.12276882843060086,0.21956796618210864,2499.159247375135,0.9994588359192872,-1.9993233249866598,0.004993411822529372,0.20417585780970446,-2.400829215232511,-2.1384989527820277,-1.9943191357063468,-1.8637639444712266,-1.597690947899086,1671.9142809764382,0.9999703907876848,0.9315449792297289,4.8623922294750965e-4,0.010577385340587516,0.9095203801150463,0.9244023711635405,0.9319376834725686,0.9389668752926932,0.9507142850335256,473.21300888727234,1.0182937182221525,0.0727649686188639,0.0014446136093027402,0.07221853381697907,-0.06484869095128314,0.025292420589266132,0.07037700384032952,0.12276882843053552,0.21956796618199187,2499.159247375131,0.9994588359192872,-1.9993233249866598,0.004993411822529377,0.2041758578097044,-2.400829215232514,-2.138498952782027,-1.9943191357063437,-1.8637639444712235,-1.597690947899087,1671.9142809764348,0.9999703907876848,9.61925793430855,0.020877246684308317,0.7667090957573885,8.077934789862868,9.103345397324594,9.63193705317575,10.122656027830788,11.144932756970189,1348.698222973836,0.9995165483231118,2.270260628304474,0.0015473714191727998,0.04559130494551607,2.1797085624532713,2.2415913447934965,2.270788069463917,2.302198904666362,2.3574154291388103,868.110290315543,1.0019524377537599,TRUE,,
2022-12-18,-0.004147667096208229,0.0011862797417424734,0.07069879403867192,-0.14063301154456626,-0.053947633760460134,-0.002964566555175804,0.04456109152510031,0.13183249471347258,3551.8104743094937,0.999063247877643,-1.4457516224660834,0.004450571450684377,0.1812075925602496,-1.8006088171747439,-1.5646209461670908,-1.4449826692587209,-1.3249344044523303,-1.0901046361618074,1657.7583561934496,0.9998433301697909,0.9830805531044785,1.1644795283013507e-4,0.002576835315568429,0.9776639469339281,0.9814840182871064,0.9832273946095469,0.9848517915489963,0.9876164340915261,489.67689396752274,1.0116503932745444,-0.004147667096206022,0.0011862797417418408,0.07069879403863433,-0.14063301154449143,-0.05394763376043142,-0.002964566555174227,0.044561091525076604,0.13183249471340253,3551.810474309503,0.999063247877643,-1.4457516224660834,0.004450571450684381,0.1812075925602496,-1.8006088171747459,-1.5646209461670892,-1.4449826692587209,-1.3249344044523292,-1.0901046361618085,1657.758356193447,0.9998433301697909,8.735982895715933,0.019462820504685206,0.7602141218387637,7.2451352341325235,8.219239608086832,8.735901389854535,9.249772650422859,10.16465125012276,1525.6689613839694,1.0005828794603335,2.172432751833936,0.0014717090084847553,0.04441635793685211,2.0867925658262405,2.1426959569071817,2.173436773106788,2.2018440456696835,2.264865866170534,910.8397849455162,1.0050957513396468,TRUE,,
2022-12-19,-0.06018213862766542,0.0013399143254086854,0.06913031591929547,-0.19395595457831177,-0.10570335051107152,-0.05954769347554223,-0.014975545763112016,0.07766040821041165,2661.846591992629,1.0001067493350722,-1.4622526213619516,0.005103648943051658,0.1767829084175039,-1.8136270446270415,-1.5793551766756422,-1.4584897036515705,-1.344098864012581,-1.1141283219000506,1199.8279152252599,1.0012709091725083,0.9723140940136756,1.6574201888930651e-4,0.004234636152260323,0.9633471465419111,0.9696617380082032,0.9725650903984107,0.9752440268672378,0.9797329933007044,652.7801691520789,1.0046029277043589,-0.06018213862763341,0.0013399143254079792,0.0691303159192587,-0.19395595457820858,-0.10570335051101526,-0.05954769347551056,-0.014975545763104045,0.07766040821037032,2661.846591992602,1.0001067493350722,-1.4622526213619516,0.005103648943051658,0.1767829084175039,-1.8136270446270435,-1.579355176675642,-1.45848970365157,-1.3440988640125795,-1.114128321900051,1199.82791522526,1.0012709091725083,10.202192408910541,0.03149580550668187,0.8853143693923676,8.494051481689175,9.621334078594366,10.20088959044606,10.774772935803547,11.956311491807314,790.1136898229807,1.0020715855201658,2.331819894736416,0.00258948857806674,0.05623028882723161,2.221155446131869,2.29356617710799,2.332428749858604,2.3686314337752337,2.441743342526817,471.53358310363456,1.003039021214916,TRUE,,
2022-12-20,0.02735022888952962,0.0013489200401221907,0.0697707686119882,-0.10555958884300472,-0.021417041713957283,0.027612066367883013,0.07327205318067295,0.16209418214678048,2675.3130070598136,0.9987195437018992,-1.3683307680458368,0.0054091110419809164,0.1757304774821237,-1.717330288195955,-1.486280701817636,-1.370492888321857,-1.2503810009889271,-1.0214082216223754,1055.4614705215008,0.9994784521464921,0.92271222193823,5.459745565052941e-4,0.011969055375290345,0.8976838803980339,0.9150456372460503,0.9236419257923333,0.9308834765051154,0.9442453596773209,480.59023711291644,1.007332059737238,0.02735022888951507,0.001348920040121473,0.06977076861195107,-0.10555958884294857,-0.021417041713945886,0.027612066367868317,0.07327205318063398,0.1620941821466943,2675.313007059813,0.9987195437018992,-1.3683307680458368,0.005409111041980926,0.17573047748212375,-1.7173302881959533,-1.4862807018176352,-1.3704928883218583,-1.2503810009889273,-1.0214082216223748,1055.461470521498,0.9994784521464921,10.11992304836765,0.031746477879155494,0.866048303624178,8.502900313004657,9.526301611932679,10.11417808086811,10.69925216074314,11.775648697644142,744.2059397257135,1.0007573974749822,2.3012751629984316,0.002866278392242278,0.054971339846022746,2.190708612723491,2.266207640848873,2.3020894863785886,2.3366077890957615,2.4114869685674467,367.8204787699807,1.0059662019580042,TRUE,,
2022-12-21,0.015332694864148117,0.001267323654178194,0.06750877823646449,-0.11668964529908661,-0.030874313113380514,0.014708480113812622,0.058374519757947385,0.14813179632249954,2837.562360566821,0.9999403329921449,-1.253439713903942,0.00451842595807981,0.15863276289395378,-1.5728423084074958,-1.3600063628209889,-1.249617419453358,-1.149900868352916,-0.9294914313462883,1232.569556129558,1.003994105472127,0.986084410823041,8.819951844797345e-5,0.0021398200194095826,0.9814228452908218,0.9847395717624216,0.9862795238052635,0.9875239207485553,0.9898738934843484,588.6024489053153,1.0107144313643446,0.015332694864139958,0.0012673236541775193,0.06750877823642856,-0.11668964529902452,-0.030874313113364086,0.014708480113804797,0.05837451975791633,0.14813179632242074,2837.562360566822,0.9999403329921449,-1.253439713903942,0.004518425958079812,0.15863276289395375,-1.5728423084074976,-1.360006362820989,-1.2496174194533576,-1.149900868352914,-0.9294914313462893,1232.5695561295565,1.003994105472127,9.850020102688715,0.03214784742778525,0.8571049856804477,8.140082681647856,9.283489427437356,9.870799083208215,10.415378826618703,11.508262595259628,710.8275401358704,1.007746746330921,2.273100267996369,0.002837936927513935,0.05702253004685193,2.1581117454697942,2.2355159975432404,2.27599847786371,2.3115338965779175,2.382481413581076,403.7267141735419,1.011528456202587,TRUE,,
2022-12-22,-0.3632230087595398,0.0018311349141147703,0.08201666738088624,-0.523560022907674,-0.4183837740060111,-0.3638908087240895,-0.30809919687251414,-0.198601087603796,2006.15068361046,0.9999638794424792,-2.355859254942828,0.006484981746006419,0.24167979771804216,-2.8199151645442444,-2.516017129882264,-2.35690441591294,-2.1959542682450994,-1.886062489660745,1388.875067169675,0.9985748531474221,0.943179641390963,1.8894905281587366e-4,0.004715543616066066,0.9336192976267988,0.9401446997249707,0.9431988204101587,0.9464497761364095,0.9517733033700613,622.8365551616503,1.0036043507608072,-0.36322300875934654,0.0018311349141137997,0.08201666738084261,-0.5235600229073956,-0.4183837740057885,-0.3638908087238959,-0.3080991968723503,-0.19860108760369038,2006.1506836104522,0.9999638794424792,-2.355859254942828,0.00648498174600642,0.24167979771804218,-2.8199151645442466,-2.516017129882269,-2.3569044159129424,-2.1959542682450968,-1.8860624896607483,1388.875067169675,0.9985748531474222,6.047041939281778,0.017852760358590333,0.6019517602811814,4.866160637793371,5.641124808379975,6.028182784693035,6.462396775622168,7.265674033867453,1136.8747654193212,0.9989344759889736,2.2257325863894244,0.0010058365162013822,0.048426206271615924,2.131727957191684,2.19176585517497,2.225524692399194,2.2590675762232664,2.319471591541139,2317.960860473993,0.9988567982914771,TRUE,,
2022-12-23,-0.05545484753870294,0.0010542692987772072,0.06803468027763637,-0.18730958826724992,-0.10409632107251161,-0.0555193714023732,-0.00916365947987811,0.07786074430952894,4164.4492799728905,0.9991234126980779,-1.683226466006113,0.0054374822431697304,0.23094283785181596,-2.1164910736703284,-1.8396736788495203,-1.6901966642464297,-1.5324696081509526,-1.225719907530009,1803.9034655493406,1.0008648035828323,0.9987190298164017,7.780902897765458e-6,2.0244394450435796e-4,0.9982846756520161,0.9985896820080419,0.9987322726649472,0.9988564572468395,0.9990878661085449,676.9390854047331,1.0028140151431417,-0.05545484753867344,0.001054269298776648,0.06803468027760018,-0.18730958826715025,-0.10409632107245625,-0.055519371402343684,-0.009163659479873236,0.07786074430948751,4164.449279972879,0.9991234126980779,-1.683226466006113,0.005437482243169741,0.23094283785181605,-2.1164910736703333,-1.8396736788495227,-1.6901966642464294,-1.532469608150955,-1.2257199075300063,1803.9034655493351,1.0008648035828323,8.212587031679211,0.018133243059429444,0.7704632289665344,6.70648554844768,7.7165212687716505,8.209300392053908,8.708563736922168,9.745817658612522,1805.3144865413237,1.0001908727333233,2.1358936229851615,0.0012582476225813245,0.05361241278479803,2.0267261386040776,2.1020736664684505,2.1361380668588668,2.171897009939631,2.2371919067404535,1815.5092606585313,0.9988898491603729,TRUE,,
2022-12-24,-0.1382968493033975,0.0010279118504857815,0.06788699501310448,-0.2748517666150827,-0.18205835665033274,-0.13638712158224595,-0.09488347371867835,-0.006635108590773047,4361.756577238407,0.999387922208912,-1.5313772798821448,0.005094990858522898,0.19257187600634476,-1.9154737124819994,-1.6600100545849916,-1.529940764221568,-1.402595353501961,-1.148930775919642,1428.5613770677219,0.9995420215408642,0.9874427081317552,7.38309364574307e-5,0.0019109886948311654,0.9834559769043251,0.9862722870142805,0.9875012002962348,0.9888075413504456,0.990941411940387,669.9455114258424,1.0093533776932415,-0.13829684930332392,0.0010279118504852329,0.06788699501306836,-0.2748517666149365,-0.18205835665023584,-0.1363871215821734,-0.09488347371862788,-0.0066351085907695164,4361.756577238421,0.999387922208912,-1.5313772798821448,0.0050949908585229,0.19257187600634473,-1.915473712482002,-1.6600100545849912,-1.5299407642215659,-1.4025953535019609,-1.1489307759196405,1428.5613770677205,0.9995420215408642,9.660603748030372,0.02247350061457141,0.829687232747253,7.954029329695496,9.095171960444503,9.679118245677131,10.189473737766518,11.318737698532267,1362.9733434037873,0.999089897080437,2.2692044120745116,0.0016413015044734322,0.05006078216970566,2.1717042387946424,2.2373286916418604,2.269533993835171,2.3014134821912897,2.3651866360643394,930.2903728370397,1.0008043497742654,TRUE,,
