date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2020-10-01,0.6342561446807445,-0.4553023924444414,3,4,0.9307087685040811,0.06929123149591887
2020-10-02,0.4998461690984591,-0.6934548897006293,2,3,0.23905890412616945,0.7609410958738305
2020-10-03,0.4249954207296886,-0.8556768848694422,2,3,0.44909732399367097,0.550902676006329
2020-10-04,0.3936982758637315,-0.932170460356915,2,3,0.5481380842104645,0.4518619157895355
2020-10-05,0.38529043962241716,-0.953757840472773,2,3,0.5760885431102922,0.42391145688970777
2020-10-06,0.3914989006572224,-0.9377725715827507,2,3,0.5553914692312324,0.4446085307687676
2020-10-07,0.3844774883611955,-0.9558700395756685,2,3,0.5788233323203253,0.42117666767967465
2020-10-08,0.37542461536903965,-0.9796975859377541,2,3,0.6096742670656665,0.3903257329343335
2020-10-09,0.37383246785941227,-0.9839475288257561,2,3,0.6151769196979076,0.38482308030209245
2020-10-10,0.4764041065503588,-0.7414888215751739,2,3,0.30125127909020377,0.6987487209097962
2020-10-11,5.120933125525093,1.6333366735248258,5,6,0.2264241329144304,0.7735758670855696
2020-10-12,2.063553632372149,0.7244295608454315,4,5,0.40323997440899156,0.5967600255910084
2020-10-13,NA,NA,NA,NA,NA,NA
2020-10-14,NA,NA,NA,NA,NA,NA
2020-10-15,NA,NA,NA,NA,NA,NA
2020-10-16,NA,NA,NA,NA,NA,NA
2020-10-17,NA,NA,NA,NA,NA,NA
2020-10-18,NA,NA,NA,NA,NA,NA
2020-10-19,NA,NA,NA,NA,NA,NA
2020-10-20,NA,NA,NA,NA,NA,NA
2020-10-21,NA,NA,NA,NA,NA,NA
2020-10-22,NA,NA,NA,NA,NA,NA
2020-10-23,NA,NA,NA,NA,NA,NA
2020-10-24,NA,NA,NA,NA,NA,NA
2020-10-25,NA,NA,NA,NA,NA,NA
2020-10-26,NA,NA,NA,NA,NA,NA
2020-10-27,NA,NA,NA,NA,NA,NA
2020-10-28,0.6890716707112909,-0.3724099920266682,3,4,0.8233830708719236,0.17661692912807636
2020-10-29,0.7163955827496393,-0.3335227747140322,3,4,0.773033488690478,0.22696651130952195
2020-10-30,1.0587133684527463,0.057054367521578574,3,4,0.26733014244471875,0.7326698575552812
2020-10-31,0.7780074497864128,-0.251019179288649,3,4,0.666211199897259,0.33378880010274103
2020-11-01,0.832896164014963,-0.18284629762839233,3,4,0.5779437345215941,0.4220562654784059
2020-11-02,0.9443275891286758,-0.05728215065290503,3,4,0.41536840066937963,0.5846315993306204
2020-11-03,0.8832445618107878,-0.12415314978330565,3,4,0.5019502416687723,0.49804975833122767
2020-11-04,0.8566047798412603,-0.15477863380095455,3,4,0.541602868700332,0.45839713129966797
2020-11-05,0.8172360128192178,-0.20182734845946704,3,4,0.6025196246148884,0.3974803753851116
2020-11-06,0.8075981940327536,-0.21369062876097034,3,4,0.6178797158674958,0.3821202841325042
2020-11-07,0.805117933775091,-0.21676651070991876,3,4,0.6218622423034689,0.37813775769653113
2020-11-08,0.8219163921344671,-0.19611660183083968,3,4,0.5951255829074593,0.4048744170925407
2020-11-09,0.8071370204416098,-0.21426183523438963,3,4,0.6186192907011688,0.38138070929883117
2020-11-10,0.8345709879097053,-0.18083747309950002,3,4,0.5753427904917753,0.4246572095082247
2020-11-11,0.957997971813427,-0.042909618118499776,3,4,0.39675943201578057,0.6032405679842194
2020-11-12,14.32171325693812,2.661776795223738,7,7,1,0
2020-11-13,4.00277183558057,1.3869870800298782,5,6,0.5453875342635199,0.45461246573648006
2020-11-14,1.7752470347990437,0.5739395877781746,4,5,0.5980882507851798,0.4019117492148202
2020-11-15,1.3268771722672916,0.2828281906043621,4,5,0.9750074090299011,0.02499259097009887
2020-11-16,1.1783589659046054,0.16412276368677464,3,4,0.12870235202158106,0.8712976479784189
2020-11-17,NA,NA,NA,NA,NA,NA
2020-11-18,NA,NA,NA,NA,NA,NA
2020-11-19,NA,NA,NA,NA,NA,NA
2020-11-20,NA,NA,NA,NA,NA,NA
2020-11-21,NA,NA,NA,NA,NA,NA
2020-11-22,NA,NA,NA,NA,NA,NA
2020-11-23,NA,NA,NA,NA,NA,NA
2020-11-24,NA,NA,NA,NA,NA,NA
2020-11-25,NA,NA,NA,NA,NA,NA
2020-11-26,0.7061421050422463,-0.3479387798138574,3,4,0.7916987438478825,0.20830125615211748
2020-11-27,0.7589673536505511,-0.2757965148296779,3,4,0.6982918829152984,0.3017081170847016
2020-11-28,0.7188418893846853,-0.3301138489417614,3,4,0.7686197507019381,0.2313802492980619
2020-11-29,0.8198676927213608,-0.19861230208200856,3,4,0.5983569137554923,0.40164308624450773
2020-11-30,5.431678170480303,1.6922481415351533,5,6,0.1501479680202207,0.8498520319797793
2020-12-01,1.9562818268742028,0.6710456445026481,4,5,0.4723592909561027,0.5276407090438973
2020-12-02,1.106241318153344,0.10096806931222929,3,4,0.21047247326710417,0.7895275267328958
2020-12-03,0.9502515831064158,-0.05102850512477887,3,4,0.40727143561989776,0.5927285643801022
2020-12-04,0.9017169355690453,-0.10345462683048823,3,4,0.4751506387537862,0.5248493612462137
2020-12-05,1.8990338576721504,0.6413452608824532,4,5,0.5108141357418094,0.48918586425819055
2020-12-06,1.323301638298023,0.2801298548358668,4,5,0.9785011040772155,0.021498895922784533
2020-12-07,1.2078455103951538,0.18883820258842662,3,4,0.09670181024651131,0.9032981897534886
2020-12-08,1.091197380659168,0.08727560768186281,3,4,0.22820091386448296,0.7717990861355171
2020-12-09,0.9699242168238865,-0.03053733752246446,3,4,0.3807403079515969,0.619259692048403
2020-12-10,0.8774838648510647,-0.13069671144528514,3,4,0.5104225782983244,0.4895774217016756
2020-12-11,0.8210106484763239,-0.1972191994843149,3,4,0.5965531813576236,0.4034468186423764
2020-12-12,0.7963089659935345,-0.2277680202147089,3,4,0.636106547893095,0.36389345210690505
2020-12-13,0.7838651572015197,-0.24351826678969277,3,4,0.6564993244687412,0.34350067553125885
2020-12-14,4.251138509947061,1.4471868317550538,5,6,0.46744335218381,0.53255664781619
2020-12-15,2.2984057868941195,0.8322157464722024,4,5,0.26368281948044364,0.7363171805195563
2020-12-16,6.410954166583844,1.8580081157959496,6,7,0.9355287171918427,0.06447128280815728
2020-12-17,2.919899121207648,1.0715490681517832,5,6,0.9538038005785492,0.04619619942145081
2020-12-18,1.667075524658909,0.5110709084765818,4,5,0.679488051385104,0.32051194861489596
2020-12-19,1.219504200933204,0.1984443834675799,3,4,0.08426411922490158,0.9157358807750984
2020-12-20,2.3721564196348304,0.8637994231580648,4,5,0.2227895636811837,0.7772104363188164
2020-12-21,1.973925542527162,0.6800242212153895,4,5,0.46073419619974193,0.539265803800258
2020-12-22,1.3362147333679923,0.289840790767858,4,5,0.9659277804877267,0.03407221951227335
2020-12-23,1.1927407246421025,0.17625378893622362,3,4,0.11299559553572028,0.8870044044642797
2020-12-24,16.158894493639973,2.782470640705844,7,7,1,0
2020-12-25,6.398801219074465,1.8561106633013924,6,7,0.9379854612561461,0.062014538743853875
2020-12-26,2.2651647424020833,0.8176474902423664,4,5,0.2825452031883708,0.7174547968116292
2020-12-27,1.334973463545774,0.2889114141608506,4,5,0.9671310993952182,0.03286890060478176
2020-12-28,1.043213610099818,0.04230595859653663,3,4,0.2864257805112582,0.7135742194887418
2020-12-29,1.1191123378907928,0.11253581561423447,3,4,0.19549502737776642,0.8045049726222335
2020-12-30,1.1284726223472046,0.12086505676602076,3,4,0.18471066580955847,0.8152893341904415
2020-12-31,1.3117637564018758,0.27137261059039725,4,5,0.9898396265864355,0.01016037341356446
2021-01-01,1.4932384140912014,0.40094719374613597,4,5,0.8220717436140917,0.17792825638590826
2021-01-02,2.87429343458388,1.0558068821610453,5,6,0.9741861406386261,0.025813859361373925
2021-01-03,11.663789159147012,2.4564890988981087,6,7,0.16063996131927882,0.8393600386807212
2021-01-04,2.6970552591216053,0.9921605330547038,4,5,0.05659283636888171,0.9434071636311183
