date,solar.time,DO.obs,DO.sat,depth,temp.water,light,discharge,DO.mod
2022-10-01,2022-10-01T04:00:32Z,8.32667,9.612819021068583,0.7896848658540276,16.8333,0,9.372867389500689,8.32667
2022-10-01,2022-10-01T04:15:32Z,8.31667,9.606480553357503,0.768681494760127,16.8733,0,8.551679612172833,8.340877232672224
2022-10-01,2022-10-01T04:30:32Z,8.30333,9.600151501189302,0.7517766733132384,16.9133,0,7.928709574199979,8.35114687277384
2022-10-01,2022-10-01T04:45:32Z,8.29333,9.595155021026478,0.7397051999470877,16.9467,0,7.503957275582122,8.358323428942608
2022-10-01,2022-10-01T05:00:32Z,8.29,9.591283613222371,0.7288466194141859,16.9733,0,7.1358386167799805,8.363081813366414
2022-10-01,2022-10-01T05:15:32Z,8.26,9.588737245380145,0.7184664450215538,16.9933,0,6.796036777885696,8.365778073408594
2022-10-01,2022-10-01T05:30:32Z,8.26,9.586192740139904,0.7104382026095983,17.0133,0,6.541185398714982,8.36679277446544
2022-10-01,2022-10-01T05:45:32Z,8.26,9.58497005589159,0.7021859884906574,17.0267,0,6.2863340195442685,8.36643358741233
2022-10-01,2022-10-01T06:00:32Z,8.24667,9.584253774112003,0.6946499905223084,17.04,5.785898695114243,6.059799460281412,8.364902143774184
2022-10-01,2022-10-01T06:15:32Z,8.24333,9.58619707760652,0.6888664047972574,17.04,63.6979489207533,5.8898985408342694,8.362653055919107
2022-10-01,2022-10-01T06:30:32Z,8.25333,9.588140381101033,0.6819680454070988,17.04,121.17173060987427,5.69168080147927,8.359940447665073
2022-10-01,2022-10-01T06:45:32Z,8.25,9.587423399515009,0.6748979257316925,17.0533,177.9610213244415,5.493463062124271,8.356591676423681
2022-10-01,2022-10-01T07:00:32Z,8.24,9.585124750503184,0.6686930238548549,17.0733,233.82253117255797,5.323562142677129,8.352543193828742
2022-10-01,2022-10-01T07:15:32Z,8.23333,9.577497428759216,0.6779496724656612,17.12,288.5169449600224,5.578413521847842,8.348899685051228
2022-10-01,2022-10-01T07:30:32Z,8.19667,9.571218276864755,0.6569442640786282,17.16,341.8099474965051,5.012077123690701,8.344278136780641
2022-10-01,2022-10-01T07:45:32Z,8.14333,9.56230227916394,0.6514329896045232,17.2133,393.4732274173395,4.870493024151416,8.337511022720344
