date_index,time_index,index,err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2.5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97.5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2.5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97.5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2.5pct,lp___25pct,lp___50pct,lp___75pct,lp___97.5pct,lp___n_eff,lp___Rhat
NA,NA,1,0.16140286221156047,6.229959958210178e-5,0.0014778860383982257,0.15841163193736046,0.16045268394711543,0.16143434810511503,0.16239247518482117,0.16427239982480005,562.7446593524775,1.00593141523389,4.2935335248606705,0.0014885215695751158,0.03616233229958952,4.221133282379713,4.269609714511669,4.293230483398458,4.317198787609186,4.364535700510833,590.2046147250634,1.0110778510929173,43078.65041466852,6.210707135890591,142.15420390862465,42795.9712710876,42984.503058726565,43079.86013581572,43171.18025776048,43368.65736728844,523.886628384529,1.0037919155683188
