date_index,time_index,index,err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2.5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97.5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2.5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97.5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2.5pct,lp___25pct,lp___50pct,lp___75pct,lp___97.5pct,lp___n_eff,lp___Rhat
NA,NA,1,0.05031861731103781,1.447680932037701e-4,0.0011119702341075301,0.04814855490857412,0.04953665339610436,0.050320546188314885,0.05106920548294718,0.0525276782991733,58.998451829912334,1.0648705505959029,7.016320531578881,0.0036593710110596855,0.05211350622162435,6.91199623950909,6.980591108202683,7.017336733322903,7.0495543200403725,7.117202181127067,202.8092227674651,1.018117479891944,76191.18031701328,45.34113446196237,348.9973407528325,75515.80363785508,75944.01195825293,76189.09382950256,76437.24641237434,76863.11169301049,59.246059598795135,1.0644026655926002
