date_index,time_index,index,err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2.5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97.5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2.5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97.5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2.5pct,lp___25pct,lp___50pct,lp___75pct,lp___97.5pct,lp___n_eff,lp___Rhat
NA,NA,1,0.11971828338286468,4.46330537841614e-5,0.00108285036459811,0.11756975048966603,0.11901515165430744,0.11968704144459001,0.12042129332661004,0.1218227051094544,588.6046514699806,1.0036329655532994,3.8253684263083754,7.88853108992306e-4,0.026616270505693464,3.7739157132662005,3.806874955412418,3.8254549198376773,3.8437649090512926,3.8784375847638635,1138.4189605888214,1.0012450108915945,68647.8246499296,8.20050358451382,171.9745382399908,68311.6074488977,68532.968368979,68646.25769301175,68767.69272995378,68987.88964568588,439.7919325380861,1.0039937953827434
