date_index,time_index,index,err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2.5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97.5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2.5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97.5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2.5pct,lp___25pct,lp___50pct,lp___75pct,lp___97.5pct,lp___n_eff,lp___Rhat
NA,NA,1,0.005906223914672091,2.8763000595479014e-4,5.396276219304223e-4,0.004443940027206865,0.00565710703838888,0.006040783247415781,0.006258263992469982,0.006623328224708426,3.5198160158595586,2.532799649295343,3.3881769182940493,0.001034236169557141,0.015391764825216876,3.3577388615759483,3.3773476882395865,3.3881694917509653,3.3982224721159198,3.4179187979289716,221.48146840362244,1.0259708696645966,182420.36519360857,1351.203925593763,2593.1743546875564,179257.4775608307,180746.40847604675,181707.9389045457,183451.71013894642,189823.93063688997,3.683168938074953,2.566589127175692
