date_index,time_index,index,err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2.5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97.5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2.5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97.5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2.5pct,lp___25pct,lp___50pct,lp___75pct,lp___97.5pct,lp___n_eff,lp___Rhat
NA,NA,1,0.0016703424516990371,7.985019647331493e-5,1.8626262626164768e-4,0.0013293294745670755,0.0015312503322219059,0.0016838085544384233,0.0018038578814150012,0.002021422252076312,5.441259846937081,2.517702105256731,2.8380407918356814,5.310899017098021e-4,0.012703845892735027,2.814069030989526,2.8293345253742985,2.8380172961682213,2.846399214853505,2.8632232516914415,572.1822038988716,1.0083700356122862,212061.6438471942,1220.1393111688576,2847.260276205516,207095.5225811277,209974.26575293433,211672.34747292573,214079.58686512435,217630.12288285806,5.445471616592046,2.5427737299458983
