site,resolution,date,GPP,GPP.lower,GPP.upper,GPP.n_eff,GPP.Rhat,ER,ER.lower,ER.upper,ER.n_eff,ER.Rhat,K600,K600.lower,K600.upper,K600.n_eff,K600.Rhat,DO.obs,DO.sat,DO.amp,DO.psat,depth,temp.water,discharge,shortwave
NC_EllerbeClub,15min,2022-10-01,0.10687369199590092,-0.0633599735887898,0.2673358438868438,2928.3733160981715,0.9998461026877024,-2.52671078716624,-3.0220623856781317,-2.0630831738588116,1751.5344242726849,1.0014568910022068,9.779957606256602,8.14518767215273,11.399856929440702,1572.0315562078408,1.0003169702080754,8.845868124999999,9.704293510455708,0,91.15416918778462,0.29681810493959637,16.619304166666666,0.40122279107567105,263.66804518557126
NC_EllerbeClub,15min,2022-10-02,0.2309677851188049,0.07425095254134059,0.3941686346488979,2838.431942064145,0.9992724116367392,-2.673742896408595,-3.181248541787423,-2.1939289402428397,1576.0773159538544,1.001723341041857,11.447687021541254,9.63585483280768,13.463962073641063,1544.8317584238837,1.0017524567143343,8.7497221875,9.869368303520291,0,88.6553416430824,0.1977002800691256,16.076666666666668,0.08551679612172834,261.3516476113523
NC_EllerbeClub,15min,2022-10-03,0.05099554356988252,-0.10767925820765184,0.21741169097552956,3279.2474800726022,0.999147238253677,-1.6297655029946485,-2.008774894221516,-1.2508722885791597,1428.7994390824624,1.0007425917376929,9.819404995586986,8.29026455047293,11.504668587619616,1262.346056638531,1.001093700002706,8.978228958333334,10.17569957147397,0,88.23205613796262,0.14929030967734402,14.885765625,0.03447867790655638,259.0459979562741
NC_EllerbeClub,15min,2022-10-04,-0.06011304000058823,-0.22350378411823504,0.09040870126036991,3219.3876262177523,0.9984224315643154,-1.4701927006859772,-1.8036062056170283,-1.097270279551108,1145.1526063670003,1.002452582420165,10.250805297941866,8.646135796343021,11.874748200140916,693.6258430378296,1.0023316761358527,8.936736354166667,10.290978631434358,0,86.84049082435091,0.12231739320686208,14.230834375,0.01661843368342361,256.7516578598659
NC_EllerbeClub,15min,2022-10-05,0.0234962821582563,-0.12800940919421427,0.17175493163762492,2443.7691184194514,1.000234442754064,-1.563030639045503,-1.909363930564563,-1.2284249886614085,1015.6460287383863,1.0047084644423432,10.211957265676388,8.629843405564829,11.760121528611917,650.5113107980989,1.0061227968933948,8.6423609375,10.148358470552724,0,85.16018588205525,0.10291761216204741,14.87479375,0.00925016116989997,254.4527527273879
NC_EllerbeClub,15min,2022-10-06,0.11210805705586102,-0.04339994378596915,0.27455714916595936,1875.0060228664083,0.9996681538868832,-2.046558782357242,-2.496594294230183,-1.642963928004899,1105.3498783320524,1.0005531107114036,11.67569417034679,9.858193253999824,13.49160680540052,1025.1925847983878,1.0005384247626137,8.055069270833334,9.86640657362635,0,81.64136771299434,0.09210700786025439,16.287011458333332,0.0063181904419406035,252.1502476671126
NC_EllerbeClub,15min,2022-10-07,0.19219762198717355,0.02449237999026947,0.3472997762581917,2510.4760464070946,0.999840171717836,-2.0428623861163553,-2.444729649753577,-1.6104899915611284,1144.782617430603,1.0011528231143787,11.49729805137134,9.74360493982364,13.190923200285305,920.405303465666,1.0010129526624685,7.9465972916666665,9.742452128812896,0,81.56670606740715,0.09148477340718317,16.933126041666668,0.006253297729651765,249.84849505364272
NC_EllerbeClub,15min,2022-10-08,0.4045151622930242,0.23983156893200655,0.5614494522269521,2076.851153957342,1.0002600921251228,-1.9998639254734092,-2.4074165499885978,-1.6025998677834958,1073.619653328548,1.0012043139110194,11.226956087288748,9.415501422107742,13.056589707837018,918.81970168106,1.0007011056666544,8.44059,10.25854893418756,0,82.27859567809787,0.08920234280435506,14.737573958333334,0.0056456659691289995,247.59878864160495
NC_EllerbeClub,15min,2022-10-09,0.20321003144879543,0.03962676558201869,0.3574362631711099,2958.519508442577,1.0003789149025846,-1.9862503060300476,-2.4027916373074447,-1.57620119764445,1323.7056829920136,0.9999525465457112,11.470331590063653,9.666769745669225,13.306735039902629,937.4197286659456,0.9992310528771248,8.546840208333334,10.45915716079738,0,81.71633791265972,0.08935671684148631,13.880764583333333,0.00566336398157141,245.3478481851652
NC_EllerbeClub,15min,2022-10-21,0.00788358365484723,-0.13771036178995827,0.16414107704287392,2504.8080441764005,0.9983661987151206,-2.1351939410550926,-2.590525330449367,-1.7215357967428837,817.1248363054073,1.0024646620925222,9.94752231589245,8.429174791603343,11.567415458834883,591.8588722934501,1.004965664207096,8.789097291666666,11.317359790094308,0,77.66031525620895,0.10328770136049874,10.313750416666666,0.009320953219669614,218.80813465570267
