site,resolution,date,GPP,GPP.lower,GPP.upper,GPP.n_eff,GPP.Rhat,ER,ER.lower,ER.upper,ER.n_eff,ER.Rhat,K600,K600.lower,K600.upper,K600.n_eff,K600.Rhat,DO.obs,DO.sat,DO.amp,DO.psat,depth,temp.water,discharge,shortwave
NC_EllerbeClub,15min,2022-04-25,1.18062423389199,0.46329849241734666,1.9296467762659448,2278.297467907735,0.999672408083962,-5.074018588509347,-7.433802349706293,-2.7682114210495428,2399.9448577559347,1.000032522479327,20.167699309666524,11.682823374012504,28.796432194230817,2311.6218876411112,0.9999741056849252,7.757847083333333,9.089308725682292,0,85.35134318205246,0.13558163438523368,20.447425,0.023396772448866898,348.97552299193154
NC_EllerbeClub,15min,2022-04-26,0.7076559269218324,0.01842020928611856,1.4780719658534784,1764.951701988642,1.0004631764707392,-2.0980944016568013,-4.268811578323639,-0.48633234408841863,1694.6103346738132,1.000468960856939,3.0816119665066197,0.230044176813782,7.3556067146152175,1596.6625670062922,1.001678015638035,7.345451354166666,9.116345769236124,0,80.57451461477591,0.167759825882827,20.173542708333333,0.056285578904346725,350.6979968078637
NC_EllerbeClub,15min,2022-04-27,0.9489350669814034,0.2945526926060604,1.5681066365913297,2388.9814611938737,0.999421652637,-7.906645775685248,-11.325355239031024,-4.39533004532986,2303.4092488596984,0.9985632054820732,16.12332659481641,9.366001144965317,22.82194369452244,2283.743871754619,0.9983727339584602,6.9198615625,10.181535182954605,0,67.96481511044496,0.1467609802584586,14.93368125,0.03150836148497179,352.3893432161426
NC_EllerbeClub,15min,2022-04-28,0.8570326516620144,0.15855469946088285,1.5579412017689005,2044.8293783420472,1.0018540843579788,-6.843705816333851,-10.21911941805549,-3.482278121527722,1680.2923556001986,1.0013690875335004,16.434711207370512,8.683887784422485,24.232407780805907,1754.8252433407986,1.0013620739425535,7.304132083333333,10.549289820497549,0,69.23814026932136,0.12914666880917858,13.457920520833333,0.01982177393549994,354.04943643764074
NC_EllerbeClub,15min,2022-04-29,2.0082951429977753,1.06729946201072,2.96102576170666,2232.555099034682,0.9989702752677267,-7.286657364372291,-10.26291043648366,-4.325484971522674,2395.0452418121904,0.9991275835692928,20.218448975510903,12.227553574197731,28.280503653136225,2415.6055553996266,0.9990784693738034,8.129393072916667,10.42911143699362,0,77.94904793212288,0.12516696912018416,13.9180575,0.017874992566834766,355.6781693553974
NC_EllerbeClub,15min,2022-04-30,1.5649927839297575,0.731076700365507,2.424980364761959,2469.806281540207,0.998509547011859,-5.479632027006353,-8.12063920250907,-3.0698086910558637,2662.6088572356925,0.9989268275498744,19.47283206120982,11.118301949526629,27.797837401770625,2534.0706163623368,0.998865512041668,8.369826458333334,10.195215304727265,0,82.09563219770803,0.12393688012540408,14.829097916666667,0.017273260143792803,357.2754529272791
NC_EllerbeClub,15min,2022-05-01,1.9112028061469868,1.0143055819826865,2.7698102617854623,1888.04993206624,1.001009986361447,-5.388363589971709,-7.574945745313279,-3.257743470523787,1994.96346741723,1.00112913964912,11.15006230154556,6.796161941239913,15.668353756753731,1822.47321263583,1.0014513707872414,8.153368020833334,9.46678260613177,0,86.1260721837246,0.21362767122210075,18.352154166666665,0.2837374851454682,358.86837689627237
NC_EllerbeClub,15min,2022-05-02,-0.01824910606320728,-0.5301775907948244,0.5076901078151057,6602.059991327962,0.9982066659005416,-11.645481601742985,-16.826456826736166,-6.7450936034625775,2869.24218100535,0.9994811453659554,19.40305743599579,11.054411415589346,28.35795197088417,2878.6878952514135,0.9993802624335484,6.045728854166667,9.188531550731351,0,65.79646400284128,0.17778865674620153,19.663675,0.06020273899160028,360.4461494478213
NC_EllerbeClub,15min,2022-05-03,0.02564643215870871,-0.4775635738848467,0.5445583353972485,4963.840040888627,0.9989174301488392,-8.276006359484555,-12.12904351384294,-4.25666702957659,2397.4253348616744,0.9982623505283084,16.085016920925504,8.412555247935666,23.52305853070433,2358.6765129519526,0.9984307461627036,5.6278121875,8.969255168186786,0,62.74559126672401,0.14205244800225436,20.875697916666667,0.027582352391497023,361.99140317808707
NC_EllerbeClub,15min,2022-05-04,0.8894092855451614,0.28544878682454344,1.5194321697472415,2350.3147066629094,0.9988541965483022,-10.920182898623768,-15.259672359795347,-6.22676914173486,2059.4402226996467,1.0014269181664044,21.483203520683123,12.501414689081937,29.802239172850427,2028.0589698135543,1.0018456333505297,5.557916875,8.836951610311575,0,62.8940512530886,0.1292166818312104,21.544792708333333,0.019892565985269582,363.5041009216285
NC_EllerbeClub,15min,2022-05-05,2.3473861846690434,1.4408047175157663,3.3437556566374274,2041.751330655889,0.9989576583869342,-10.661757376331863,-14.69678229367104,-6.802173423046266,1938.040906980297,0.9996274517038798,20.86437771577136,13.407306041873854,28.843976121798452,1880.9866489859091,0.999966126593534,6.1091665625,9.222676832982206,0,66.24070942887592,0.12292386565911459,19.45368125,0.016777715795405303,364.9842213011093
NC_EllerbeClub,15min,2022-05-06,0.749013922099833,0.04953149028955703,1.4604314729270202,2286.4652608730344,0.9985299415788312,-6.26310187614078,-10.276998338206647,-2.5563241655689204,2353.655739193726,0.9992171968870436,8.959869364131889,3.718392495233543,14.483075773250714,2243.951781303176,0.999521838771335,4.840069270833333,9.048211495157496,0,53.49199975513046,0.13987615315574603,19.855416666666667,0.031726636971761514,366.4317580664133
NC_EllerbeClub,15min,2022-05-07,0.4850284446322367,-0.04216994711937129,1.0241784632674504,3101.6765851950786,1.000249310531643,-5.737884774233779,-9.118098712644397,-2.261539825159589,2653.1099631417783,0.9996644917247554,7.618827137549816,3.0666347480915768,12.115088896251848,2504.4657098651596,0.9990333113105831,5.245833229166666,9.578189950959185,0,54.76852365661568,0.16572173922684055,17.107853125,0.05006177786209897,367.84671943156843
NC_EllerbeClub,15min,2022-05-08,0.17552677599452127,-0.3258715461359192,0.6765448224883992,4709.590464509274,0.9988655730106036,-6.487108960286486,-10.624966791774607,-2.2129140724300167,1559.5323128965158,1.000027603370086,9.886196176177725,3.2980755835439997,16.47637597412743,1573.557686540526,1.0000548321745428,5.098645625,10.89270627199462,0,46.807886834410716,0.12899726214858812,11.696665625,0.01982177393549994,369.2501610328523
NC_EllerbeClub,15min,2022-05-09,0.480229018949481,-0.166923004758068,1.124639268097977,2244.586214560523,0.9984637838859132,-5.52527674155238,-9.281250966693236,-1.982895456353048,2089.3085854818155,0.9993444158033764,9.721838848639932,3.642853240001707,15.92782373143554,2116.205199245999,0.9991433898731245,5.846493645833333,10.74807153365951,0,54.39574557653428,0.12220028389747924,12.6086140625,0.01642375554655709,370.63291210180444
NC_EllerbeClub,15min,2022-05-10,0.6647908650708023,0.01610244287756207,1.336105473322721,2416.0277165729553,0.999778354764376,-6.169667104766484,-9.701533289515478,-2.7496182572896117,2649.7556834622796,0.998889028772332,12.234184216396065,5.447860366412121,18.953272553041955,2516.6345156533826,0.998912358100122,6.2127084375,10.296228643043271,0,60.33965107891874,0.12096030896370606,14.635345520833333,0.01589281517328477,371.9829634522763
NC_EllerbeClub,15min,2022-05-11,0.8110603423010319,0.10531150215524045,1.5090808558161846,2050.997192859941,0.999116052971522,-5.902427097831345,-9.516853450934608,-2.428411118086142,1689.9965404145971,0.9996172267676098,11.124149879808872,4.471616623991461,17.41815170472132,1648.8811408971592,0.9996537261552828,5.9584378125,9.958566966129549,0,59.83228141925905,0.11682705918446215,16.0444375,0.014123013929043709,373.3003612234314
NC_EllerbeClub,15min,2022-05-12,0.6407321259672858,0.10823404675962713,1.150840888569151,4090.5237453113855,0.9990258453228484,-2.2699055378622615,-3.8527703303474934,-0.7775658427800548,2917.493504023762,0.9987104799866074,5.73520158128738,1.9097908294455208,9.908649371985083,2756.617495711399,0.999273862882901,6.8464240625,9.680754186899293,0,70.72201122269051,0.11572485924333044,17.244026041666668,0.013651066930579426,374.585162399595
NC_EllerbeClub,15min,2022-05-13,1.338212128192925,0.6740444872202511,2.027391661340164,2054.761427903072,0.9985111394326492,-8.442834237615351,-11.72059370120861,-5.1635094783983675,1888.103740493676,0.9998531094751248,25.166795630184268,15.342809256061305,34.50883678997174,1893.46372967324,1.0004190552825891,7.210450833333334,9.470443694127573,0,76.13635713609052,0.12328618264046759,18.249440625,0.017043185982041464,375.837434143233
