site,resolution,date,GPP,GPP.lower,GPP.upper,GPP.n_eff,GPP.Rhat,ER,ER.lower,ER.upper,ER.n_eff,ER.Rhat,K600,K600.lower,K600.upper,K600.n_eff,K600.Rhat,DO.obs,DO.sat,DO.amp,DO.psat,depth,temp.water,discharge,shortwave
NC_EllerbeGlenn,15min,2021-10-01,1.0711150420657307,0.33730076646517365,1.8252942940901695,2409.653061124908,0.9997287914842152,-5.110306799052813,-7.201194326833425,-3.1055575184488475,1602.947592939382,0.999948676171909,7.311119531937013,4.471381987852904,10.154783508017582,1611.4665481525333,0.9996792254365034,7.3565969791666666,8.780099729536106,0,83.78716877690124,0.3516480885754318,22.344931250000002,0.6033547408491836,263.51162736996037
NC_EllerbeGlenn,15min,2021-10-02,1.3085488951007744,0.5199428151328966,2.102529171860352,2663.0274689490125,0.9992822220971124,-5.62589007039547,-8.024952709207714,-3.2632185719442797,1834.4954219020824,1.0000432427013402,7.109921222835119,4.266771038963935,10.038210911111529,1899.657987762022,0.9990036427011028,7.189201875,8.713752869206166,0,82.50408271740378,0.339011352613117,22.635969791666668,0.5340670221371459,261.192753317011
NC_EllerbeGlenn,15min,2021-10-03,1.513271197793721,0.724835332679836,2.2906475214542343,1950.1457148914449,0.9992409776014668,-5.502692452993106,-7.749913572942085,-3.302938397955273,1448.4888125259008,0.9999818476124644,6.398008640155361,3.620490163615152,9.058740541472377,1526.1813933992726,1.0005284832901031,6.9397911458333335,8.583839681525994,0,80.84716634176013,0.3245166910721981,23.174582291666667,0.46636622520744425,258.87535885490064
NC_EllerbeGlenn,15min,2021-10-04,2.2375969611579634,1.3876128528645897,3.09634503047035,1624.858511258979,1.0018904416909729,-7.569527830473817,-10.203863140504469,-4.7972474474889735,1438.696139355095,1.0011827897940626,6.060326553950343,3.5663831303414866,8.382529093857432,1420.4267506966885,1.000982554508996,6.887517291666667,8.631941569444598,0,79.7910555378079,0.41715639897831475,22.859792708333334,1.4997000776824758,256.5786461116739
NC_EllerbeGlenn,15min,2021-10-05,0.4771052742591617,-0.2550994981197713,1.209928124732063,3212.578575452791,0.9982807170788404,-9.657094404058842,-13.099166591476482,-6.111544899895688,1828.5689206812824,0.9995163726957736,9.13857686434833,5.928099095347306,12.187421454314055,1859.9788410094643,0.9991907266007104,6.388750104166666,8.634406501377411,0,73.99176889746268,0.3864380546618901,23.069513541666666,0.8291518829269396,254.2773936982617
NC_EllerbeGlenn,15min,2021-10-06,0.7751625090182137,0.05068003805382474,1.5214086765207286,2849.2271159801353,1.0007101754433625,-8.227505183428585,-11.41232857487672,-4.9939439805113395,2296.530307375267,1.000254658983802,7.792980666295215,4.754428784786652,10.828520281207444,2320.161772380681,1.0001115932273534,6.191874895833333,8.546709916231617,0,72.44746758134306,0.34945544163432374,23.755555208333334,0.5882819335857306,251.972567795732
NC_EllerbeGlenn,15min,2021-10-07,0.4859285390232787,-0.272159378257259,1.2607148594807789,3399.8943392587753,0.9993464774016976,-7.040803791629837,-9.964749202801697,-3.8506993900981583,2096.29113973728,1.0004777765944954,7.554026534907939,4.3486702617989135,10.608951645180618,1998.9657589820804,1.0004452255422602,6.2954515625,8.556598852788706,0,73.574228157818,0.3348277894971046,23.590972916666665,0.5098207450910432,249.6794858338183
NC_EllerbeGlenn,15min,2021-10-08,-0.3365730926559848,-1.0206350014238832,0.34262351887179304,2479.465311960762,0.9988996363842372,-7.241681901498399,-10.276907355825344,-4.123449548451073,1450.2197570871108,0.9999805270710737,8.548901856084564,5.458458501501344,11.67532209373384,1555.421541346792,0.999900654394888,5.960954166666666,8.584548608778459,0,69.43817827032937,0.3031323753035142,23.240069791666667,0.3854096169583771,247.42754615350677
NC_EllerbeGlenn,15min,2021-10-10,0.31356023736518884,-0.397480078333032,1.06528173156572,3360.743792739668,0.998874789693756,-6.904287988606697,-9.94957414260444,-3.972431671915588,1900.9044110681032,1.0007949162502656,8.17581533441657,4.8135712964811725,11.50853250660246,1873.291890513039,1.0021263073367843,6.810902395833334,8.789102819774644,0,77.49257842915948,0.3654026181473435,21.828747916666668,0.6842346577110003,242.92102344017877
NC_EllerbeGlenn,15min,2021-10-11,0.44103709168040506,-0.2477440891685865,1.149291326444294,2547.7041967297964,0.9984203833458052,-4.431354934761495,-6.499162730168813,-2.407095396482862,2232.2965236654713,1.0016240668178276,8.009570178747003,4.806414013816057,11.03030461676904,2062.739830024376,1.000402965390863,7.409270520833333,8.731608201035638,0,84.8557373423436,0.3422823930002134,22.270765625,0.5484614055903065,240.66839125568498
