site,resolution,date,GPP,GPP.lower,GPP.upper,GPP.n_eff,GPP.Rhat,ER,ER.lower,ER.upper,ER.n_eff,ER.Rhat,K600,K600.lower,K600.upper,K600.n_eff,K600.Rhat,DO.obs,DO.sat,DO.amp,DO.psat,depth,temp.water,discharge,shortwave,year
NC_EllerbeGlenn,15min,2021-10-07,0.4859285390232787,-0.272159378257259,1.2607148594807789,3399.8943392587753,0.9993464774016976,-7.040803791629837,-9.964749202801697,-3.8506993900981583,2096.29113973728,1.0004777765944954,7.554026534907939,4.3486702617989135,10.608951645180618,1998.9657589820804,1.0004452255422602,6.2954515625,8.556598852788706,0,73.574228157818,0.3348277894971046,23.590972916666665,0.5098207450910432,249.6794858338183,2021
NC_EllerbeGlenn,15min,2021-10-08,-0.3365730926559848,-1.0206350014238832,0.34262351887179304,2479.465311960762,0.9988996363842372,-7.241681901498399,-10.276907355825344,-4.123449548451073,1450.2197570871108,0.9999805270710737,8.548901856084564,5.458458501501344,11.67532209373384,1555.421541346792,0.999900654394888,5.960954166666666,8.584548608778459,0,69.43817827032937,0.3031323753035142,23.240069791666667,0.3854096169583771,247.42754615350677,2021
NC_EllerbeGlenn,15min,2021-10-10,0.31356023736518884,-0.397480078333032,1.06528173156572,3360.743792739668,0.998874789693756,-6.904287988606697,-9.94957414260444,-3.972431671915588,1900.9044110681032,1.0007949162502656,8.17581533441657,4.8135712964811725,11.50853250660246,1873.291890513039,1.0021263073367843,6.810902395833334,8.789102819774644,0,77.49257842915948,0.3654026181473435,21.828747916666668,0.6842346577110003,242.92102344017877,2021
NC_EllerbeGlenn,15min,2021-10-11,0.44103709168040506,-0.2477440891685865,1.149291326444294,2547.7041967297964,0.9984203833458052,-4.431354934761495,-6.499162730168813,-2.407095396482862,2232.2965236654713,1.0016240668178276,8.009570178747003,4.806414013816057,11.03030461676904,2062.739830024376,1.000402965390863,7.409270520833333,8.731608201035638,0,84.8557373423436,0.3422823930002134,22.270765625,0.5484614055903065,240.66839125568495,2021
NC_EllerbeGlenn,15min,2021-10-12,0.3904011874022452,-0.32873004770401415,1.0946079641665405,3850.5547056016153,0.999655278791848,-3.89376302089633,-5.897716209184933,-1.994369072734236,1894.1339925132588,1.000016760081779,7.399421399669181,4.049174930831914,10.396546833226498,1934.0052764592256,0.9997866446600454,7.492465625,8.810271498940205,0,85.04239200688963,0.326927415499258,21.880070833333335,0.46778796554031793,238.4174896922661,2021
NC_EllerbeGlenn,15min,2021-10-13,0.668724822192108,-0.01331176790935674,1.406493593657805,2550.8027225540104,0.9989142562023592,-4.283565576379785,-6.1465369652275985,-2.4721728727391015,1848.7914674701588,1.0006120871407815,7.355181328397117,4.517418249102306,10.321291128818562,1987.0501309087713,1.000544457459272,7.488888958333333,8.801101253803495,0,85.09036247136602,0.33229973696557213,21.878125,0.4979925734420321,236.16930861221303,2021
NC_EllerbeGlenn,15min,2021-10-14,0.614900889343336,-0.132763628014434,1.3597919441434343,2790.5410513003853,1.0000205445020065,-4.614016423227266,-6.648178155956495,-2.5694046944480258,1879.8794164078613,0.9999923806396092,7.561933307694075,4.544155619776724,10.503211082689049,1649.0173767965885,1.000370321300273,7.322152916666667,8.701451034452422,0,84.14864242383739,0.3347226800717967,22.369996875,0.5080804405342062,233.9248418853144,2021
NC_EllerbeGlenn,15min,2021-10-15,0.7563789228949928,0.07081043843143009,1.4800224050932222,2562.3344161628593,1.0002003033126907,-4.321140284040168,-6.238150674937536,-2.4622213503558177,2027.8662677775349,0.9995791057329424,7.306182812472799,4.38026927216,10.170873836500206,2026.7998119725503,1.0004300348977522,7.3619271875,8.619781702850805,0,85.4073506880714,0.3425033292092838,22.786214583333333,0.5493463062124271,231.68508640581737,2021
NC_EllerbeGlenn,15min,2021-10-16,1.2859739163577033,0.4697651426831224,2.073089705630444,2043.3819496253277,0.9984377212304532,-6.123796847798915,-8.574787319503692,-3.65976341964428,1656.600587593773,0.9987718927429372,7.313498067964675,4.391526244908336,10.106882883937857,1624.3513150201886,0.9993632521821332,7.244618125,8.691368568484878,0,83.35416992059419,0.39211316963422566,22.245627083333332,0.9675798369139952,229.45104111643212,2021
NC_EllerbeGlenn,15min,2021-10-17,0.5095711613840375,-0.2114089912802692,1.189795394681302,2373.5864810969993,0.9994852047637612,-6.567712944454404,-9.276833056389387,-3.8220654866680537,2125.2601536038865,0.9984664218439796,7.999848398777617,4.910524678249992,11.072183354023268,2171.7582027467897,0.9986794998542292,7.1480902083333335,9.312246208326073,0,76.76010758760043,0.34601946111230564,19.071039583333334,0.570790397955148,227.2237060357685,2021
