date,GPP.daily,GPP.daily.sd,GPP.daily.grad,ER.daily,ER.daily.sd,ER.daily.grad,K600.daily,K600.daily.sd,K600.daily.grad,minimum,iterations,code,code.str,warnings,errors
2021-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,data don't start when expected; NAs in DO.obs; NAs in DO.sat; NAs in temp.water
2021-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NAs in DO.obs; NAs in DO.sat; NAs in temp.water
2021-02-18,-0.008237862466931131,0.08646191632521905,-2.037076285432702e-5,-7.064387526179928,0.7774113659094758,-1.4851593732601018e-5,39.47856952298389,4.068953497041903,-3.429004073021462e-6,-129.01995801468874,22,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2021-02-19,0.14787306839086967,0.025450055379750577,2.7333069141377537e-5,-2.534190652448334,0.11951022046990617,1.9010869323210483e-5,16.074962398744233,0.7114981600021566,2.2179505246748416e-6,-179.37613660852037,22,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2021-02-20,0.1915269598809838,0.013773293097522786,-3.77628222025805e-4,-1.0006321237967029,0.043909924953143595,-1.3941105692083497e-4,7.241791518252305,0.27481695723441574,-1.0830760288627051e-5,-162.25358722353442,19,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2021-02-21,0.1831346379779581,0.01130595201065174,-8.106263127416461e-4,-0.657468515282308,0.025908234865455286,1.5665484909277425e-5,4.230802780670461,0.1879855754919441,9.553616564517134e-6,-125.8858833408755,28,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-02-22,63.84679256524066,NA,-5.594928744635301e-8,-384.1969648798871,NA,-2.5733982448555947e-8,2285.158194603546,NA,-2.76803310913928e-9,-85.30562697512539,57,1,"relative gradient is close to zero, current iterate is probably solution",NaNs produced,
2021-02-23,0.23047059920337576,0.019697263332484772,-0.001008620866826958,-1.2378941845438136,0.05159118315112398,-0.00093827446079330825,6.830194002358961,0.30865538730431685,-1.1928872822863912e-4,-123.29619874351151,25,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-02-24,0.17136555420195837,0.010298768612407421,2.460975423446141e-5,-0.7093726421543717,0.02387069420996046,1.0633243618940459e-5,3.340030989336401,0.14723212521265241,8.526939154762651e-7,-130.18946206363808,27,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-02-25,0.28311138185906204,0.011864097376032235,-0.001147247008503881,-0.6627300712057229,0.025208687197299674,-8.009015672882917e-4,2.8215182236282343,0.15282215616418712,-1.3997736658666313e-4,-104.63844659592043,32,3,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,last global step failed to locate a point lower than estimate. Either estimate is an approximate local minimum of the function or steptol is too small,
2021-02-26,0.2500745955823278,0.018851742082694665,-5.2557576069034385e-5,-0.8894902336409852,0.07048142630397487,-3.240288037886782e-5,5.353139525410199,0.3167794683584278,-4.6062140768299244e-6,-117.47299982666051,25,2,"successive iterates within tolerance, current iterate is probably solution",NA/Inf replaced by maximum positive value,
2021-02-27,0.36526427609817025,0.01634411383447102,-1.3495361272930481e-4,-2.5395133420929206,0.07328372950876211,-1.1639818353614817e-4,9.4738243581602,0.3214590861648545,-2.178403235575386e-5,-189.81212844011145,17,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-02-28,0.6602099220326012,0.02271159413965682,8.956195785003721e-4,-2.1013112553817597,0.06651458485890765,3.1631657293473814e-4,6.275315025802413,0.2920844809443597,4.327631586420463e-5,-88.2264778789841,22,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-03-01,0.5342259292391105,0.022539696276801007,8.011369345695123e-6,-3.269514008936814,0.1589059128197986,6.3167249209072856e-6,8.4000516473323,0.43457200541646557,4.9354298425896525e-6,-126.49894907406342,19,1,"relative gradient is close to zero, current iterate is probably solution",,
2021-03-02,0.6280600903674769,0.009429298519638534,6.609486291608839e-5,-1.2334942457551725,0.021386340069488606,7.321369821511319e-5,3.8316815478983486,0.08318539907487389,1.6105730082927025e-5,-130.4158369659131,30,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-03-03,0.3919875423705555,0.015082734398755742,-6.732392421326944e-7,-1.0500691847348136,0.03656886530490838,4.817479748453476e-7,3.3678845854302706,0.1584135944423278,4.263256414560598e-9,-82.9837761334371,26,1,"relative gradient is close to zero, current iterate is probably solution",,
2021-03-04,0.3974038581062406,0.016267375140736815,-7.766232101857888e-7,-0.8265719484623306,0.03398902925958961,-2.5361401867485235e-7,2.3444014369460477,0.1525252060668233,-4.883560222879164e-8,-65.8185140135868,28,1,"relative gradient is close to zero, current iterate is probably solution",NA/Inf replaced by maximum positive value,
2021-03-05,0.6678226083722861,0.018624588666342302,2.2060042681459871e-4,-0.5733101443351842,0.02581661394197468,1.5505889905398351e-4,1.956889524036813,0.11270746358734762,-2.3980817331903364e-6,-47.814085116771594,25,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-03-06,0.4338079933518928,0.012847167397583592,5.710060424490843e-4,-0.3363147004056814,0.01735852956159677,6.473258622463613e-4,1.5134587025822135,0.10255702212322845,-4.689946564440102e-5,-78.57185587298727,28,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-03-07,0.3808817222046528,0.011905731439539064,-2.090415218702899e-4,-0.2811834746227286,0.01594575202519842,-2.1216914092292408e-4,-0.041197581373870425,0.09368223356258959,-1.2328904119840435e-5,-82.88756300560699,36,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-03-08,0.31062163313448254,0.013373542125408214,1.94074596393534e-4,-0.3154590140018294,0.017753780113703134,1.4715956098143565e-4,-0.6149051185174415,0.10092315171250701,7.001673907325306e-6,-71.67238544651777,36,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-03-09,0.4052574242191211,0.01487779918481344,8.866138045959805e-5,-0.5178435852636756,0.019657035727070907,1.0004331940649526e-4,-0.9645390558089404,0.09420035552558112,5.371241229568108e-6,-61.85732068251567,38,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-03-10,0.23761906740858685,0.009534373555970416,1.3855583347321942e-5,-0.3299062161183997,0.01266220354514199,1.0120970728166859e-5,-1.046195879142836,0.08227079326533475,4.433786671143022e-7,-102.2915283751287,35,2,"successive iterates within tolerance, current iterate is probably solution",,
2021-03-11,0.2812098423503277,0.011102823337081097,-9.146002888371632e-4,-0.38281999083175544,0.014860679290150008,-5.007425940561912e-4,-0.86122419824524,0.09654043076606786,1.5174009604379521e-5,-87.41897352196573,44,2,"successive iterates within tolerance, current iterate is probably solution",,
