date_index,time_index,index,err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2.5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97.5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2.5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97.5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2.5pct,lp___25pct,lp___50pct,lp___75pct,lp___97.5pct,lp___n_eff,lp___Rhat
NA,NA,1,0.019422798788846805,5.860497888091216e-5,6.235031220538492e-4,0.01816147471440946,0.0190261130395796,0.019454835528438845,0.019836519435347606,0.020597661232030752,113.19004624429142,1.0172026849579108,2.935148993164286,0.0014332566960773938,0.03220656914653395,2.8757717994627563,2.913167585527553,2.934829902442188,2.9558108278132584,2.9998898093289776,504.94138615128526,0.9993047608067901,42305.51715393114,19.85558472840035,202.55673811038497,41943.90675807682,42164.21926347833,42293.02122743923,42433.81377324673,42726.10024004843,104.07059249179508,1.0193645072121842
