date_index,time_index,index,err_obs_iid_sigma_mean,err_obs_iid_sigma_se_mean,err_obs_iid_sigma_sd,err_obs_iid_sigma_2.5pct,err_obs_iid_sigma_25pct,err_obs_iid_sigma_50pct,err_obs_iid_sigma_75pct,err_obs_iid_sigma_97.5pct,err_obs_iid_sigma_n_eff,err_obs_iid_sigma_Rhat,err_proc_iid_sigma_mean,err_proc_iid_sigma_se_mean,err_proc_iid_sigma_sd,err_proc_iid_sigma_2.5pct,err_proc_iid_sigma_25pct,err_proc_iid_sigma_50pct,err_proc_iid_sigma_75pct,err_proc_iid_sigma_97.5pct,err_proc_iid_sigma_n_eff,err_proc_iid_sigma_Rhat,lp___mean,lp___se_mean,lp___sd,lp___2.5pct,lp___25pct,lp___50pct,lp___75pct,lp___97.5pct,lp___n_eff,lp___Rhat
NA,NA,1,0.0014988838334732888,8.602533530408925e-5,1.4449166024472167e-4,0.001306419721730174,0.001375216989384878,0.001463249406978342,0.0015967259295232119,0.0018161687289327965,2.8211931090240303,2.1071538351426966,2.5666800619662626,4.608819656748477e-4,0.013246928243872861,2.541041984008783,2.557730143190475,2.567097745859015,2.5751288857381858,2.5930433601934397,826.134841733783,1.0047743054293068,177821.28910027133,1139.2854361261745,1928.7313721549713,173826.47061329195,176435.24483424498,178242.03827752633,179498.7155005792,180536.70531648214,2.8660145965422936,2.072238996056895
