site,resolution,date,GPP,GPP.lower,GPP.upper,GPP.n_eff,GPP.Rhat,ER,ER.lower,ER.upper,ER.n_eff,ER.Rhat,K600,K600.lower,K600.upper,K600.n_eff,K600.Rhat,DO.obs,DO.sat,DO.amp,DO.psat,depth,temp.water,discharge,shortwave
NC_NHC,15min,2018-11-21,0.2885822403499604,-0.0074774601961806,0.5601373141388644,252.07006978465915,1.01487081746303,-1.8526010916899764,-2.3951198889770673,-1.2136698037633789,179.47240243007855,1.0298784496217237,13.96703768508718,11.31504181377679,16.435014830937444,173.68790490852882,1.0275064318291127,11.1346875,11.489724637978282,0,96.9099595580843,0.44059072130292176,9.324135416666667,1.2880435947874298,164.96093394293857
NC_NHC,15min,2018-11-22,0.2677839965567518,0.01247041389386617,0.5307507506733646,356.2043051794688,1.005301069244508,-1.7393365229559192,-2.341579084602171,-1.1661003618232904,213.4866246968975,1.012813243332059,12.796659642701872,10.219307644249996,15.352325790969685,166.37663278135472,1.0147606158558908,11.5075,11.885165606848766,0,96.82237825418993,0.43241463965068994,8.20090625,1.2086088841493596,163.72417056367567
NC_NHC,15min,2018-11-23,0.2889911118909604,0.0080304684733697,0.5428871130677553,459.5745291163835,1.0044119633828914,-1.6840953043999745,-2.2727157863818372,-1.139817060204128,306.7712239368773,1.007041826794299,12.020051842923372,9.79757020168476,14.552913957269132,345.5362651742395,1.0105375102183225,11.8040625,12.171111770955081,0,96.98425848137391,0.4254080241778567,7.173552083333333,1.1432187382936172,162.52975087045058
NC_NHC,15min,2018-11-24,0.10363605902702268,-0.16793356824887806,0.3660193575396,296.30336899318354,1.0105698708168729,-3.1145558560849342,-3.736647048385236,-2.5138584706840175,194.9915467907834,1.012516094312354,22.979317205224746,20.15404224273966,26.13020990640066,182.71519643206503,1.0211787549079596,11.566875,11.893039472914586,0,97.25751794856649,0.5109648148078076,7.416104166666667,2.2515910580538514,161.36884781748162
NC_NHC,15min,2018-11-25,0.33837942146745525,0.07921089000511533,0.6082660026817743,378.335907889421,1.014356410196993,-2.8546108271562947,-3.434936402167154,-2.310959717081452,277.48293434166914,1.0220410204478672,22.094341122958237,19.435592235408095,24.915201002739245,198.3455662318678,1.0180728993381611,11.215520833333333,11.477985397887661,0,97.7133220207561,0.510714481536198,8.978770833333334,2.131871647138933,160.24194946789027
NC_NHC,15min,2018-11-26,0.3926995109101291,0.1523567970140264,0.6901245476267882,428.45102973060216,1.004947019351717,-2.6516980398528904,-3.2961837228175535,-2.1609228542730667,309.9863777285794,1.0040964383874391,19.586064826726428,17.123692502855477,22.204009322813494,343.75097214192726,1.004296713654242,10.870520833333334,11.162656844404511,0,97.38291685265219,0.48561363972559934,9.791552083333332,1.7940260097834904,159.14952746514052
NC_NHC,15min,2018-11-27,0.4710517259523551,0.198968554585803,0.743969938660903,398.16678495136705,1.0026517516331086,-2.386318250851702,-3.0401681729415535,-1.7777680886053788,254.73232014709345,1.0145488596118453,16.239833931510752,13.638058723450602,19.00218249170123,229.60030996661487,1.0240393719366527,11.242083333333333,11.617866416030612,0,96.76547251241618,0.4543165234390815,8.241020833333334,1.4319141340907753,158.09203703428545
NC_NHC,15min,2018-11-28,0.4169292460539578,0.14661016106000088,0.6760268038218641,325.6183767521898,1.0094093238010091,-2.1369359134040953,-2.788836245872068,-1.4406135172124088,210.9014065839316,1.0271202010971745,13.299966864110344,10.352902070782786,15.920031528684062,233.02862183415124,1.0199986840339768,11.909791666666667,12.389647290144476,0,96.1269630019289,0.4367635110879579,5.964083333333334,1.2505998020896225,157.06991700117675
NC_NHC,15min,2018-11-29,0.31439960803172207,0.04738719085283811,0.5790341791926423,384.7522926444756,1.011441296773759,-1.9114994605134576,-2.469099894695261,-1.369161728628269,345.4201330603527,1.0157789691187105,12.034399926053734,9.504491090579966,14.393405890565967,340.6373585267047,1.014025692480639,12.213645833333333,12.61864956314051,0,96.79043523809231,0.4288390590272759,5.394572916666666,1.1748995207615234,156.08358981260557
NC_NHC,15min,2018-11-30,0.4915255696460217,0.22603662916970685,0.7550627789761084,276.37661209917053,1.0089413111257064,-1.898108726377853,-2.4121361215734405,-1.353276294316499,244.86520081924633,1.015075537793099,11.8227020554755,9.36939592571722,14.14029304339961,358.8999423372307,1.0123502947742773,11.610729166666667,11.877901090852507,0,97.75068067883142,0.4248840395947332,7.737552083333333,1.138385080138858,155.1334615738328
NC_NHC,15min,2018-12-01,0.6336951949119873,0.35859802158491616,0.8996140549416328,303.16012972954167,1.0251713087373222,-2.0343475473884345,-2.598282655081587,-1.489580330886563,275.73185847044425,1.0208361846947565,12.441614380093265,9.956574319393276,14.726037723910316,296.7497146847607,1.0207640390580714,10.888958333333333,11.151583670651679,0,97.64495030414815,0.4272168915248024,10.229697916666666,1.1605250309252568,154.21992208749077
NC_NHC,15min,2018-12-02,0.5902425233195628,0.3149637881016388,0.8546395574571204,310.9596937300933,1.009223261808557,-2.4586804496051577,-3.0217422557693014,-1.8686394587423052,137.3873624506981,1.02116972942975,15.351042050992897,12.78146465404785,17.95894711929403,114.840429042294,1.0388288027539665,10.3128125,10.592361116503659,0,97.36084699691646,0.4517731788082987,12.130770833333333,1.4027712208849517,153.34334490725476
NC_NHC,15min,2018-12-03,0.9908957985275482,0.708510142664788,1.2846597829407034,321.8073960601501,1.010032844423869,-2.1740985309159195,-2.706962211152791,-1.5740297798719656,262.4694878235157,1.012522241371397,12.91925821115232,10.530728704345934,15.210213609949852,253.49478167121956,1.0151588142253514,10.2678125,10.525362260614425,0,97.55305561711478,0.43947809427695883,12.547812500000001,1.2776841428295003,152.50408738779225
NC_NHC,15min,2018-12-04,0.8394340369974123,0.5632720178247047,1.1094684181405192,396.4477976150215,1.0022832501252823,-1.886988625103452,-2.417771431530084,-1.3030175579469887,338.5942302041956,1.0108833757039242,11.538811963547364,9.258946888759644,13.735513911662142,352.58780416393546,1.01396030198166,10.767083333333334,11.071413273581806,0,97.2512096448007,0.42704234169264743,10.645958333333333,1.1583648535686268,151.7024907484627
NC_NHC,15min,2018-12-05,0.8686206124697118,0.6105271218875534,1.144023486768635,447.3323248982673,1.0043798964145612,-1.7027756137967782,-2.288793995918413,-1.1578060302190718,316.74569127769547,1.0084376644743611,10.61494130477691,8.44532384513954,12.99931489991222,342.77153713323787,1.013389031160093,11.2853125,11.609767023685041,0,97.20533131265147,0.41832559611418024,8.833729166666666,1.0798252717673518,150.9665806130501
NC_NHC,15min,2018-12-06,0.8014239312201057,0.5432724434056077,1.0931363405376604,211.30144806218047,1.011760634632708,-1.6178918697465778,-2.201789113679518,-1.072822614217262,184.15268072819245,1.0147627608278675,9.765731239075848,7.644515271530744,11.948341010922071,221.71024636736055,1.016632065211284,11.9965625,12.300318573051483,0,97.53050239107647,0.4120760028987983,6.716875,1.0258450838359408,150.2708055750516
NC_NHC,15min,2018-12-07,0.8968680804713685,0.6270292658462644,1.1786263737239575,380.5518386857711,1.0075323998082115,-1.534194893960584,-2.0240309813133104,-1.0134383681652297,311.3861936479591,1.0130134874508463,9.171134825879763,7.077925817135633,11.250496146320009,327.5120666399979,1.0084124220234985,12.1640625,12.42034257765729,0,97.93661023393744,0.4088353396518061,6.417552083333334,0.9986609549510709,149.61300689298108
NC_NHC,15min,2018-12-08,0.974428476903021,0.6947695569545075,1.2823638148848269,213.31521409581455,1.0341383631841032,-1.703074276396522,-2.228676840843513,-1.1534805598174245,222.3739769263682,1.034584123402894,9.3164108360478,7.084591030846985,11.264705069041131,268.60286071333815,1.0320457528979514,12.238854166666666,12.488016742710096,0,98.00478665926774,0.4067598263424978,6.27584375,0.9815273073142537,148.99344564922626
NC_NHC,15min,2018-12-09,0.4644637555914256,0.21701314601068197,0.7123064363553451,530.0967306958945,1.0115727274981594,-6.177666160524405,-7.1436979764252575,-5.373858273267078,98.36840220451218,1.0330926361588892,23.494105531244884,20.7233209965561,26.691321078516175,79.89720742042564,1.0382501299331244,12.8228125,13.61385023031336,0,94.1894635468224,0.515524823936137,2.4951979166666667,2.679611551603461,148.41236727449078
NC_NHC,15min,2018-12-10,-7.172718196786821e-4,-0.26456276689027997,0.24418713436721315,525.1821358852286,1.0095372941928529,-6.766124962161406,-8.109753440115531,-5.667680548348653,45.73500493836271,1.075432288574605,30.19732494606454,25.71614403874966,36.11150083621703,41.068875242090414,1.0858668249372514,12.729895833333334,13.185843118035253,0,96.54214538561978,0.6977152386931466,3.7242916666666668,6.3019450028531825,147.87000161972543
NC_NHC,15min,2018-12-11,0.6652228537567044,0.4126002209752339,0.9288471464787365,448.44410277562406,1.0014962785099444,-5.208225522226202,-6.050582600482858,-4.412906310030032,108.82859019868252,1.0270795644094293,27.54826516215222,24.099652871274586,31.50873218406391,70.91548629846066,1.0443412182091234,12.481666666666667,12.894005385280789,0,96.80208975959613,0.5645484634351791,4.626802083333334,2.9996546134101156,147.36656302742588
NC_NHC,15min,2018-12-12,0.8483303519625391,0.5729227336071903,1.136108339871568,263.4156105942077,1.0174816581739967,-4.376144565545851,-5.064516514768497,-3.744240779474232,110.99180394174812,1.0253946704894328,24.247534716621026,21.337209867877473,27.12816110866036,79.17216209332382,1.0332949935502092,12.465208333333333,12.844222085142388,0,97.04914980995633,0.5331196499038933,4.844416666666667,2.4641469448594977,146.9022503992002
