date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2021-12-17,0.42180262987745426,-0.8632177760648791,7,8,0.2730772334758325,0.7269227665241675
2021-12-18,0.4391761787584207,-0.8228546280573275,7,8,0.07126149343807399,0.928738506561926
2021-12-19,2.3769020643905607,0.8657979861790521,16,17,0.6279984222561757,0.37200157774382425
2021-12-20,0.6814619690950227,-0.3835148341055182,10,11,0.8745625236790271,0.1254374763209729
2021-12-21,0.6641769102762684,-0.40920673385321776,9,10,0.003022022417525084,0.9969779775824749
2021-12-22,0.8041681886957367,-0.21794684176026055,10,11,0.04672256195273881,0.9532774380472612
2021-12-23,0.44153591375074214,-0.817495917397642,7,8,0.04446794013964695,0.9555320598603531
2021-12-24,0.433011371090981,-0.8369912901443713,7,8,0.14194480387329347,0.8580551961267066
2021-12-25,0.4580835553843961,-0.7807036761701451,8,9,0.8605067340021624,0.13949326599783762
2021-12-26,0.38268707271098623,-0.9605376662927204,7,8,0.759676684615039,0.240323315384961
2021-12-27,0.3837165071013865,-0.9578512618013652,7,8,0.7462446621582626,0.2537553378417374
2021-12-28,0.39112607497727575,-0.9387253285730244,7,8,0.6506149960165587,0.3493850039834413
2021-12-29,0.3797993470141329,-0.9681121998941791,7,8,0.7975493526223323,0.20245064737766771
2021-12-30,0.43495815245964614,-0.832505453763282,7,8,0.11951562196784674,0.8804843780321533
2021-12-31,0.42593216611401674,-0.8534751798660606,7,8,0.2243642524817397,0.7756357475182603
2022-01-01,0.45124032390666396,-0.7957552124310665,8,9,0.9357644153067692,0.06423558469323076
2022-01-02,1.6661498847033482,0.5105155065066128,14,15,0.40441082061837297,0.595589179381627
2022-01-03,25.00699661425223,3.2191556502835064,24,24,1,0
2022-01-04,1.2905685639879898,0.2550828685505411,13,14,0.681574010398732,0.318425989601268
2022-01-05,0.41572631227222656,-0.8777281384259101,7,8,0.3456290452809874,0.6543709547190126
2022-01-06,0.3047833716082349,-1.1881540117489218,6,7,0.897758411896045,0.102241588103955
2022-01-07,0.21538776109287822,-1.535315335312954,4,5,0.6335650297162067,0.36643497028379335
2022-01-08,0.1408673300353677,-1.959936753283678,2,3,0.7566721195698266,0.2433278804301734
2022-01-09,2.2885624352842675,0.8279238629261096,16,17,0.8173690385208879,0.18263096147911206
2022-01-10,1.0939436457528073,0.08978919056404397,12,13,0.5080424003312175,0.4919575996687825
2022-01-11,0.23619472438767236,-1.4430987108295648,4,5,0.17248190729926008,0.82751809270074
2022-01-12,0.1603144960408366,-1.8306177927575682,2,3,0.11007731693927673,0.8899226830607233
2022-01-13,0.20071315910937937,-1.6058784592635382,4,5,0.9863806494691276,0.013619350530872376
2022-01-14,0.15604042603599444,-1.857640164047521,2,3,0.24518917338904134,0.7548108266109587
2022-01-15,0.1391830691845983,-1.9719651679002648,2,3,0.8168141926527606,0.18318580734723944
2022-01-16,3.924433970367392,1.367222129463547,18,19,0.120877705833702,0.879122294166298
2022-01-17,3.9299321528995006,1.3686221618388903,18,19,0.11387754395698517,0.8861224560430149
2022-01-18,0.88979707222960025,-0.11676185098468034,11,12,0.5407976080748381,0.4592023919251619
2022-01-19,0.37263165197495657,-0.9871648754828405,7,8,0.8928127305656394,0.10718726943436063
2022-01-20,1.3144136860853979,0.27339070010713074,13,14,0.5900348526157836,0.4099651473842164
2022-01-21,0.7182443382878329,-0.3309454638021421,10,11,0.6117156721621468,0.38828432783785316
2022-01-22,0.5311321017404461,-0.6327445095083901,8,9,0.12071090069338711,0.8792890993066129
2022-01-23,0.3652132350928461,-1.007273890247557,7,8,0.9933578043892224,0.0066421956107776126
2022-01-24,0.3343685490744647,-1.0955114540055506,6,7,0.4345456231791896,0.5654543768208105
2022-01-25,0.2640012516034399,-1.331801434924938,5,6,0.6159955277761265,0.38400447222387346
2022-01-26,0.21184815860439607,-1.5518854939256495,4,5,0.7164158227796836,0.28358417722031637
2022-01-27,0.18887908812288745,-1.6666482140284382,3,4,0.2902294232936273,0.7097705767063727
2022-01-28,0.17054689690129038,-1.7687449649397624,3,4,0.8007131778502479,0.19928682214975213
2022-01-29,0.190454211230262,-1.6583434743027152,3,4,0.2487057246650124,0.7512942753349876
2022-01-30,0.16284531182010134,-1.8149545360064858,2,3,0.03176103318386474,0.9682389668161353
2022-01-31,0.14953050712592772,-1.9002548459260238,2,3,0.45826258278155513,0.5417374172184448
2022-02-01,0.14843028068575786,-1.9076399213160726,2,3,0.4951879597317994,0.5048120402682006
2022-02-02,0.17479441988746897,-1.7441447391108131,3,4,0.6777120487055016,0.3222879512944984
2022-02-03,0.15907268550112746,-1.8383940397027303,2,3,0.14895855166508729,0.8510414483349127
2022-02-04,1.2647206168158491,0.23485124151508954,13,14,0.7827321455759898,0.2172678544240102
2022-02-05,0.254208351385306,-1.3696010671657193,5,6,0.8049936889800327,0.19500631101996735
2022-02-06,0.1736823947723375,-1.7505269650897402,3,4,0.7096231786001366,0.2903768213998634
2022-02-07,2.333232218688912,0.8472545246006129,16,17,0.7207157301483718,0.27928426985162824
2022-02-08,0.7652915546972412,-0.26749840051103796,10,11,0.2944803557066259,0.7055196442933741
2022-02-09,0.3436187102443647,-1.068222636791235,6,7,0.29810153710761206,0.7018984628923879
2022-02-10,0.24830606423576204,-1.393093163746672,5,6,0.9224541718847958,0.07754582811520416
2022-02-11,0.21155319173035592,-1.553278814572956,4,5,0.7233824260162159,0.27661757398378406
2022-02-12,0.2012912941824981,-1.6030021952472795,4,5,0.971999329387834,0.028000670612166045
2022-02-13,0.1733903775670377,-1.7522097088684494,3,4,0.7180368974936828,0.2819631025063172
2022-02-14,0.1732487934674984,-1.7530266050489371,3,4,0.7221213783961216,0.27787862160387844
2022-02-15,0.13273509331808,-2.019399916554467,1,2,0.05398793592377155,0.9460120640762284
2022-02-16,0.13476741508021683,-2.004204837616393,2,3,0.9780125412334009,0.021987458766599133
2022-02-17,0.1204615216892682,-2.116424899126341,1,2,0.5391128487831405,0.4608871512168595
2022-02-18,0.219328518530055,-1.5171845885565087,4,5,0.54291129593398,0.45708870406602
2022-02-19,0.1879882881632861,-1.671375615096524,3,4,0.31386642863405617,0.6861335713659438
2022-02-20,0.13709470371639382,-1.9870833239668126,2,3,0.8924049729855,0.10759502701449997
2022-02-21,0.13923026388444473,-1.971626141749626,2,3,0.8151190618995663,0.1848809381004337
2022-02-22,0.13931285460917597,-1.9710331224167608,2,3,0.8121539652352405,0.18784603476475947
2022-02-23,0.7411691637382355,-0.299526388595791,10,11,0.4546202961303912,0.5453797038696089
2022-02-24,1.1161222050118882,0.10986036066296086,12,13,0.40768654983663316,0.5923134501633669
2022-02-25,0.4333594320023484,-0.8361877983165066,7,8,0.13792734473396964,0.8620726552660304
2022-02-26,0.2533706454630319,-1.3729018604927055,5,6,0.8214976556149636,0.17850234438503643
2022-02-27,0.6571331013241889,-0.41986869148148104,9,10,0.05633181055884147,0.9436681894411585
2022-02-28,0.3254929958345958,-1.1224143357383172,6,7,0.5690600318430222,0.43093996815697777
2022-03-01,0.22421611963290072,-1.4951448724768153,4,5,0.4327127155355127,0.5672872844644873
2022-03-02,0.21466509225147978,-1.5386761758050258,4,5,0.6503692321765654,0.3496307678234346
2022-03-03,0.18900002454124393,-1.6660081340746515,3,4,0.2870290235246939,0.712970976475306
2022-03-04,0.15870102723983687,-1.8407331786299104,2,3,0.16065424630098768,0.8393457536990123
2022-03-05,0.14453081861094672,-1.9342625165856746,2,3,0.6283009360798095,0.3716990639201905
2022-03-06,0.1632258190876132,-1.812620643771544,2,3,0.020091572009155484,0.9799084279908445
2022-03-07,0.16796003741595802,-1.7840292003990936,3,4,0.8771343551469039,0.12286564485309615
2022-03-08,0.5436180495185668,-0.6095083935798388,8,9,0.004530321050630338,0.9954696789493697
2022-03-09,3.8390823556951257,1.3452333681707251,18,19,0.2308215122978111,0.7691784877021889
2022-03-10,0.3465860769972089,-1.0596240727405728,6,7,0.2551087168543007,0.7448912831456993
2022-03-11,0.14545111525795207,-1.9279152264322885,2,3,0.596564485312879,0.403435514687121
2022-03-12,8.163780474797559,2.09970735516882,22,23,0.4584515773073368,0.5415484226926632
2022-03-13,1.2762626705970412,0.2439360184373023,13,14,0.737308260964926,0.26269173903507403
2022-03-14,0.7348214766088909,-0.30812769823909836,10,11,0.49762684434692794,0.5023731556530721
2022-03-15,0.4982875403160723,-0.6965779783901497,8,9,0.439878245102185,0.560121754897815
2022-03-16,5.3120289379021575,1.669973859806538,20,21,0.6071190541187473,0.39288094588125266
2022-03-17,8.975547010168569,2.1945038807252732,23,24,0.9844689495250716,0.01553105047492842
2022-03-18,2.2378841766554247,0.8055308554921531,16,17,0.9293340756906707,0.07066592430932928
2022-03-19,1.2655553730693827,0.23551105592834337,13,14,0.7794330735097207,0.2205669264902793
2022-03-20,0.8029588245121719,-0.21945184342085902,10,11,0.05424757025573117,0.9457524297442689
2022-03-21,0.544213882604128,-0.6084129428442048,9,10,0.9990530673724604,9.469326275396428e-4
2022-03-22,0.5092721067053285,-0.6747728144976807,8,9,0.3308524256398399,0.66914757436016
