date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2022-10-01,3.3115341014742676,1.1974115567833568,12,13,0.5308216766127756,0.4691783233872244
2022-10-02,0.9561646188886402,-0.044825185264468013,6,7,0.7420053868518983,0.2579946131481017
2022-10-03,0.7060032130151654,-0.3481354904862686,4,5,0.25855691296090116,0.7414430870390989
2022-10-04,0.5285806382799986,-0.6375599057839565,3,4,0.7056789894493407,0.2943210105506593
2022-10-05,0.4295897553521149,-0.8449245830175538,2,3,0.7425023756173269,0.2574976243826731
2022-10-06,0.41684718639357926,-0.875035583833842,2,3,0.8930573796987675,0.10694262030123247
2022-10-07,0.3742244730947735,-0.9828994661722796,1,2,0.4323767913909561,0.5676232086090439
2022-10-08,0.3857871745571485,-0.9524694228237256,1,2,0.28022657464818584,0.7197734253518142
2022-10-09,0.38814690954946995,-0.9463713781627373,1,2,0.2497363513432444,0.7502636486567555
2022-10-10,0.39799880314241187,-0.9213062808820905,1,2,0.12441086494001055,0.8755891350599895
2022-10-11,0.44604890692355686,-0.8073266761946626,2,3,0.5545128415028708,0.44548715849712917
2022-10-12,0.3859051613067646,-0.9521636358020017,1,2,0.27869763953956633,0.7213023604604336
2022-10-13,0.5136258177661616,-0.6662602596334952,3,4,0.8491807586970342,0.15081924130296576
2022-10-14,0.4734513295218894,-0.7477061603996601,2,3,0.2564102625278585,0.7435897374721415
2022-10-15,0.42047527894427345,-0.8663695909661054,2,3,0.849727415360085,0.150272584639915
2022-10-16,NA,NA,NA,NA,NA,NA
2022-10-17,NA,NA,NA,NA,NA,NA
2022-10-18,NA,NA,NA,NA,NA,NA
2022-10-19,NA,NA,NA,NA,NA,NA
2022-10-20,NA,NA,NA,NA,NA,NA
2022-10-21,0.4019513592545503,-0.9114241945630571,1,2,0.07500043334484342,0.9249995666551566
2022-10-22,0.4348401657100301,-0.8327767505636438,2,3,0.6817632133477767,0.3182367866522233
2022-10-23,0.48126795168395403,-0.7313310918754289,2,3,0.1745349199067025,0.8254650800932974
2022-10-24,0.44719927773231355,-0.8047509722312962,2,3,0.541634321686039,0.458365678313961
2022-10-25,0.41514817719910785,-0.87911976898804145,2,3,0.913478305469765,0.08652169453023495
2022-10-26,0.39646497539740294,-0.9251675762417296,1,2,0.14371734173820597,0.8562826582617941
2022-10-27,0.45174176759253226,-0.7946445730460023,2,3,0.49110232575956964,0.5088976742404303
2022-10-28,0.4569331845756394,-0.7832181032065149,2,3,0.43396997656213226,0.5660300234378677
2022-10-29,0.48404064029993177,-0.7255864082287412,2,3,0.14581150167326412,0.8541884983267358
2022-10-30,0.486105408418213,-0.7213297888494152,2,3,0.12452840477663425,0.8754715952233657
2022-10-31,NA,NA,NA,NA,NA,NA
2022-11-01,NA,NA,NA,NA,NA,NA
2022-11-02,0.47519163407872644,-0.7440371161418577,2,3,0.23806504123884678,0.7619349587611532
2022-11-03,0.43478117233522207,-0.8329124265695502,2,3,0.682441593377309,0.31755840662269097
2022-11-04,0.5154251156978067,-0.6627632514548379,3,4,0.831695717803748,0.16830428219625204
2022-11-05,0.5136848111409696,-0.6661454095127762,3,4,0.8486065080934393,0.1513934919065607
2022-11-06,0.4958865099613853,-0.7014081890000631,2,3,0.024920405529873506,0.9750795944701265
2022-11-07,0.4807075146232777,-0.7324962715368891,2,3,0.18036081821400368,0.8196391817859963
2022-11-08,0.4990839508759808,-0.6949809591526637,3,4,0.9927842562928765,0.007215743707123523
2022-11-09,0.49005796453035133,-0.7132315999138611,2,3,0.08403746009886356,0.9159625399011364
2022-11-10,0.49905445418857675,-0.6950400625540817,3,4,0.9930797732999666,0.006920226700033449
2022-11-11,3.094526972242909,1.1296350583470165,12,13,0.8697041687944765,0.13029583120552346
2022-11-12,NA,NA,NA,NA,NA,NA
2022-11-13,NA,NA,NA,NA,NA,NA
2022-11-14,NA,NA,NA,NA,NA,NA
