date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2022-05-10,0.01589281517328477,-4.14188814777667,10,11,0.4987240994797033,0.5012759005202967
2022-05-11,0.014123013929043709,-4.25994961862906,9,10,0.08903145374165287,0.9109685462583471
2022-05-12,0.013651066930579426,-4.293937596993357,9,10,0.258971345563138,0.74102865443686206
2022-05-13,0.017043185982041464,-4.072004804280743,10,11,0.14930738200006996,0.85069261799993
2022-05-14,0.1285819597315943,-2.0511887590439892,20,21,0.04522715581630094,0.954772844183699
2022-05-15,0.028650132475522463,-3.552597211904593,13,14,0.5522694201193209,0.4477305798806791
2022-05-16,0.01851212101476155,-3.9893295714540007,11,12,0.7359312178663584,0.2640687821336416
2022-05-17,0.014476974177891922,-4.235195879476122,10,11,0.9652627579769648,0.034737242023035186
2022-05-18,0.013403294756385676,-4.312254724905936,9,10,0.35055698512603717,0.6494430148739628
2022-05-19,0.01359207355577139,-4.298268482931197,9,10,0.2806257752523377,0.7193742247476623
2022-05-20,0.015768929086187895,-4.14971378860806,10,11,0.537852303636654,0.46214769636334596
2022-05-21,0.05366037372538914,-2.9250804693166064,16,17,0.4146857071793871,0.585314292820613
2022-05-22,0.031189797261008397,-3.467664248511528,13,14,0.12760460315399474,0.8723953968460052
2022-05-23,2.268734762011287,0.8192223025396141,35,36,0.6931718478982865,0.30682815210171355
2022-05-24,0.28162847199608093,-1.2671665518686848,24,25,0.125116119939782,0.874883880060218
2022-05-25,0.06386917723591969,-2.750918393346634,17,18,0.5438753273295256,0.4561246726704744
2022-05-26,0.03675877184288696,-3.3033783922027564,14,15,0.3061753216101379,0.6938246783898621
2022-05-27,5.06301790283744,1.6219627289952356,38,38,1,0
2022-05-28,0.22687377116800272,-1.4833614903170722,23,24,0.20609081218171824,0.7939091878182818
2022-05-29,0.059391580087989795,-2.823602812021369,17,18,0.9072974207032006,0.09270257929679937
2022-05-30,0.03288290711799902,-3.4148022967050844,14,15,0.8632948441217773,0.13670515587822274
2022-05-31,0.026007229284122472,-3.649380730219897,12,13,0.036187011695840675,0.9638129883041593
2022-06-01,0.020972144744256634,-3.8645601625096373,11,12,0.11208417314454201,0.887915826855458
2022-06-02,0.017084481344407088,-4.069584751241372,10,11,0.13720711680321507,0.8627928831967849
2022-06-03,0.017308656168677623,-4.056548546044052,10,11,0.07202609081661475,0.9279739091833853
2022-06-04,0.017178870744099947,-4.064075095430402,10,11,0.10965883774836528,0.8903411622516347
2022-06-05,0.01266587757128523,-4.368843706868198,9,10,0.633501894937345,0.366498105062655
2022-06-06,0.012471199434418712,-4.384333338316796,9,10,0.710950052180335,0.289049947819665
2022-06-07,0.012306017984956213,-4.397666869186261,9,10,0.7776177065276607,0.2223822934723393
2022-06-08,0.15453609497838952,-1.8673275854746847,21,22,0.12592128796977897,0.874078712030221
2022-06-09,0.04680829324143581,-3.0616948857440813,15,16,0.0977577893167615,0.9022422106832385
2022-06-10,0.015556552936878972,-4.163273318393692,10,11,0.6056499525648146,0.3943500474351854
2022-06-11,0.012842857695709337,-4.3549674435124315,9,10,0.5641205781585132,0.43587942184148676
2022-06-12,0.011397520012912464,-4.474359489974516,8,9,0.16108081046893638,0.8389191895310636
