date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2021-03-11,NA,NA,NA,NA,NA,NA
2021-03-12,NA,NA,NA,NA,NA,NA
2021-03-13,0.6873908032632302,-0.3748522936736075,4,5,0.8932221035009665,0.10677789649903346
2021-03-14,0.6770669626718241,-0.3899851000722642,4,5,0.9688861354942501,0.031113864505749933
2021-03-15,0.662171135532795,-0.4122312435644097,3,4,0.08011685295497753,0.9198831470450225
2021-03-16,1.5938535038761006,0.4661546714243881,8,9,0.6881872780109887,0.31181272198901133
2021-03-17,0.8767005430222163,-0.13158980099436324,5,6,0.6769096401047449,0.32309035989525514
2021-03-18,1.9027723110583787,0.6433119337875284,9,10,0.8024009661952871,0.1975990338047129
2021-03-19,2.6174475501703256,0.9621996254224671,10,11,0.2079625080205933,0.7920374919794066
2021-03-20,1.0170162850031288,0.016873129723990306,6,7,0.9345949865129771,0.06540501348702288
2021-03-21,0.8190345191473616,-0.1996290480961899,4,5,0.01710587561387825,0.9828941243861218
2021-03-22,0.7735506271703662,-0.25676415904838007,4,5,0.3027814303748292,0.6972185696251708
2021-03-23,0.7685656869990872,-0.26322924535680847,4,5,0.3351068619169712,0.6648931380830287
2021-03-24,0.939174526943926,-0.06275395235455862,5,6,0.33273039690572176,0.6672696030942782
2021-03-25,0.7959681095974197,-0.22819615726013476,4,5,0.1599414214336026,0.8400585785663974
2021-03-26,2.314133113594811,0.8390351524388385,10,11,0.8237848729387361,0.17621512706126385
2021-03-27,4.637587180409291,1.534194226766944,12,12,1,0
2021-03-28,3.927306947720543,1.3679539359536845,12,12,1,0
2021-03-29,1.415192068269965,0.3472652591769896,7,8,0.28263433924798137,0.7173656607520187
2021-03-30,1.0556864421897962,0.05419121144719356,6,7,0.748004577896961,0.25199542210303905
2021-03-31,1.8793519412595887,0.6309270053190227,9,10,0.8643256085378156,0.1356743914621844
2021-04-01,1.1913417075608739,0.1750801573344665,6,7,0.14355984846059683,0.8564401515394031
2021-04-02,0.8488556701128236,-0.16386610698951504,5,6,0.8382911700805039,0.1617088299194961
2021-04-03,0.7652030646350292,-0.2676140364122595,4,5,0.35703081719422636,0.6429691828057736
2021-04-04,0.7319308012432971,-0.3120693033100611,4,5,0.5793071516832344,0.42069284831676557
2021-04-05,0.7237307221449801,-0.3233358865187905,4,5,0.6356400677268815,0.36435993227311847
2021-04-06,0.6910483925013284,-0.3695454251032051,4,5,0.8666877606489545,0.13331223935104553
2021-04-07,0.6999858887847459,-0.35669510302085977,4,5,0.8024361502372278,0.1975638497627722
2021-04-08,0.6900160084421878,-0.3710404810191108,4,5,0.874163040228483,0.125836959771517
2021-04-09,2.5461835534022184,0.9345955923527764,10,11,0.34598267336904637,0.6540173266309537
2021-04-10,2.757497821964602,1.0143236822864967,11,12,0.947342223700445,0.05265777629955504
2021-04-11,3.348817914352946,1.2086074221795666,12,12,1,0
2021-04-12,0.9638632543010889,-0.0368058468183551,5,6,0.2029898692247041,0.7970101307752959
2021-04-13,0.7005168291580182,-0.35593688899970005,4,5,0.7986450801314292,0.2013549198685708
2021-04-14,0.7059737163277615,-0.3481772711794162,4,5,0.7598469910300101,0.24015300896998992
2021-04-15,0.793283911043654,-0.23157409992906275,4,5,0.17683113477824255,0.8231688652217575
2021-04-16,0.6862994258292816,-0.3764412656855848,4,5,0.9011669635608529,0.09883303643914709
2021-04-17,0.6452695336502928,-0.43808716784621465,3,4,0.2093964743640022,0.7906035256359978
2021-04-18,0.5949186882516345,-0.5193305411757316,3,4,0.6156133410115869,0.38438665898841307
2021-04-19,0.5434764654190275,-0.6097688752553406,2,3,0.06780501140963177,0.9321949885903682
2021-04-20,0.5971309398069359,-0.5156188599789093,3,4,0.5970549350274754,0.4029450649725246
